BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQNE,2014-05-14,АбрауДюрсо,ABRD,65.0,1599960.0,127.48,125.2,127.48,127.21,126.98,127.32,12600.0,126.98,126.98,126.98,1599960.0,1599960.0,1599960.0,
TQNE,2014-05-14,АЭССЕЛЬао,AESL,8.0,430440.0,106.2,106.2,108.9,108.13,107.61,107.0,4000.0,107.41,107.76,107.41,687430.0,538820.0,687430.0,
SMAL,2014-05-14,Система ао,AFKS,3.0,176.0,44.0,44.0,44.0,,44.0,44.0,4.0,,,,0.0,0.0,0.0,
TQBS,2014-05-14,Система ао,AFKS,2520.0,148996878.5,37.254,36.51,37.499,37.19,37.075,37.19,4018800.0,37.075,37.075,37.075,148996878.5,148996878.5,148996878.5,
SMAL,2014-05-14,Аэрофлот,AFLT,3.0,848.72,53.12,53.0,53.12,,53.05,53.0,16.0,,,,0.0,0.0,0.0,
TQBR,2014-05-14,Аэрофлот,AFLT,2970.0,186809755.0,52.9,52.0,53.76,53.0,52.86,53.0,3534100.0,52.86,52.86,52.86,186804465.0,186804465.0,186804465.0,
TQBS,2014-05-14,Акрон,AKRN,287.0,5545057.1,1240.0,1221.6,1240.0,1236.9,1233.3,1236.9,4496.0,1233.3,1233.3,1233.3,5545057.1,5545057.1,5545057.1,
SMAL,2014-05-14,АЛРОСА ао,ALRS,1.0,40.1,40.099,40.099,40.099,,40.1,40.099,1.0,,,,0.0,0.0,0.0,
TQBR,2014-05-14,АЛРОСА ао,ALRS,3229.0,339941058.3,40.114,39.753,40.971,40.44,40.428,40.44,8408500.0,40.428,40.428,40.428,339929024.1,339929024.1,339929024.1,
TQNL,2014-05-14,АшинскийМЗ,AMEZ,1.0,1155.6,5.778,5.778,5.778,5.778,5.778,5.778,200.0,,6.324,,0.0,516001.7,0.0,
SMAL,2014-05-14,Аптеки36и6,APTK,1.0,14.3,14.3,14.3,14.3,,14.3,14.3,1.0,,,,0.0,0.0,0.0,
TQNL,2014-05-14,Аптеки36и6,APTK,126.0,759538.0,14.14,14.09,14.27,14.16,14.22,14.15,53430.0,14.22,14.22,14.22,759538.0,759538.0,759538.0,
TQNL,2014-05-14,Армада,ARMD,8.0,22047.1,110.34,110.0,110.34,110.0,110.24,110.0,200.0,,110.69,,0.0,516927.2,0.0,
SMAL,2014-05-14,АВТОВАЗ ао,AVAZ,2.0,103.1,10.4,10.3,10.4,,10.31,10.3,10.0,,,,0.0,0.0,0.0,
TQNL,2014-05-14,АВТОВАЗ ао,AVAZ,88.0,407097.9,11.095,10.401,11.095,10.513,10.547,10.591,38600.0,,10.532,,0.0,501334.0,0.0,
TQNL,2014-05-14,АВТОВАЗ ап,AVAZP,277.0,1018151.9,2.9,2.823,2.943,2.911,2.87,2.911,354800.0,2.87,2.87,2.87,1018151.9,1018151.9,1018151.9,
TQNE,2014-05-14,Башнефт ао,BANE,2140.0,40413007.0,2187.3,2151.1,2230.0,2208.1,2182.0,2208.1,18521.0,2182.0,2182.0,2182.0,40413007.0,40413007.0,40413007.0,
TQNE,2014-05-14,Башнефт ап,BANEP,951.0,46586499.3,1519.0,1516.0,1555.0,1540.0,1537.9,1540.0,30293.0,1537.9,1537.9,1537.9,46586499.3,46586499.3,46586499.3,
TQNE,2014-05-14,БашИнСв ап,BISVP,1.0,4480.0,4.48,4.48,4.48,4.48,4.48,4.48,1000.0,,4.081,,0.0,575451.0,0.0,
TQNE,2014-05-14,Белон ао,BLNG,158.0,752348.7,3.568,3.39,3.598,3.414,3.424,3.42,219700.0,3.424,3.424,3.424,752348.7,752348.7,752348.7,
TQNL,2014-05-14,БСП ао,BSPB,146.0,1108493.8,33.59,33.0,33.59,33.38,33.32,33.38,33270.0,33.32,33.32,33.32,1108493.8,1108493.8,1108493.8,
TQNE,2014-05-14,ЧТПЗ ао,CHEP,1.0,11800.0,23.6,23.6,23.6,23.6,23.6,23.6,500.0,,22.85,,0.0,509547.0,0.0,
SMAL,2014-05-14,СевСт-ао,CHMF,44.0,25619.8,303.5,302.3,306.2,,305.0,304.7,84.0,,,,0.0,0.0,0.0,
TQBS,2014-05-14,СевСт-ао,CHMF,11873.0,963901188.0,298.7,296.4,308.1,305.8,303.3,305.8,3178560.0,303.3,303.3,303.3,963261970.0,963261970.0,963261970.0,
TQNE,2014-05-14,ЧМК ао,CHMK,25.0,84652.0,675.0,674.0,715.0,700.0,688.0,700.0,123.0,,675.0,,0.0,504432.0,0.0,
TQNL,2014-05-14,ЧЦЗ ао,CHZN,24.0,61297.0,136.64,134.5,138.21,136.5,136.22,136.5,450.0,,138.67,,0.0,500601.8,0.0,
