BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-08-10,АбрауДюрсо,ABRD,5806.0,52402550.0,293.0,228.0,295.0,262.5,267.5,262.5,195820.0,267.5,267.5,262.5,52402550.0,52402550.0,52402550.0,0.0,3
TQPI,2020-08-10,АСКО ао,ACKO,393.0,2246820.0,5.12,5.08,5.5,5.16,5.3,5.16,424400.0,5.3,5.3,5.16,2246820.0,2246820.0,2246820.0,0.0,3
SMAL,2020-08-10,Система ао,AFKS,1.0,102.32,20.463,20.463,20.463,,20.125,20.463,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-10,Система ао,AFKS,9543.0,414010469.1,20.1,19.934,20.35,20.0,20.125,20.114,20571800.0,20.127,20.127,20.0,395235923.4,395235923.4,395235923.4,0.0,3
SMAL,2020-08-10,Аэрофлот,AFLT,23.0,3048.86,80.06,80.06,82.92,,82.68,82.92,37.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-10,Аэрофлот,AFLT,23417.0,1364630597.0,81.6,81.56,83.2,83.04,82.68,83.0,16506520.0,82.66,82.66,83.04,1312333725.8,1312333725.8,1312333725.8,0.0,3
TQBR,2020-08-10,AGRO-гдр,AGRO,4348.0,86837679.0,719.4,608.0,733.2,712.6,710.4,712.6,122251.0,710.4,710.4,712.6,86837679.0,86837679.0,86837679.0,0.0,3
TQTE,2020-08-10,AKEU ETF,AKEU,134.0,77824.63,9.99,9.89,9.99,9.94,9.94,9.94,7831.0,866.32,866.32,9.94,6784144.23,6784144.23,6784144.23,57111.87,3
TQTF,2020-08-10,ETF AKMB,AKMB,229.0,263928.94,1.024,1.023,1.025,1.0241,1.0235,1.0245,257626.0,,1.0242,1.0241,0.0,669564.71,0.0,2304442.3,3
TQTD,2020-08-10,AKNX ETF,AKNX,867.0,522521.85,16.3,15.95,16.38,16.06,16.14,16.03,32379.0,1188.34,1188.34,16.06,38477254.98,38477254.98,38477254.98,301050.8,3
TQBR,2020-08-10,Акрон,AKRN,385.0,7519376.0,5818.0,5808.0,5850.0,5836.0,5834.0,5836.0,1289.0,5834.0,5834.0,5836.0,7519376.0,7519376.0,7519376.0,0.0,3
TQTD,2020-08-10,AKSP ETF,AKSP,386.0,341675.76,11.55,11.51,11.62,11.57,11.59,11.56,29481.0,853.44,853.44,11.57,25160182.89,25160182.89,25160182.89,260232.19,3
TQBR,2020-08-10,БестЭфБ ао,ALBK,24.0,126370.0,52.5,52.0,53.0,52.5,52.5,52.5,2410.0,,52.5,52.5,0.0,562665.0,0.0,0.0,3
TQBR,2020-08-10,АЛРОСА-Нюр,ALNU,28.0,2170400.0,55400.0,54600.0,56200.0,56200.0,55600.0,56200.0,39.0,55600.0,55600.0,56200.0,2170400.0,2170400.0,2170400.0,0.0,3
SMAL,2020-08-10,АЛРОСА ао,ALRS,17.0,3527.31,68.72,68.68,70.78,,69.93,70.78,51.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-10,АЛРОСА ао,ALRS,34169.0,1582645467.1,69.94,69.02,71.2,69.5,69.93,69.85,22631000.0,69.94,69.94,69.5,1540962253.9,1540962253.9,1540962253.9,0.0,3
TQBR,2020-08-10,АшинскийМЗ,AMEZ,893.0,3736658.0,4.685,4.53,4.745,4.705,4.625,4.705,807600.0,4.625,4.625,4.705,3736658.0,3736658.0,3736658.0,0.0,3
SMAL,2020-08-10,Аптеки36и6,APTK,1.0,12.73,12.73,12.73,12.73,,13.42,12.73,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-10,Аптеки36и6,APTK,1299.0,4072642.2,13.21,13.21,13.478,13.404,13.42,13.404,303480.0,13.42,13.42,13.404,4072642.2,4072642.2,4072642.2,0.0,3
TQBR,2020-08-10,РусАква ао,AQUA,804.0,12809390.0,210.0,208.5,213.0,211.0,211.0,211.0,60710.0,211.0,211.0,211.0,12809390.0,12809390.0,12809390.0,0.0,3
TQBR,2020-08-10,Арсагера,ARSA,73.0,582740.0,4.04,3.98,4.04,4.0,3.99,4.01,146000.0,3.99,3.99,4.0,582740.0,582740.0,582740.0,0.0,3
SMAL,2020-08-10,АстрЭнСб,ASSB,41.0,2343.87,0.8095,0.79,0.8095,,0.8065,0.79,2930.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-10,АстрЭнСб,ASSB,463.0,1831278.5,0.8035,0.7865,0.8425,0.7865,0.8065,0.7865,2270000.0,0.8065,0.8065,0.7865,1831278.5,1831278.5,1831278.5,0.0,3
TQBR,2020-08-10,Авангрд-ао,AVAN,111.0,507235.0,810.0,805.0,820.0,815.0,810.0,810.0,627.0,810.0,810.0,815.0,507235.0,507235.0,507235.0,0.0,3
TQBR,2020-08-10,Башнефт ао,BANE,459.0,5049343.0,1735.0,1731.5,1741.5,1740.5,1737.5,1740.5,2906.0,1737.5,1737.5,1740.5,5049343.0,5049343.0,5049343.0,0.0,3
TQBR,2020-08-10,Башнефт ап,BANEP,2802.0,49572674.5,1363.0,1350.5,1363.5,1351.0,1355.5,1351.0,36573.0,1355.5,1355.5,1351.0,49572674.5,49572674.5,49572674.5,0.0,3
TQBR,2020-08-10,Белуга ао,BELU,794.0,10156426.0,1339.0,1321.0,1374.0,1329.0,1342.0,1329.0,7568.0,1342.0,1342.0,1329.0,10156426.0,10156426.0,10156426.0,0.0,3
TQBR,2020-08-10,БашИнСв ап,BISVP,193.0,1037490.0,8.92,8.92,9.65,9.26,9.39,9.26,110500.0,9.39,9.39,9.26,1037490.0,1037490.0,1037490.0,0.0,3
TQBR,2020-08-10,Белон ао,BLNG,67.0,311075.8,4.418,4.418,4.494,4.462,4.464,4.462,69700.0,,4.442,4.462,0.0,500699.8,0.0,0.0,3
TQBR,2020-08-10,БурЗолото,BRZL,392.0,3049620.0,1184.0,1171.0,1220.0,1187.0,1201.0,1187.0,2539.0,1201.0,1201.0,1187.0,3049620.0,3049620.0,3049620.0,0.0,3
TQBR,2020-08-10,БСП ао,BSPB,1339.0,14779362.8,43.08,43.08,44.08,43.72,43.68,43.72,338320.0,43.68,43.68,43.72,14779362.8,14779362.8,14779362.8,0.0,3
SMAL,2020-08-10,МКБ ао,CBOM,1.0,78.78,5.252,5.252,5.252,,5.924,5.252,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-10,МКБ ао,CBOM,7718.0,280611302.6,5.904,5.874,5.948,5.903,5.924,5.89,47368500.0,5.924,5.924,5.903,279928235.9,279928235.9,279928235.9,0.0,3
TQBR,2020-08-10,ЧТПЗ ао,CHEP,128.0,1116750.0,208.5,207.5,209.0,208.5,208.0,208.5,5370.0,208.0,208.0,208.5,1116750.0,1116750.0,1116750.0,0.0,3
SMAL,2020-08-10,РН-ЗапСиб,CHGZ,1.0,784.0,49.0,49.0,49.0,,58.4,49.0,16.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-08-10,РН-ЗапСиб,CHGZ,1170.0,15530540.0,47.0,46.6,65.0,54.8,58.4,54.0,266000.0,58.4,58.4,54.8,15530540.0,15530540.0,15530540.0,0.0,3
TQBR,2020-08-10,ЧКПЗ ао,CHKZ,122.0,1201560.0,5460.0,5420.0,5740.0,5540.0,5540.0,5580.0,217.0,5540.0,5540.0,5540.0,1201560.0,1201560.0,1201560.0,0.0,3
TQBR,2020-08-10,СевСт-ао,CHMF,13818.0,586710390.8,925.8,925.2,934.0,930.0,931.4,933.2,629903.0,931.4,931.4,930.0,554407597.4,554407597.4,554407597.4,0.0,3
