BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2018-12-04,АбрауДюрсо,ABRD,59.0,251180.0,149.0,139.0,150.0,144.0,144.0,144.0,1740.0,,145.0,144.0,0.0,504390.0,0.0,
TQDE,2018-12-04,АСКО ао,ACKO,4.0,97600.0,6.98,6.94,6.98,6.98,6.98,6.98,14000.0,,7.02,6.98,0.0,505000.0,0.0,
SMAL,2018-12-04,Система ао,AFKS,1.0,17.12,8.559,8.559,8.559,,8.424,8.559,2.0,,,,0.0,0.0,0.0,
TQBR,2018-12-04,Система ао,AFKS,3475.0,79676663.8,8.43,8.331,8.557,8.414,8.424,8.414,9458000.0,8.424,8.424,8.414,79676663.8,79676663.8,79676663.8,
SMAL,2018-12-04,Аэрофлот,AFLT,20.0,3658.64,110.36,106.58,110.36,,108.54,106.58,34.0,,,,0.0,0.0,0.0,
TQBR,2018-12-04,Аэрофлот,AFLT,20809.0,1186481703.2,111.8,106.7,111.8,106.7,108.54,106.7,10931260.0,108.54,108.54,106.7,1186481703.2,1186481703.2,1186481703.2,
TQBR,2018-12-04,AGRO-гдр,AGRO,895.0,33565217.5,735.0,731.0,747.0,747.0,741.0,747.0,45299.0,741.0,741.0,747.0,33565217.5,33565217.5,33565217.5,
TQBR,2018-12-04,Акрон,AKRN,89.0,2898910.0,4642.0,4580.0,4642.0,4630.0,4610.0,4630.0,629.0,4608.0,4608.0,4630.0,2898910.0,2898910.0,2898910.0,
TQBR,2018-12-04,АЛРОСА-Нюр,ALNU,11.0,1481500.0,87500.0,86000.0,88000.0,87000.0,87000.0,87000.0,17.0,87000.0,87000.0,87000.0,1481500.0,1481500.0,1481500.0,
SMAL,2018-12-04,АЛРОСА ао,ALRS,2.0,689.21,98.46,98.45,98.46,,98.81,98.45,7.0,,,,0.0,0.0,0.0,
TQBR,2018-12-04,АЛРОСА ао,ALRS,17293.0,1345181958.2,99.93,98.08,100.33,98.36,98.81,98.36,13613310.0,98.81,98.81,98.36,1345181958.2,1345181958.2,1345181958.2,
TQBR,2018-12-04,АшинскийМЗ,AMEZ,24.0,33781.0,4.308,4.188,4.308,4.25,4.224,4.25,8000.0,,4.256,4.25,0.0,594533.8,0.0,
TQBR,2018-12-04,Аптеки36и6,APTK,409.0,265233.3,4.495,4.43,4.5,4.435,4.455,4.435,59550.0,,4.465,4.435,0.0,501322.75,0.0,
TQBR,2018-12-04,РусАква ао,AQUA,3.0,11245.0,140.5,140.5,141.0,141.0,140.5,141.0,80.0,,141.0,141.0,0.0,508920.0,0.0,
TQDE,2018-12-04,Армада,ARMD,286.0,403899.0,6.99,6.76,7.1,6.91,6.91,6.9,58420.0,,6.93,6.91,0.0,500300.2,0.0,
TQBR,2018-12-04,Арсагера,ARSA,3.0,22860.0,3.28,3.22,3.28,3.24,3.28,3.22,7000.0,,3.48,3.24,0.0,537000.0,0.0,
TQBR,2018-12-04,АстрЭнСб,ASSB,15.0,15820.0,0.48,0.473,0.485,0.483,0.479,0.483,33000.0,,0.48,0.483,0.0,500901.0,0.0,
