BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2014-06-30,АбрауДюрсо,ABRD,66.0,1232888.0,135.82,135.78,138.55,135.97,136.99,135.88,9000.0,136.99,136.99,136.99,1232888.0,1232888.0,1232888.0,
TQBR,2014-06-30,АЭССЕЛЬао,AESL,4.0,282200.0,108.0,108.0,109.0,108.54,108.54,109.0,2600.0,109.08,108.72,109.08,807160.0,674080.0,807160.0,
SMAL,2014-06-30,Система ао,AFKS,1.0,2766.41,45.351,45.351,45.351,,45.351,45.351,61.0,,,,0.0,0.0,0.0,
TQBR,2014-06-30,Система ао,AFKS,2337.0,282774751.9,46.199,45.518,46.338,45.6,45.776,45.6,6177400.0,45.776,45.776,45.776,282774751.9,282774751.9,282774751.9,
SMAL,2014-06-30,Аэрофлот,AFLT,7.0,13807.14,55.72,55.72,57.0,,56.59,57.0,244.0,,,,0.0,0.0,0.0,
TQBR,2014-06-30,Аэрофлот,AFLT,1701.0,151395373.0,56.08,55.31,56.8,56.43,56.04,56.43,2701800.0,56.03,56.03,56.03,151356117.0,151356117.0,151356117.0,
TQBR,2014-06-30,Акрон,AKRN,661.0,36363828.6,1217.0,1217.0,1240.0,1235.0,1232.5,1235.0,29503.0,1232.5,1232.5,1232.5,36363828.6,36363828.6,36363828.6,
SMAL,2014-06-30,АЛРОСА ао,ALRS,2.0,1877.72,43.998,40.151,43.998,,40.82,40.151,46.0,,,,0.0,0.0,0.0,
TQBR,2014-06-30,АЛРОСА ао,ALRS,6369.0,336791597.1,41.999,41.031,42.245,41.8,41.617,41.8,8092600.0,41.617,41.617,41.617,336787397.2,336787397.2,336787397.2,
TQBR,2014-06-30,АшинскийМЗ,AMEZ,266.0,4418307.4,6.497,5.756,6.939,6.401,6.471,6.401,682800.0,6.471,6.471,6.471,4418307.4,4418307.4,4418307.4,
SMAL,2014-06-30,Аптеки36и6,APTK,1.0,14.0,14.0,14.0,14.0,,14.0,14.0,1.0,,,,0.0,0.0,0.0,
TQBR,2014-06-30,Аптеки36и6,APTK,50.0,829303.6,14.2,14.2,14.24,14.23,14.22,14.23,58320.0,14.22,14.22,14.22,829303.6,829303.6,829303.6,
TQBR,2014-06-30,Армада,ARMD,17.0,306726.0,139.85,135.9,139.85,137.58,137.55,137.58,2230.0,,137.76,,0.0,516588.2,0.0,
TQBR,2014-06-30,Арсагера,ARSA,16.0,53271.3,0.8765,0.8185,0.885,0.8348,0.8733,0.8723,61000.0,,0.8414,,0.0,500636.0,0.0,
TQBR,2014-06-30,АВТОВАЗ ао,AVAZ,109.0,538904.5,9.801,9.632,9.867,9.699,9.745,9.699,55300.0,9.745,9.745,9.745,538904.5,538904.5,538904.5,
TQBR,2014-06-30,АВТОВАЗ ап,AVAZP,62.0,361004.9,3.167,3.075,3.167,3.11,3.101,3.11,116400.0,,3.107,,0.0,519875.2,0.0,
TQBR,2014-06-30,Башнефт ао,BANE,1510.0,36641710.8,2387.2,2380.0,2427.5,2400.0,2390.7,2400.0,15327.0,2390.7,2390.7,2390.7,36641710.8,36641710.8,36641710.8,
TQBR,2014-06-30,Башнефт ап,BANEP,1367.0,27225041.1,1653.1,1618.0,1653.1,1632.2,1640.1,1632.2,16600.0,1640.1,1640.1,1640.1,27225041.1,27225041.1,27225041.1,
