BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-07-03,АбрауДюрсо,ABRD,106.0,484980.0,130.5,129.5,130.5,130.5,130.0,130.5,3730.0,,130.0,130.5,0.0,503235.0,0.0,0.0,3
SMAL,2020-07-03,АСКО ао,ACKO,1.0,104.5,5.5,5.5,5.5,,5.1,5.5,19.0,,,,0.0,0.0,0.0,0.0,3
TQPI,2020-07-03,АСКО ао,ACKO,157.0,500146.0,4.94,4.94,5.3,5.04,5.1,5.04,98300.0,5.08,5.08,5.04,500146.0,500146.0,500146.0,0.0,3
SMAL,2020-07-03,Система ао,AFKS,5.0,259.6,17.303,17.205,17.526,,17.221,17.275,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-03,Система ао,AFKS,4506.0,246797635.6,17.3,17.126,17.349,17.256,17.221,17.256,14331100.0,17.221,17.221,17.256,246797635.6,246797635.6,246797635.6,0.0,3
SMAL,2020-07-03,Аэрофлот,AFLT,8.0,2513.22,80.62,79.62,81.92,,80.42,81.8,31.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-03,Аэрофлот,AFLT,35021.0,1599481029.2,80.9,79.56,81.38,80.84,80.42,80.98,19891100.0,80.4,80.4,80.84,1533589931.8,1533589931.8,1533589931.8,0.0,3
TQBR,2020-07-03,AGRO-гдр,AGRO,1318.0,14334434.0,649.8,648.6,655.8,652.8,653.2,652.8,21947.0,653.2,653.2,652.8,14334434.0,14334434.0,14334434.0,0.0,3
TQTE,2020-07-03,AKEU ETF,AKEU,31.0,14677.45,10.11,10.05,10.19,10.13,10.12,10.13,1451.0,804.36,804.36,10.13,1167122.95,1167122.95,1167122.95,57880.93,3
TQTF,2020-07-03,ETF AKMB,AKMB,52.0,10008.86,1.0095,1.0095,1.0153,1.014,1.0126,1.014,9877.0,,1.0156,1.014,0.0,1224910.88,0.0,3282608.46,3
TQTD,2020-07-03,AKNX ETF,AKNX,332.0,55143.83,15.25,15.04,15.25,15.11,15.1,15.11,3651.0,1065.11,1065.11,15.11,3888731.89,3888731.89,3888731.89,283550.53,3
TQBR,2020-07-03,Акрон,AKRN,497.0,18425556.0,5552.0,5540.0,5600.0,5576.0,5568.0,5576.0,3310.0,5566.0,5566.0,5576.0,18425556.0,18425556.0,18425556.0,0.0,3
TQTD,2020-07-03,AKSP ETF,AKSP,40.0,76268.98,10.87,10.78,10.87,10.8,10.78,10.8,7073.0,760.42,760.42,10.8,5378473.19,5378473.19,5378473.19,237232.64,3
TQBR,2020-07-03,БестЭфБ ао,ALBK,8.0,42605.0,52.5,52.5,53.0,53.0,52.5,53.0,810.0,,53.0,53.0,0.0,500370.0,0.0,0.0,3
TQBR,2020-07-03,АЛРОСА-Нюр,ALNU,25.0,1799800.0,54200.0,54000.0,55000.0,54800.0,54600.0,54800.0,33.0,54600.0,54600.0,54800.0,1799800.0,1799800.0,1799800.0,0.0,3
SMAL,2020-07-03,АЛРОСА ао,ALRS,13.0,1893.06,69.86,64.84,69.86,,65.29,65.33,29.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-03,АЛРОСА ао,ALRS,12176.0,479838496.5,65.4,64.82,65.79,65.56,65.29,65.67,7349650.0,65.26,65.26,65.56,415673048.6,415673048.6,415673048.6,0.0,3
TQBR,2020-07-03,АшинскийМЗ,AMEZ,386.0,3439790.0,4.115,4.07,4.18,4.13,4.12,4.125,835300.0,4.12,4.12,4.13,3439790.0,3439790.0,3439790.0,0.0,3
SMAL,2020-07-03,Аптеки36и6,APTK,1.0,26.64,13.322,13.322,13.322,,14.19,13.322,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-03,Аптеки36и6,APTK,8415.0,48736126.58,14.236,14.022,14.49,14.08,14.19,14.08,3434540.0,14.19,14.19,14.08,48736126.58,48736126.58,48736126.58,0.0,3
TQBR,2020-07-03,РусАква ао,AQUA,522.0,18464570.0,208.5,199.5,210.5,200.5,192.0,200.5,90800.0,203.5,203.5,200.5,18464570.0,18464570.0,18464570.0,0.0,3
TQBR,2020-07-03,Арсагера,ARSA,24.0,143350.0,3.3,3.25,3.42,3.42,3.33,3.42,43000.0,,3.29,3.42,0.0,503120.0,0.0,0.0,3
SMAL,2020-07-03,АстрЭнСб,ASSB,2.0,2.82,0.9395,0.9395,0.9395,,0.854,0.9395,3.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-03,АстрЭнСб,ASSB,375.0,1415818.5,0.848,0.8315,0.888,0.8495,0.854,0.8495,1658000.0,0.854,0.854,0.8495,1415818.5,1415818.5,1415818.5,0.0,3
TQBR,2020-07-03,Авангрд-ао,AVAN,40.0,128755.0,690.0,680.0,695.0,695.0,685.0,695.0,188.0,,695.0,695.0,0.0,503075.0,0.0,0.0,3
TQBR,2020-07-03,Башнефт ао,BANE,4030.0,85739973.5,1784.5,1777.5,1824.5,1808.0,1805.0,1808.0,47502.0,1805.0,1805.0,1808.0,85739973.5,85739973.5,85739973.5,0.0,3
TQBR,2020-07-03,Башнефт ап,BANEP,18491.0,580041176.0,1365.0,1356.0,1392.0,1387.5,1379.5,1387.5,420455.0,1379.5,1379.5,1387.5,580041176.0,580041176.0,580041176.0,0.0,3
TQBR,2020-07-03,Белуга ао,BELU,127.0,1035549.0,1370.0,1342.0,1380.0,1363.0,1359.0,1363.0,762.0,1359.0,1359.0,1363.0,1035549.0,1035549.0,1035549.0,0.0,3
TQBR,2020-07-03,БашИнСв ап,BISVP,25.0,110902.0,8.33,8.25,8.34,8.28,8.28,8.28,13400.0,,8.25,8.28,0.0,501811.0,0.0,0.0,3
TQBR,2020-07-03,Белон ао,BLNG,103.0,248334.6,4.018,3.918,4.018,4.0,3.968,4.0,62600.0,,3.988,4.0,0.0,501608.4,0.0,0.0,3
TQBR,2020-07-03,БурЗолото,BRZL,30.0,243063.0,824.0,823.0,829.0,824.0,824.0,824.0,295.0,,824.0,824.0,0.0,531638.0,0.0,0.0,3
SMAL,2020-07-03,БСП ао,BSPB,1.0,274.75,39.25,39.25,39.25,,40.84,39.25,7.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-03,БСП ао,BSPB,1244.0,10827138.7,40.75,40.7,41.1,41.08,40.84,41.08,265090.0,40.84,40.84,41.08,10827138.7,10827138.7,10827138.7,0.0,3
SMAL,2020-07-03,МКБ ао,CBOM,1.0,330.98,4.597,4.597,4.597,,5.646,4.597,72.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-03,МКБ ао,CBOM,7036.0,267573581.6,5.627,5.616,5.675,5.644,5.646,5.642,47395300.0,5.646,5.646,5.644,267573581.6,267573581.6,267573581.6,0.0,3
TQBR,2020-07-03,ЧТПЗ ао,CHEP,130.0,1596790.0,203.0,198.0,203.0,199.5,199.5,199.5,8010.0,199.5,199.5,199.5,1596790.0,1596790.0,1596790.0,0.0,3
TQBR,2020-07-03,РН-ЗапСиб,CHGZ,72.0,519120.0,34.0,33.0,42.4,33.8,34.8,33.8,14900.0,34.8,34.8,33.8,519120.0,519120.0,519120.0,0.0,3
TQBR,2020-07-03,ЧКПЗ ао,CHKZ,10.0,72940.0,5220.0,5200.0,5240.0,5220.0,5220.0,5240.0,14.0,,5200.0,5220.0,0.0,593520.0,0.0,0.0,3
TQBR,2020-07-03,СевСт-ао,CHMF,17854.0,786759772.2,868.2,866.0,887.8,884.8,877.8,884.2,896409.0,877.4,877.4,884.8,750332423.2,750332423.2,750332423.2,0.0,3
