BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2017-02-03,BYNRUB_TOD,BYNRUB_TOD,31.08,31.08,31.08,31.08,3.0,808080.0,31.08
CNGD,2017-02-03,CHF_TODTOM,CHFRUBTODTOM,0.0893,0.0869,0.0893,0.0869,5.0,287946.79,
CETS,2017-02-03,CHFRUB_TOD,CHFRUB_TOD,59.9,59.51,59.9,59.7,4.0,9928840.0,59.8123
CETS,2017-02-03,CHFRUB_TOM,CHFRUB_TOM,59.78,59.46,59.87,59.46,8.0,19032600.0,59.6633
CETS,2017-02-03,CNYRUB_TOD,CNY000000TOD,8.725,8.68,8.725,8.704,24.0,77095937.8,8.6888
CNGD,2017-02-03,CNYRUB_TOD,CNY000000TOD,8.681,8.681,8.7,8.7,2.0,2561669.3,
CETS,2017-02-03,CNY_TODTOM,CNYRUBTODTOM,0.003596,0.003596,0.00505,0.00505,31.0,3156672341.5,0.004973
CNGD,2017-02-03,CNY_TODTOM,CNYRUBTODTOM,0.012947,-0.008632,0.012947,0.011149,34.0,10338616.91,
CETS,2017-02-03,CNYRUB_TOM,CNYRUB_TOM,8.7299,8.65,8.7325,8.679,147.0,705133823.1,8.7039
CNGD,2017-02-03,CNYRUB_TOM,CNYRUB_TOM,8.69,8.69,8.69,8.69,1.0,338.91,
CETS,2017-02-03,CNY_TOMSPT,CNYRUB_TOM1D,0.00163,0.00163,0.00163,0.00163,1.0,8753030.0,0.00163
CETS,2017-02-03,EUR_TODTOM,EUR000TODTOM,0.055,0.0541,0.0553,0.0544,732.0,181109344630.0,0.0547
CNGD,2017-02-03,EUR_TODTOM,EUR000TODTOM,0.0543,-0.0742,0.1049,0.0928,1178.0,3859669620.41,
CETS,2017-02-03,EURUSD_TOD,EURUSD000TOD,1.0756,1.0727,1.0763,1.07285,68.0,930719760.51,1.07425
CETS,2017-02-03,EURUSD_TOM,EURUSD000TOM,1.07555,1.0714,1.079,1.0781,263.0,7505876923.62,1.07475
CNGD,2017-02-03,EURUSD_TOM,EURUSD000TOM,1.0757,1.0742,1.0757,1.0742,2.0,451237181.92,
CETS,2017-02-03,EURUSDTDTM,EURUSDTODTOM,7.5e-05,7e-05,0.000104,0.000103,69.0,22690624152.39,8e-05
CNGD,2017-02-03,EURUSDTDTM,EURUSDTODTOM,0.000105,-0.000438,0.000105,-0.000438,8.0,4851570462.58,
CETS,2017-02-03,EURRUB_TOD,EUR_RUB__TOD,63.8825,63.4775,63.995,63.6,4004.0,16817956365.0,63.8069
CNGD,2017-02-03,EURRUB_TOD,EUR_RUB__TOD,64.0,63.54,64.0125,63.6,23.0,38536699.7,
CETS,2017-02-03,EURRUB_TOM,EUR_RUB__TOM,63.9725,63.02,64.05,63.585,5957.0,26979534252.5,63.7672
CNGD,2017-02-03,EURRUB_TOM,EUR_RUB__TOM,63.65,63.6,64.02,63.93,10.0,738351981.7,
CNGD,2017-02-03,GBP_TODTOM,GBPRUBTODTOM,0.1107,-0.0861,0.1218,0.0953,58.0,244726900.78,
CETS,2017-02-03,GBPRUB_TOD,GBPRUB_TOD,74.46,73.84,74.58,73.84,18.0,14264450.0,74.294
CNGD,2017-02-03,GBPRUB_TOD,GBPRUB_TOD,73.84,73.84,73.84,73.84,1.0,147.68,
CETS,2017-02-03,GBPRUB_TOM,GBPRUB_TOM,74.1875,73.5,74.64,73.68,82.0,267698242.5,74.0726
CNGD,2017-02-03,GBPRUB_TOM,GBPRUB_TOM,74.06,73.5,74.06,73.5,3.0,38132.5,
CETS,2017-02-03,GLDRUB_TOM,GLDRUB_TOM,2315.0,2315.0,2315.0,2315.0,2.0,27826300.0,2315.0
CETS,2017-02-03,HKDRUB_TOM,HKDRUB_TOM,7.657,7.62,7.671,7.671,5.0,19141900.0,7.6568
