BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
EQNL,2012-03-02,Система ао,AFKS,475.0,50780663.6,28.189,27.62,28.6,27.9,28.266,27.9,1796500.0,28.266,28.266,28.266,50782586.67,50782586.67,50782586.67,
SMAL,2012-03-02,Система ао,AFKS,3.0,1923.07,26.952,26.952,27.9,27.9,27.085,27.9,71.0,,,,0.0,0.0,0.0,
EQBR,2012-03-02,Аэрофлот,AFLT,1377.0,96161880.0,50.51,49.9,50.82,50.38,50.3,50.3,1911600.0,50.3,50.3,50.3,96169357.9,96169357.9,96169357.9,
SMAL,2012-03-02,Аэрофлот,AFLT,12.0,7477.9,49.5,49.3,56.89,50.44,53.41,50.41,140.0,,,,0.0,0.0,0.0,
EQNE,2012-03-02,ПАВА ао,AKHA,241.0,2140866.0,10.388,9.902,10.549,9.955,10.065,9.997,212700.0,10.065,10.065,10.065,2141197.1,2141197.1,2141197.1,
SMAL,2012-03-02,ПАВА ао,AKHA,1.0,331.1,7.7,7.7,7.7,7.7,7.7,7.7,43.0,,,,0.0,0.0,0.0,
EQNL,2012-03-02,Акрон,AKRN,691.0,32636565.7,1370.0,1321.5,1370.1,1345.4,1349.3,1348.9,24187.0,1349.3,1349.3,1349.3,32636565.7,32636565.7,32636565.7,
EQNE,2012-03-02,АЛРОСА ао,ALRS,211.0,19298497.9,33.1,32.43,33.333,32.51,32.643,32.5,591200.0,32.643,32.643,32.643,19301226.69,19301226.69,19301226.69,
SMAL,2012-03-02,АЛРОСА ао,ALRS,1.0,2728.79,31.009,31.009,31.009,31.009,31.009,31.009,88.0,,,,0.0,0.0,0.0,
EQNE,2012-03-02,АшинскийМЗ,AMEZ,22.0,96566.7,8.679,8.656,8.794,8.769,8.7,8.788,11100.0,,8.86,,0.0,525423.7,0.0,
EQNL,2012-03-02,Аптеки36и6,APTK,766.0,10104704.5,44.9,44.5,45.07,44.75,44.78,44.77,225650.0,44.78,44.78,44.78,10105150.1,10105150.1,10105150.1,
SMAL,2012-03-02,Аптеки36и6,APTK,3.0,445.6,44.5,44.5,44.7,44.7,44.56,44.7,10.0,,,,0.0,0.0,0.0,
EQNL,2012-03-02,Армада,ARMD,69.0,2589480.3,286.0,280.24,292.0,281.04,281.47,283.29,9200.0,281.47,281.47,281.47,2589480.3,2589480.3,2589480.3,
EQNE,2012-03-02,Арсагера,ARSA,12.0,57448.2,1.6849,1.63,1.6849,1.6377,1.6414,1.6377,35000.0,,1.6497,,0.0,504308.7,0.0,
EQNE,2012-03-02,"ПАО ""Архэнергосбыт""",ARSB,12.0,30546.6,0.13047,0.1304,0.14224,0.14137,0.13885,0.14224,220000.0,,0.14255,,0.0,507320.07,0.0,
EQNL,2012-03-02,АВТОВАЗ ао,AVAZ,168.0,3654548.2,23.598,23.021,23.6,23.204,23.203,23.2,157500.0,23.203,23.203,23.203,3654755.71,3654755.71,3654755.71,
SMAL,2012-03-02,АВТОВАЗ ао,AVAZ,1.0,207.51,23.057,23.057,23.057,22.338,23.057,23.057,9.0,,,,0.0,0.0,0.0,
EQNL,2012-03-02,АВТОВАЗ ап,AVAZP,257.0,34967043.8,9.2,9.064,9.25,9.175,9.176,9.183,3810600.0,9.176,9.176,9.176,34967043.8,34967043.8,34967043.8,
EQNE,2012-03-02,Азот ао,AZKM,57.0,1214441.0,650.0,624.5,650.0,636.2,635.8,636.2,1910.0,635.8,635.8,635.8,1214441.0,1214441.0,1214441.0,
