BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2005-01-20,Индекс МосБиржи,Индекс МосБиржи,534.6,543.54,543.98,532.26,5536878136.2,,,2,,RUB,
RTSI,MCFTR,2005-01-20,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,534.6,534.6,534.6,534.6,0.0,,,2,0.0,,
RTSI,MCFTRN,2005-01-20,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),534.6,534.6,534.6,534.6,0.0,,,2,0.0,,
RTSI,MCFTRR,2005-01-20,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),534.6,534.6,534.6,534.6,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2005-01-20,Индекс МосБиржи 10,Индекс МосБиржи 10,1027.85,1054.2,1054.65,1026.46,3139703207.79,,,2,,RUB,
SNDX,MICEXBNDPRCI,2005-01-20,RCBI,RCBI,102.97,102.94,103.02,102.93,247560382.4,,,2,,RUB,
SNDX,MICEXBNDTRTI,2005-01-20,RCBIc,RCBI-c,125.93,,,,247560382.4,,,2,,RUB,
SNDX,MICEXCBICP,2005-01-20,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,102.97,102.94,103.02,102.93,247560382.4,,,2,,RUB,
SNDX,MICEXCBITR,2005-01-20,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,125.93,,,,247560382.4,,,2,,RUB,
SNDX,MICEXFNL,2005-01-20,Индекс финансов,Индекс МосБиржи финансов,952.21,963.09,966.9,948.73,115939271.11,,,2,,RUB,
SNDX,MICEXINDEXCF,2005-01-20,Индекс МосБиржи (архив),Индекс МосБиржи (архив),534.6,543.54,543.98,532.26,5536878136.2,,,2,,RUB,
SNDX,MICEXLC,2005-01-20,MICEX LC,ММВБ высокая кап,975.06,992.77,993.88,971.96,5431897089.53,,,2,,RUB,
SNDX,MICEXM&M,2005-01-20,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,966.06,985.45,986.33,953.92,990301601.01,,,2,,RUB,
