BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2021-03-12,МГор48-об,RU000A0JNYN1,8.0,13223.0,101.45,102.06,101.65,101.65,14.96,101.72,4.66,102.06,13.0,,101.57,101.65,0.0,594185.4,0.0,2022-06-11,440.0,4.6,,,6.0,29.92,,2021-03-12,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-12,РЖД-19 обл,RU000A0JQ7Z2,10.0,89445.6,105.0,105.31,105.0,105.01,12.9,105.23,6.25,105.31,85.0,,105.29,105.01,0.0,980225.9,0.0,2024-07-08,1083.0,6.17,,,7.85,39.14,,2021-03-12,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-12,РЖД-23 обл,RU000A0JQRD9,45.0,116873.8,105.03,105.31,105.3,105.3,10.75,105.29,6.37,105.31,111.0,,105.3,105.3,0.0,500157.2,0.0,2025-01-16,1233.0,6.37,,,7.85,39.14,,2021-03-12,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-12,ВЭБлизинг3,RU000A0JREW5,1.0,1020.0,102.0,102.0,102.0,102.0,32.07,102.0,-27.3,102.0,1.0,,,102.0,0.0,0.0,0.0,2021-04-02,21.0,-27.3,,,7.27,36.25,,2021-03-12,1000.0,SUR,,,-27.1116,,RUB,3
TQCB,2021-03-12,ВЭБлизинг4,RU000A0JREX3,7.0,313913.8,99.99,100.3,100.1,100.1,32.07,100.29,5.18,99.99,313.0,,100.2,100.1,0.0,1917909.2,0.0,2021-04-02,21.0,1.34,,,7.27,36.25,,2021-03-12,1000.0,SUR,,,4.3382,,RUB,3
TQCB,2021-03-12,РУСАЛБАл08,RU000A0JRF11,3.0,3000.6,100.02,100.02,100.02,100.02,0.04,100.02,,100.02,3.0,,99.7,100.02,0.0,515456.4,0.0,2021-04-05,,,,,0.01,0.05,,2021-03-12,1000.0,SUR,,,-0.2889,,RUB,3
TQCB,2021-03-12,РусГидро02,RU000A0JRFP6,1.0,7069.3,100.99,100.99,100.99,100.99,39.3,100.99,-3.19,100.99,7.0,,,100.99,0.0,0.0,0.0,2021-04-12,31.0,-3.19,,,9.5,47.37,,2021-03-12,1000.0,SUR,,,-2.9268,,RUB,3
TQCB,2021-03-12,Акрон 04,RU000A0JRHF3,3.0,79688.5,100.75,100.9,100.9,100.87,20.48,100.87,1.34,100.75,79.0,,100.86,100.87,0.0,650524.1,0.0,2021-05-18,67.0,1.5,,,6.5,32.41,,2021-03-12,1000.0,SUR,,,1.2694,,RUB,3
TQCB,2021-03-12,Акрон 05,RU000A0JRHG1,1.0,180611.0,100.9,100.9,100.9,100.9,20.48,100.9,1.34,100.9,179.0,,100.78,100.9,0.0,578459.4,0.0,2021-05-18,67.0,1.34,,,6.5,32.41,,2021-03-12,1000.0,SUR,,,1.2694,,RUB,3
TQCB,2021-03-12,ЗСД 01,RU000A0JRJB8,4.0,6479.7,129.0,129.99,129.99,129.99,30.89,129.59,6.49,129.0,5.0,,,129.99,0.0,0.0,0.0,2031-05-13,2488.0,6.53,,,10.44,52.06,,2021-03-12,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-12,ЗСД 02,RU000A0JRJL7,3.0,4100.0,130.0,140.0,130.0,130.0,30.89,136.67,6.48,140.0,3.0,,,130.0,0.0,0.0,0.0,2031-05-13,2523.0,5.73,,,10.44,52.06,,2021-03-12,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-12,Мечел 17об,RU000A0JRJS2,219.0,275760.39,100.0,100.94,100.19,100.19,2.36,100.09,,100.94,5510.0,,100.22,100.19,0.0,548024.86,0.0,2021-05-27,,,,,8.75,3.27,,2021-03-12,50.0,SUR,,,,,RUB,3
TQCB,2021-03-12,Мечел 18об,RU000A0JRJT0,13.0,135663.65,100.0,100.5,100.0,100.0,2.36,100.01,,100.5,2713.0,,100.31,100.0,0.0,514464.42,0.0,2021-05-27,,,,,8.75,3.27,,2021-03-12,50.0,SUR,,,,,RUB,3
TQCB,2021-03-12,ННК 04,RU000A0JRJV6,50.0,756113.05,98.75,99.2,98.79,98.79,16.46,99.01,14.79,99.09,1091.0,99.01,99.01,98.79,756113.05,756113.05,756113.05,2021-06-01,81.0,13.63,,,8.5,29.67,,2021-03-12,700.0,SUR,,,13.4776,,RUB,3
TQCB,2021-03-12,Мечел 19об,RU000A0JRJY0,19.0,174503.49,100.0,100.56,100.0,100.0,2.3,100.06,,100.56,3488.0,,100.21,100.0,0.0,559865.65,0.0,2021-06-01,,,,,8.75,3.27,,2021-03-12,50.0,SUR,,,8.0068,,RUB,3
TQCB,2021-03-12,ННК 06,RU000A0JRK22,177.0,1344421.61,98.45,99.29,98.5,98.52,15.98,98.59,16.05,99.08,1948.0,98.59,98.59,98.52,1344421.61,1344421.61,1344421.61,2021-06-04,84.0,15.59,,,8.5,29.67,,2021-03-12,700.0,SUR,,,14.5937,,RUB,3
TQCB,2021-03-12,СПбТел 01,RU000A0JRKC4,2.0,20209.8,101.04,101.05,101.05,101.05,21.19,101.05,4.08,101.04,20.0,,101.0,101.05,0.0,35203487.8,0.0,2021-06-11,91.0,4.08,,,8.5,42.38,,2021-03-12,1000.0,SUR,,,3.8813,,RUB,3
TQCB,2021-03-12,СПбТел 02,RU000A0JRKD2,2.0,8020.0,100.25,100.25,100.25,100.25,13.71,100.25,4.46,100.25,8.0,100.0,100.0,100.25,3962071.1,2938020.7,3962071.1,2021-06-11,91.0,4.46,,,5.5,27.42,,2021-03-12,1000.0,SUR,,,4.2451,,RUB,3
TQCB,2021-03-12,СПбТел 03,RU000A0JRKM3,1.0,4013.6,100.34,100.34,100.34,100.34,13.71,100.34,4.08,100.34,4.0,,100.0,100.34,0.0,17571060.9,0.0,2021-06-11,91.0,4.08,,,5.5,27.42,,2021-03-12,1000.0,SUR,,,3.8866,,RUB,3
TQCB,2021-03-12,ФСК ЕЭС-13,RU000A0JRL96,1.0,1011.5,101.15,101.15,101.15,101.15,18.63,101.15,4.19,101.15,1.0,101.0,101.0,101.15,10025284.1,10023259.9,10025284.1,2021-06-22,102.0,4.19,,,8.5,42.38,,2021-03-12,1000.0,SUR,,,4.0095,,RUB,3
TQCB,2021-03-12,РСХБ 14,RU000A0JRLE8,1.0,2020.0,101.0,101.0,101.0,101.0,16.3,101.0,4.66,101.0,2.0,100.8,100.8,101.0,9521624.2,9483278.9,9521624.2,2021-06-29,109.0,4.66,,,8.15,40.64,,2021-03-12,1000.0,SUR,,,4.4574,,RUB,3
TQCB,2021-03-12,РСХБ 13,RU000A0JRMC0,4.0,19205427.0,100.8,100.81,100.8,100.8,15.63,100.8,5.44,100.81,19053.0,,100.8,100.8,0.0,19285320.3,0.0,2021-07-02,112.0,5.44,,,8.15,40.64,,2021-03-12,1000.0,SUR,,,5.1988,,RUB,3
TQCB,2021-03-12,СЗКК 03,RU000A0JRU20,1.0,860.16,95.68,95.68,95.68,95.68,24.96,95.68,99.49,95.68,1.0,,,95.68,0.0,0.0,0.0,2031-09-26,28.0,99.49,,,6.58,29.5,2021-04-09,2021-03-12,899.0,SUR,,,,,RUB,3
TQCB,2021-03-12,СЗКК 04,RU000A0JRU46,6.0,28442.84,93.05,93.11,93.05,93.08,24.96,93.05,196.15,93.07,34.0,,,93.08,0.0,0.0,0.0,2031-09-26,28.0,196.15,,,6.58,29.5,2021-04-09,2021-03-12,899.0,SUR,,,,,RUB,3
TQCB,2021-03-12,ВЭБлизинг9,RU000A0JRV52,3.0,52697.0,100.76,101.44,100.76,100.76,28.21,101.34,6.02,101.44,52.0,101.02,101.02,100.76,781867.5,781867.5,781867.5,2021-10-20,216.0,5.01,,,7.25,36.15,,2021-03-12,1000.0,SUR,,,,,RUB,3
