BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2008-03-03,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1005.6813,1005.6813,1005.6813,1005.6813,0.0,,,2,278338731177.69,RUB,0.001
RTSI,EPSI,2008-03-03,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,848.0754,848.0754,848.0754,848.0754,0.0,,,2,190380747835.039,RUB,999999.999999
SNDX,IMOEX,2008-03-03,Индекс МосБиржи,Индекс МосБиржи,1643.31,1660.39,1660.42,1611.14,60242385024.25,,,2,,RUB,
RTSI,MCFTR,2008-03-03,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1707.33,1707.33,1707.33,1707.33,0.0,,,2,0.0,,
RTSI,MCFTRN,2008-03-03,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1697.58,1697.58,1697.58,1697.58,0.0,,,2,0.0,,
RTSI,MCFTRR,2008-03-03,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1701.48,1701.48,1701.48,1701.48,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2008-03-03,Индекс МосБиржи 10,Индекс МосБиржи 10,2891.59,2921.97,2924.44,2834.76,56937364732.86,,,2,,RUB,
SNDX,MICEXBNDPRCI,2008-03-03,RCBI,RCBI,98.61,99.01,99.07,98.6,173840432.06,,,2,,RUB,
SNDX,MICEXBNDTRTI,2008-03-03,RCBIc,RCBI-c,156.83,,,,173840432.06,,,2,,RUB,
SNDX,MICEXBORR1W,2008-03-03,MCX BO 1W,ММВБ РЕПО обл 7 дней,5.98,,,,6191407321.37,,,2,,RUB,
SNDX,MICEXBORR2W,2008-03-03,MCX BO 2W,ММВБ РЕПО обл 14 дней,6.34,,,,580028150.0,,,2,,RUB,
SNDX,MICEXBORRON,2008-03-03,MCX BO ON,ММВБ РЕПО обл 1 день,5.76,,,,20786937817.12,,,2,,RUB,
SNDX,MICEXCBICP,2008-03-03,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,98.61,99.01,99.07,98.6,173840432.06,,,2,,RUB,
SNDX,MICEXCBICP3Y,2008-03-03,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,99.38,99.46,99.47,99.37,536969610.7,681,8.8,2,,RUB,
SNDX,MICEXCBICP5Y,2008-03-03,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,100.68,100.62,100.71,100.62,67536095.0,960,8.55,2,,RUB,
