BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2015-04-13,АбрауДюрсо,ABRD,1.0,9550.0,95.5,95.5,95.5,95.5,95.5,95.5,100.0,91.0,90.5,91.0,954250.0,798200.0,954250.0,
SMAL,2015-04-13,Система ао,AFKS,1.0,1173.2,16.76,16.76,16.76,,16.76,16.76,70.0,,,,0.0,0.0,0.0,
TQBR,2015-04-13,Система ао,AFKS,5798.0,172251937.0,16.71,16.54,16.99,16.68,16.81,16.68,10249300.0,16.81,16.81,16.81,172083166.0,172083166.0,172083166.0,
SMAL,2015-04-13,Аэрофлот,AFLT,9.0,5247.94,38.31,37.48,38.31,,37.75,37.54,139.0,,,,0.0,0.0,0.0,
TQBR,2015-04-13,Аэрофлот,AFLT,9891.0,455717100.0,37.98,37.13,39.0,37.13,38.22,37.13,11924600.0,38.22,38.22,38.22,454824570.0,454824570.0,454824570.0,
TQBR,2015-04-13,AGRO-гдр,AGRO,4.0,57716.25,360.1,360.1,384.0,380.0,379.7,380.0,152.0,,373.95,,0.0,619978.3,0.0,
TQBR,2015-04-13,Акрон,AKRN,3426.0,57387651.0,2250.0,2200.0,2300.0,2300.0,2251.0,2300.0,25499.0,2251.0,2251.0,2251.0,57387651.0,57387651.0,57387651.0,
TQBR,2015-04-13,АЛРОСА-Нюр,ALNU,8.0,839700.0,73000.0,63000.0,76000.0,76000.0,70000.0,76000.0,12.0,70700.0,70700.0,70700.0,989700.0,989700.0,989700.0,
SMAL,2015-04-13,АЛРОСА ао,ALRS,6.0,1629.24,65.9,63.07,65.9,,65.17,63.07,25.0,,,,0.0,0.0,0.0,
TQBR,2015-04-13,АЛРОСА ао,ALRS,11395.0,552999341.0,65.15,62.02,66.0,62.02,64.86,62.02,8525900.0,64.86,64.86,64.86,552992826.0,552992826.0,552992826.0,
TQBR,2015-04-13,АшинскийМЗ,AMEZ,53.0,516389.0,5.17,5.07,5.4,5.2,5.15,5.2,100200.0,5.15,5.15,5.15,516389.0,516389.0,516389.0,
SMAL,2015-04-13,Аптеки36и6,APTK,1.0,100.17,14.31,14.31,14.31,,14.31,14.31,7.0,,,,0.0,0.0,0.0,
TQBR,2015-04-13,Аптеки36и6,APTK,302.0,2064849.8,14.36,14.23,14.58,14.45,14.41,14.45,143320.0,14.41,14.41,14.41,2064849.8,2064849.8,2064849.8,
SMAL,2015-04-13,Армада,ARMD,4.0,794.0,56.5,50.0,61.5,,56.5,52.0,14.0,,,,0.0,0.0,0.0,
