BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CNGD,2016-09-26,CHF_TODTOM,CHFRUBTODTOM,0.0324,0.0324,0.0324,0.0324,1.0,57552.34,
CETS,2016-09-26,CHFRUB_TOD,CHFRUB_TOD,66.15,66.15,66.15,66.15,1.0,2447550.0,66.15
CETS,2016-09-26,CHFRUB_TOM,CHFRUB_TOM,66.01,65.76,66.01,65.86,7.0,22426150.0,65.9593
CETS,2016-09-26,CNYRUB_TOD,CNY000000TOD,9.672,9.582,9.68,9.6076,26.0,51029509.0,9.5992
CETS,2016-09-26,CNY_TODTOM,CNYRUBTODTOM,0.002087,0.002002,0.002497,0.002497,26.0,3629798679.0,0.002102
CNGD,2016-09-26,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.00314,0.00471,0.0047,53.0,17038229.27,
CETS,2016-09-26,CNYRUB_TOM,CNYRUB_TOM,9.5875,9.517,9.6236,9.563,168.0,129033683.5,9.5779
CETS,2016-09-26,CNY_TOMSPT,CNYRUB_TOM1D,0.0021,0.0021,0.0021,0.0021,1.0,219698300.0,0.0021
CETS,2016-09-26,EUR_TODTOM,EUR000TODTOM,0.0195,0.0195,0.0206,0.0204,461.0,184105756740.0,0.0202
CNGD,2016-09-26,EUR_TODTOM,EUR000TODTOM,0.02,-0.0314,0.0388,0.0352,943.0,14163712333.13,
CETS,2016-09-26,EUR_TOM1W,EURRUB_TOM1W,0.1462,0.1462,0.1462,0.1462,1.0,358812500.0,0.1462
CETS,2016-09-26,EURUSD_TOD,EURUSD000TOD,1.12255,1.12255,1.12525,1.1252,49.0,1238784495.24,1.12395
CETS,2016-09-26,EURUSD_TOM,EURUSD000TOM,1.1225,1.1225,1.12735,1.12555,77.0,1452763093.95,1.1245
CNGD,2016-09-26,EURUSD_TOM,EURUSD000TOM,1.1236,1.1231,1.1236,1.1231,2.0,861029917.24,
CETS,2016-09-26,EURUSDTDTM,EURUSDTODTOM,3.6e-05,3.2e-05,4.3e-05,4.2e-05,104.0,43938730505.85,3.8e-05
CNGD,2016-09-26,EURUSDTDTM,EURUSDTODTOM,-0.0001,-0.0001,4.1e-05,4.1e-05,3.0,3466197.52,
CETS,2016-09-26,EURRUB_TOD,EUR_RUB__TOD,71.7975,71.72,72.16,71.91,3950.0,23847276227.5,71.9657
CNGD,2016-09-26,EURRUB_TOD,EUR_RUB__TOD,71.92,71.88,71.97,71.88,3.0,34854659.0,
CETS,2016-09-26,EURRUB_TOM,EUR_RUB__TOM,71.82,71.57,72.19,71.93,5828.0,27280155865.0,71.9059
CNGD,2016-09-26,GBP_TODTOM,GBPRUBTODTOM,0.0407,-0.0113,0.0447,0.0447,52.0,30202967.63,
CETS,2016-09-26,GBPRUB_TOD,GBPRUB_TOD,83.08,82.6,83.12,82.72,15.0,42257080.0,82.6949
CETS,2016-09-26,GBPRUB_TOM,GBPRUB_TOM,82.97,82.55,83.13,82.83,37.0,75033680.0,82.7273
CETS,2016-09-26,GLD_TODTOM,GLDRUBTODTOM,0.7467,0.7467,0.7467,0.7467,2.0,798254036.4,0.7467
CETS,2016-09-26,GLDRUB_TOM,GLDRUB_TOM,2745.0,2745.0,2749.0,2748.0,3.0,15251750.0,2748.06
CNGD,2016-09-26,GLDRUB_TOM,GLDRUB_TOM,2745.06,2745.06,2745.06,2745.06,1.0,21960480.0,
CETS,2016-09-26,SLVRUB_TOM,SLVRUB_TOM,40.08,40.05,40.08,40.05,2.0,48075.0,40.06
CETS,2016-09-26,USDRUB_TOD,USD000000TOD,63.9575,63.6,64.2725,63.625,26728.0,107535241535.0,63.9648
CNGD,2016-09-26,USDRUB_TOD,USD000000TOD,64.03,63.5045,64.2375,63.76,19.0,1168696375.44,
CETS,2016-09-26,USD_TODTOM,USD000TODTOM,0.0155,0.0133,0.0166,0.0133,1129.0,551914952770.0,0.0157
CNGD,2016-09-26,USD_TODTOM,USD000TODTOM,0.0155,-0.028,0.0346,0.0314,5958.0,200690876676.01,
CETS,2016-09-26,USDRUB_TOM,USD000UTSTOM,64.0,63.58,64.29,63.95,42721.0,217219765915.0,63.9414
CNGD,2016-09-26,USDRUB_TOM,USD000UTSTOM,63.92,63.75,64.255,63.94,28.0,1984231187.16,
CETS,2016-09-26,USDRUB_SPT,USDRUB_SPT,63.67,63.67,63.67,63.67,1.0,1209730.0,63.67
CETS,2016-09-26,USD_TOMSPT,USDRUB_TOM1D,0.0156,0.0156,0.0156,0.0156,1.0,1277386000.0,0.0156
CNGD,2016-09-26,USD_TOMSPT,USDRUB_TOM1D,0.015,0.015,0.015,0.015,1.0,127737400.0,
CNGD,2016-09-26,USD_TOM1W,USDRUB_TOM1W,0.111,0.111,0.111,0.111,2.0,5117176000.0,
CETS,2016-09-26,USD_TOM2M,USDRUB_TOM2M,0.97,0.97,0.97,0.97,1.0,972355500.0,0.97
CNGD,2016-09-26,USD_TOM2W,USDRUB_TOM2W,0.2234,0.2234,0.2234,0.2234,1.0,5766939.0,
CETS,2016-09-26,USD_TOM3M,USDRUB_TOM3M,1.4,1.4,1.4,1.4,2.0,978805500.0,1.4
CNGD,2016-09-26,USD_TOM6M,USDRUB_TOM6M,2.7675,2.7675,2.7675,2.7675,1.0,1998636000.0,
