BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-02-03,АбрауДюрсо,ABRD,165.0,736190.0,203.0,199.0,209.0,200.5,200.5,199.5,3670.0,200.5,200.5,200.5,736190.0,736190.0,736190.0,0.0,3
TQBR,2021-02-03,АСКО ао,ACKO,91.0,331918.0,5.72,5.68,5.78,5.72,5.72,5.72,58100.0,,5.74,5.72,0.0,504504.0,0.0,0.0,3
SMAL,2021-02-03,Система ао,AFKS,3.0,104.27,35.123,34.563,35.123,,33.661,34.563,3.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-02-03,Система ао,AFKS,31929.0,2064796448.0,33.6,33.164,34.0,33.562,33.661,33.65,61341400.0,33.662,33.662,33.562,1967400305.6,1967400305.6,1967400305.6,0.0,3
SMAL,2021-02-03,Аэрофлот,AFLT,5.0,1901.08,70.04,70.02,71.56,,70.58,71.0,27.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-02-03,Аэрофлот,AFLT,19276.0,856963277.2,70.62,70.16,70.92,70.54,70.58,70.68,12141870.0,70.6,70.6,70.54,756395645.8,756395645.8,756395645.8,0.0,3
TQBR,2021-02-03,AGRO-гдр,AGRO,6541.0,164164400.0,904.8,886.2,905.0,889.4,893.8,889.4,183665.0,893.8,893.8,889.4,164164400.0,164164400.0,164164400.0,0.0,3
TQTF,2021-02-03,ETF AKCH,AKCH,157.0,56610064.36,115.99,115.96,117.25,117.19,117.01,117.0,484135.0,116.93,116.93,117.19,56610064.36,56610064.36,56610064.36,8182999.44,3
TQTE,2021-02-03,AKEU ETF,AKEU,279.0,66430.3,10.95,10.95,11.1,11.02,11.04,11.02,6018.0,1011.41,1011.41,11.02,6086676.61,6086676.61,6086676.61,161571.75,3
TQTF,2021-02-03,ETF AKMB,AKMB,1456.0,4191779.89,1.0722,1.0661,1.0722,1.0699,1.0706,1.0697,3915373.0,1.0706,1.0706,1.0699,3928158.17,3928158.17,3928158.17,4786015.51,3
TQTF,2021-02-03,ETF AKME,AKME,34.0,11080.72,105.04,104.1,105.05,104.87,104.54,104.87,106.0,,104.52,104.87,0.0,2343448.82,0.0,2072186.6,3
TQTD,2021-02-03,AKNX ETF,AKNX,489.0,569763.3,19.62,19.54,19.85,19.65,19.77,19.68,28819.0,1500.8,1500.8,19.65,44475719.17,44475719.17,44475719.17,335559.61,3
TQTF,2021-02-03,AKNX ETF,AKNX,119.0,1227779.0,1550.0,1491.2,1550.0,1491.6,1500.8,1492.8,816.0,1500.8,1500.8,1491.6,44475719.17,44475719.17,44475719.17,25587326.27,3
TQBR,2021-02-03,Акрон,AKRN,532.0,14833318.0,6080.0,6062.0,6120.0,6102.0,6096.0,6102.0,2433.0,6096.0,6096.0,6102.0,14833318.0,14833318.0,14833318.0,0.0,3
