BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2007-01-29,Индекс МосБиржи,Индекс МосБиржи,1641.98,1669.82,1685.03,1640.44,46950766776.33,,,2,,RUB,
RTSI,MCFTR,2007-01-29,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1690.64,1690.64,1690.64,1690.64,0.0,,,2,0.0,,
RTSI,MCFTRN,2007-01-29,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1683.26,1683.26,1683.26,1683.26,0.0,,,2,0.0,,
RTSI,MCFTRR,2007-01-29,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1686.21,1686.21,1686.21,1686.21,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2007-01-29,Индекс МосБиржи 10,Индекс МосБиржи 10,3237.56,3293.5,3324.18,3232.98,25127392837.2302,,,2,,RUB,
SNDX,MICEXBNDPRCI,2007-01-29,RCBI,RCBI,101.03,101.2,101.21,101.01,290616375.45,,,2,,RUB,
SNDX,MICEXBNDTRTI,2007-01-29,RCBIc,RCBI-c,147.37,,,,290616375.45,,,2,,RUB,
SNDX,MICEXBORR1W,2007-01-29,MCX BO 1W,ММВБ РЕПО обл 7 дней,5.32,,,,1925730652.04,,,2,,RUB,
SNDX,MICEXBORR2W,2007-01-29,MCX BO 2W,ММВБ РЕПО обл 14 дней,5.38,,,,557742580.0,,,2,,RUB,
SNDX,MICEXBORRON,2007-01-29,MCX BO ON,ММВБ РЕПО обл 1 день,5.03,,,,6357179969.24,,,2,,RUB,
SNDX,MICEXCBICP,2007-01-29,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.03,101.2,101.21,101.01,290616375.45,,,2,,RUB,
SNDX,MICEXCBICP3Y,2007-01-29,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.85,101.82,101.85,101.82,993545148.55,660,7.54,2,,RUB,
SNDX,MICEXCBICP5Y,2007-01-29,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,102.84,102.83,102.84,102.83,235602265.0,1162,7.47,2,,RUB,
SNDX,MICEXCBIGP3Y,2007-01-29,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,104.05,103.96,104.06,103.96,993545148.55,660,7.54,2,,RUB,
SNDX,MICEXCBIGP5Y,2007-01-29,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,104.75,104.74,104.75,104.74,235602265.0,1162,7.47,2,,RUB,
SNDX,MICEXCBITR,2007-01-29,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,147.37,,,,290616375.45,,,2,,RUB,
SNDX,MICEXCBITR3Y,2007-01-29,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,146.33,146.19,146.34,146.19,993545148.55,660,7.54,2,,RUB,
SNDX,MICEXCBITR5Y,2007-01-29,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,147.63,147.62,147.64,147.62,235602265.0,1162,7.47,2,,RUB,
SNDX,MICEXCGS,2007-01-29,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,3015.0,3028.92,3033.56,3007.51,9829440.85,,,2,,RUB,
SNDX,MICEXCHM,2007-01-29,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,3348.75,3383.84,3383.88,3348.75,4499609.8,,,2,,RUB,
SNDX,MICEXEQRR1W,2007-01-29,MCX EQ 1W,ММВБ РЕПО акц 7 дней,6.03,,,,5755972834.52,,,2,,RUB,
SNDX,MICEXEQRR2W,2007-01-29,MCX EQ 2W,ММВБ РЕПО акц 14 дней,5.8,,,,2960852321.6,,,2,,RUB,
SNDX,MICEXEQRRON,2007-01-29,MCX EQ ON,ММВБ РЕПО акц 1 день,5.51,,,,6313601771.78,,,2,,RUB,
SNDX,MICEXFNL,2007-01-29,Индекс финансов,Индекс МосБиржи финансов,6567.66,6907.79,6939.19,6542.48,10603371098.86,,,2,,RUB,
SNDX,MICEXINDEXCF,2007-01-29,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1641.98,1669.82,1685.03,1640.44,46950766776.33,,,2,,RUB,
SNDX,MICEXLC,2007-01-29,MICEX LC,ММВБ высокая кап,2700.37,2749.4,2775.9,2697.35,39576249368.05,,,2,,RUB,
SNDX,MICEXM&M,2007-01-29,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,2710.53,2740.34,2757.43,2709.99,3894653879.27,,,2,,RUB,
SNDX,MICEXMBICP,2007-01-29,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,98.26,98.31,98.31,98.26,411455526.5,1118,6.91,2,,RUB,
SNDX,MICEXMBIGP,2007-01-29,MICEXMBIGP,ММВБ муни обл (вал),99.85,99.9,99.9,99.85,411455526.5,1118,6.91,2,,RUB,
SNDX,MICEXMBITR,2007-01-29,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,105.27,105.32,105.32,105.27,411455526.5,1118,6.91,2,,RUB,
SNDX,MICEXMC,2007-01-29,MICEX MC,ММВБ стандарт кап,2818.23,2828.19,2863.22,2786.09,2044188518.38,,,2,,RUB,
SNDX,MICEXMNF,2007-01-29,Машиностроение,Индекс машиностроения Московской Биржи,2163.66,2176.57,2178.79,2163.66,47867122.4,,,2,,RUB,
SNDX,MICEXO&G,2007-01-29,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2613.48,2658.51,2680.33,2612.43,14486204998.1,,,2,,RUB,
SNDX,MICEXPWR,2007-01-29,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,3450.46,3483.63,3543.92,3448.53,16686374120.5,,,2,,RUB,
SNDX,MICEXSC,2007-01-29,Второй эшелон,Индекс второго эшелона Московской Биржи,4279.95,4321.18,4339.96,4279.95,143037414.45,,,2,,RUB,
SNDX,MICEXTLC,2007-01-29,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,2420.94,2432.52,2451.14,2416.27,1416149633.54,,,2,,RUB,
SNDX,MOEX10,2007-01-29,Индекс МосБиржи 10,Индекс МосБиржи 10,3237.56,3293.5,3324.18,3232.98,25127392837.2302,,,2,,RUB,
SNDX,MOEXCH,2007-01-29,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,3348.75,3383.84,3383.88,3348.75,4499609.8,,,2,,RUB,
