BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-04-12,АбрауДюрсо,ABRD,1079.0,11923060.0,208.5,206.0,212.5,209.0,210.0,209.0,56820.0,210.0,210.0,209.0,11923060.0,11923060.0,11923060.0,0.0,3
TQBR,2021-04-12,АСКО ао,ACKO,280.0,4542624.0,6.42,6.06,6.42,6.16,6.08,6.18,747000.0,6.08,6.08,6.16,4542624.0,4542624.0,4542624.0,0.0,3
SMAL,2021-04-12,Система ао,AFKS,18.0,7703.27,36.776,34.832,36.78,,36.441,36.78,212.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-12,Система ао,AFKS,21849.0,1365067623.2,36.3,36.061,36.686,36.35,36.441,36.38,37459700.0,36.444,36.444,36.35,1300557938.5,1300557938.5,1300557938.5,0.0,3
SMAL,2021-04-12,Аэрофлот,AFLT,12.0,2853.36,66.96,65.88,66.96,,66.54,65.88,43.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-12,Аэрофлот,AFLT,24295.0,700243694.0,66.28,66.02,67.2,66.44,66.54,66.52,10521450.0,66.58,66.58,66.44,622671625.0,622671625.0,622671625.0,0.0,3
TQBR,2021-04-12,AGRO-гдр,AGRO,8337.0,243557303.6,949.0,940.0,949.8,942.8,944.8,942.8,257760.0,944.8,944.8,942.8,243557303.6,243557303.6,243557303.6,0.0,3
TQTF,2021-04-12,ETF AKCH,AKCH,1404.0,104932072.92,103.0,100.41,103.0,102.4,101.66,102.7,1032000.0,101.68,101.68,102.4,104932072.92,104932072.92,104932072.92,27644568.68,3
TQTE,2021-04-12,AKEU ETF,AKEU,486.0,107463.37,11.86,11.78,11.89,11.85,11.85,11.85,9072.0,1087.2,1087.2,11.85,9863084.75,9863084.75,9863084.75,202292.62,3
TQTF,2021-04-12,ETF AKMB,AKMB,2677.0,4396299.64,1.0704,1.0677,1.071,1.0698,1.068,1.0677,4116691.0,1.0679,1.0679,1.0698,4176342.19,4176342.19,4176342.19,3936711.44,3
TQTF,2021-04-12,ETF AKME,AKME,349.0,375878.76,113.8,112.0,114.35,114.11,113.6,114.13,3306.0,,113.27,114.11,0.0,514356.2,0.0,1081918.8,3
TQTD,2021-04-12,AKNX ETF,AKNX,452.0,162815.31,20.05,20.05,20.29,20.2,20.18,20.2,8075.0,1556.6,1556.6,20.2,13979349.81,13979349.81,13979349.81,325894.78,3
TQTF,2021-04-12,AKNX ETF,AKNX,107.0,1415592.4,1563.6,1553.2,1572.8,1558.8,1556.8,1566.2,906.0,1556.6,1556.6,1558.8,13979349.81,13979349.81,13979349.81,24649801.12,3
TQBR,2021-04-12,Акрон,AKRN,1128.0,21657184.0,6164.0,6122.0,6228.0,6220.0,6186.0,6220.0,3501.0,6186.0,6186.0,6220.0,21657184.0,21657184.0,21657184.0,0.0,3
TQTD,2021-04-12,AKSP ETF,AKSP,559.0,306200.72,14.14,14.11,14.2,14.19,14.16,14.14,21621.0,1092.84,1092.84,14.19,23628192.93,23628192.93,23628192.93,473447.21,3
TQBR,2021-04-12,БестЭфБ ао,ALBK,17.0,19560.0,59.5,58.5,60.0,59.5,59.5,59.5,330.0,,59.0,59.5,0.0,504640.0,0.0,0.0,3
