BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-04-21,АбрауДюрсо,ABRD,515.0,4412915.0,207.0,204.0,207.0,206.0,205.5,206.0,21480.0,205.5,205.5,206.0,4412915.0,4412915.0,4412915.0,0.0,3
TQBR,2021-04-21,АСКО ао,ACKO,58.0,451088.0,6.16,6.12,6.2,6.12,6.18,6.12,73000.0,,6.18,6.12,0.0,530164.0,0.0,0.0,3
SMAL,2021-04-21,Система ао,AFKS,5.0,3646.23,34.75,34.75,36.67,,35.214,35.5,103.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-21,Система ао,AFKS,29467.0,1969420970.6,35.218,34.755,35.837,35.2,35.214,35.759,55938600.0,35.161,35.161,35.2,1761180152.5,1761180152.5,1761180152.5,0.0,3
SMAL,2021-04-21,Аэрофлот,AFLT,22.0,4165.88,64.22,62.38,64.82,,63.56,62.38,65.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-21,Аэрофлот,AFLT,50593.0,2019251076.4,64.5,63.02,64.6,63.34,63.56,63.6,31764620.0,63.56,63.56,63.34,1906854821.6,1906854821.6,1906854821.6,0.0,3
TQBR,2021-04-21,AGRO-гдр,AGRO,3974.0,72253928.6,889.8,888.6,896.0,894.0,893.0,894.0,80920.0,893.0,893.0,894.0,72253928.6,72253928.6,72253928.6,0.0,3
TQTF,2021-04-21,ETF AKCH,AKCH,1096.0,22940332.39,100.99,100.3,102.19,100.79,101.56,100.75,226312.0,101.37,101.37,100.79,22940332.39,22940332.39,22940332.39,27644568.68,3
TQTE,2021-04-21,AKEU ETF,AKEU,340.0,69809.06,11.77,11.77,11.9,11.88,11.86,11.89,5885.0,1088.37,1088.37,11.88,6405030.19,6405030.19,6405030.19,202292.62,3
TQTF,2021-04-21,ETF AKMB,AKMB,1728.0,304101.65,1.0717,1.0697,1.0762,1.0715,1.0723,1.0707,283788.0,,1.0712,1.0715,0.0,500078.99,0.0,3936711.44,3
TQTF,2021-04-21,ETF AKME,AKME,157.0,3988789.66,116.31,115.43,117.03,116.4,116.52,116.97,34233.0,116.52,116.52,116.4,3988789.66,3988789.66,3988789.66,1081918.8,3
TQTD,2021-04-21,AKNX ETF,AKNX,228.0,43534.06,20.01,20.0,20.24,20.34,20.16,20.16,2161.0,1532.8,1532.8,20.34,3675700.77,3675700.77,3675700.77,325894.78,3
TQTF,2021-04-21,AKNX ETF,AKNX,37.0,366437.6,1551.6,1540.6,1552.2,1546.2,1532.6,1548.4,237.0,1532.8,1532.8,1546.2,3675700.77,3675700.77,3675700.77,24649801.12,3
TQBR,2021-04-21,Акрон,AKRN,492.0,7243164.0,6092.0,6086.0,6168.0,6162.0,6138.0,6162.0,1180.0,6138.0,6138.0,6162.0,7243164.0,7243164.0,7243164.0,0.0,3
