BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-03-04,АбрауДюрсо,ABRD,2257.0,29388495.0,220.0,206.5,222.0,211.5,211.5,211.5,138950.0,211.5,211.5,211.5,29388495.0,29388495.0,29388495.0,0.0,3
SMAL,2021-03-04,АСКО ао,ACKO,3.0,180.4,5.04,5.0,5.04,,7.04,5.0,36.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-04,АСКО ао,ACKO,266.0,2781036.0,7.14,6.96,7.4,7.0,7.04,7.04,395100.0,7.04,7.04,7.0,2781036.0,2781036.0,2781036.0,0.0,3
SMAL,2021-03-04,Система ао,AFKS,13.0,2422.59,35.804,34.136,35.804,,34.945,34.56,69.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-04,Система ао,AFKS,25629.0,1919839568.2,35.3,34.349,35.499,34.77,34.945,34.455,54972300.0,34.953,34.953,34.77,1702724854.4,1702724854.4,1702724854.4,0.0,3
SMAL,2021-03-04,Аэрофлот,AFLT,1.0,143.72,71.86,71.86,71.86,,69.74,71.86,2.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-04,Аэрофлот,AFLT,30427.0,1019367586.2,70.6,69.2,70.8,69.84,69.74,69.44,14615550.0,69.76,69.76,69.84,850293521.6,850293521.6,850293521.6,0.0,3
TQBR,2021-03-04,AGRO-гдр,AGRO,6995.0,165811573.2,910.8,901.0,915.0,903.6,905.4,903.6,183140.0,905.4,905.4,903.6,165811573.2,165811573.2,165811573.2,0.0,3
TQTF,2021-03-04,ETF AKCH,AKCH,1517.0,41153197.7,109.43,105.68,109.43,106.89,107.26,107.5,383344.0,107.35,107.35,106.89,41153197.7,41153197.7,41153197.7,22104858.02,3
TQTE,2021-03-04,AKEU ETF,AKEU,241.0,122216.26,11.12,11.08,11.21,11.15,11.17,11.16,10945.0,992.43,992.43,11.15,10862190.01,10862190.01,10862190.01,188579.14,3
TQTF,2021-03-04,ETF AKMB,AKMB,2708.0,2643499.39,1.0654,1.0625,1.0678,1.0628,1.0638,1.0636,2486643.0,1.0631,1.0631,1.0628,2480858.08,2480858.08,2480858.08,4387843.06,3
TQTF,2021-03-04,ETF AKME,AKME,281.0,117548.38,104.05,104.05,108.4,107.81,107.45,107.69,1094.0,,107.42,107.81,0.0,500587.33,0.0,1525999.81,3
TQTD,2021-03-04,AKNX ETF,AKNX,633.0,290636.94,18.55,18.28,18.68,18.49,18.45,18.56,15756.0,1356.6,1356.6,18.49,22633187.1,22633187.1,22633187.1,373838.73,3
TQTF,2021-03-04,AKNX ETF,AKNX,142.0,1265937.0,1380.0,1350.0,1380.2,1359.4,1356.6,1357.8,928.0,1356.6,1356.6,1359.4,22633187.1,22633187.1,22633187.1,27827545.34,3
TQBR,2021-03-04,Акрон,AKRN,472.0,8168796.0,6000.0,5964.0,6008.0,5982.0,5984.0,5982.0,1365.0,5984.0,5984.0,5982.0,8168796.0,8168796.0,8168796.0,0.0,3
TQTD,2021-03-04,AKSP ETF,AKSP,481.0,1398787.92,13.15,13.04,13.21,13.14,13.15,13.15,106407.0,966.45,966.45,13.14,102837069.3,102837069.3,102837069.3,495961.01,3
TQBR,2021-03-04,БестЭфБ ао,ALBK,99.0,443640.0,62.0,58.5,62.0,61.0,60.0,61.0,7390.0,,60.0,61.0,0.0,502300.0,0.0,0.0,3
TQBR,2021-03-04,АЛРОСА-Нюр,ALNU,9.0,559600.0,62400.0,62000.0,62600.0,62000.0,62200.0,62000.0,9.0,62200.0,62200.0,62000.0,1056400.0,621600.0,1056400.0,0.0,3
SMAL,2021-03-04,АЛРОСА ао,ALRS,6.0,1446.04,101.68,101.56,106.62,,104.16,106.62,14.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-04,АЛРОСА ао,ALRS,43872.0,2601741356.6,103.48,101.85,105.83,105.21,104.16,103.62,24979210.0,104.11,104.11,105.21,2372132868.4,2372132868.4,2372132868.4,0.0,3
TQBR,2021-03-04,АшинскийМЗ,AMEZ,446.0,1038851.5,7.505,7.45,7.63,7.54,7.495,7.495,138600.0,7.495,7.495,7.54,1038851.5,1038851.5,1038851.5,0.0,3
TQBR,2021-03-04,Аптеки36и6,APTK,6278.0,6786063.78,13.696,13.524,13.776,13.564,13.574,13.55,499930.0,13.574,13.574,13.564,6786063.78,6786063.78,6786063.78,0.0,3
TQBR,2021-03-04,РусАква ао,AQUA,274.0,4072485.0,251.0,248.0,253.0,250.0,250.0,250.0,16280.0,250.0,250.0,250.0,4072485.0,4072485.0,4072485.0,0.0,3
TQBR,2021-03-04,Арсагера,ARSA,9.0,35180.0,3.94,3.88,3.94,3.92,3.91,3.92,9000.0,,3.92,3.92,0.0,506160.0,0.0,0.0,3
TQBR,2021-03-04,АстрЭнСб,ASSB,726.0,3507708.0,0.8425,0.8415,0.9375,0.879,0.893,0.879,3928000.0,0.893,0.893,0.879,3507708.0,3507708.0,3507708.0,0.0,3
TQBR,2021-03-04,Авангрд-ао,AVAN,17.0,42985.0,1050.0,1045.0,1055.0,1045.0,1050.0,1045.0,41.0,,1050.0,1045.0,0.0,503265.0,0.0,0.0,3
TQBR,2021-03-04,Башнефт ао,BANE,680.0,9562204.5,1608.0,1608.0,1623.0,1615.5,1616.5,1616.0,5915.0,1616.5,1616.5,1615.5,9562204.5,9562204.5,9562204.5,0.0,3
TQBR,2021-03-04,Башнефт ап,BANEP,4045.0,114081055.5,1166.0,1162.5,1181.0,1175.5,1173.5,1175.5,97213.0,1173.5,1173.5,1175.5,114081055.5,114081055.5,114081055.5,0.0,3
TQBR,2021-03-04,Белуга ао,BELU,6398.0,74273063.0,2500.0,2092.0,2500.0,2141.0,2226.0,2141.0,33359.0,2226.0,2226.0,2141.0,74273063.0,74273063.0,74273063.0,0.0,3
TQBR,2021-03-04,БашИнСв ап,BISVP,64.0,521508.0,9.82,9.72,9.97,9.85,9.82,9.94,53100.0,9.82,9.82,9.85,521508.0,521508.0,521508.0,0.0,3
TQBR,2021-03-04,Белон ао,BLNG,40.0,149978.8,6.312,6.282,6.35,6.334,6.302,6.334,23800.0,,6.318,6.334,0.0,508039.4,0.0,0.0,3
TQBR,2021-03-04,БурЗолото,BRZL,99.0,398932.0,1059.0,1015.0,1059.0,1032.0,1036.0,1039.0,385.0,,1040.0,1032.0,0.0,508568.0,0.0,0.0,3
SMAL,2021-03-04,БСП ао,BSPB,2.0,177.02,58.4,58.4,59.31,,57.32,59.31,3.0,,,,0.0,0.0,0.0,0.0,3
