BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2012-02-20,BKTRUB_TOM,BKTRUB000TOM,34.07,34.067,34.12,34.11,43.0,2760322022.5,34.078
CETS,2012-02-20,CNYRUB_TOD,CNY000000TOD,47.39,47.31,47.39,47.31,15.0,39069587.0,47.3341
CETS,2012-02-20,EUR_TODTOM,EUR000TODTOM,0.0046,0.0045,0.0049,0.0047,295.0,47713817820.0,0.0046
CETS,2012-02-20,EURUSD_TOM,EURUSD000TOM,1.321,1.3185,1.3272,1.3251,37.0,673130146.77,1.3236
CETS,2012-02-20,EURRUB_TOD,EUR_RUB__TOD,39.5529,39.3,39.5529,39.4,798.0,6871393191.6,39.3424
CNGD,2012-02-20,EURRUB_TOD,EUR_RUB__TOD,,39.3185,39.415,,7.0,267536750.0,
CETS,2012-02-20,EURRUB_TOM,EUR_RUB__TOM,39.6,39.3023,39.6,39.445,612.0,7261824645.0,39.3847
CNGD,2012-02-20,EURRUB_TOM,EUR_RUB__TOM,,39.45,39.45,,1.0,39450000.0,
CETS,2012-02-20,USDRUB_TOM,USD000UTSTOM,30.11,29.7004,30.11,29.785,11320.0,114778880425.6,29.7788
CNGD,2012-02-20,USDRUB_TOM,USD000UTSTOM,,29.745,29.9,,18.0,3024032500.0,
CETS,2012-02-20,USD_TOMSPT,USDRUB_TOM1D,0.0034,0.0034,0.0038,0.0038,2.0,32894800.0,0.0038
