BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2021-01-21,МГор48-об,RU000A0JNYN1,28.0,342245.3,101.16,101.8,101.24,101.24,6.74,101.26,5.12,101.8,338.0,,100.81,101.24,0.0,24181909.8,0.0,2022-06-11,490.0,5.1,,,6.0,29.92,,2021-01-21,1000.0,SUR,,,,,RUB,3
TQCB,2021-01-21,РЖД-19 обл,RU000A0JQ7Z2,4.0,21308.0,106.54,106.54,106.54,106.54,2.15,106.54,5.82,106.54,20.0,,106.51,106.54,0.0,573008.0,0.0,2024-07-08,1134.0,5.82,,,7.85,39.14,,2021-01-21,1000.0,SUR,,,,,RUB,3
TQCB,2021-01-21,Мечел  4об,RU000A0JQ8V9,10.0,4985.48,105.88,203.04,202.89,202.89,0.15,191.75,-72.05,105.88,26.0,,,202.89,0.0,0.0,0.0,2021-07-15,84.0,-64.18,,,7.88,1.96,2021-04-15,2021-01-21,100.0,SUR,,,,,RUB,3
TQCB,2021-01-21,ДОМ.РФ14об,RU000A0JQAL8,1.0,2105.0,105.25,105.25,105.25,105.25,12.39,105.25,-9.27,105.25,2.0,,105.26,105.25,0.0,1198930.2,0.0,2023-05-15,114.0,-9.27,,,6.75,33.47,2021-05-15,2021-01-21,1000.0,SUR,,,,,RUB,3
TQCB,2021-01-21,ДОМ.РФ15об,RU000A0JQAM6,2.0,2280500.0,114.0,114.05,114.0,114.03,23.67,114.03,-56.57,114.05,2000.0,114.01,114.01,114.03,10261050.0,9121050.0,10261050.0,2028-09-15,53.0,-56.65,,,6.75,33.47,2021-03-15,2021-01-21,1000.0,SUR,,,,,RUB,3
TQCB,2021-01-21,РЖД-23 обл,RU000A0JQRD9,71.0,12493205.2,106.78,106.86,106.86,106.86,0.0,106.82,5.98,106.81,11696.0,106.82,106.82,106.86,12493205.2,12493205.2,12493205.2,2025-01-16,1285.0,5.99,,,7.85,39.14,,2021-01-21,1000.0,SUR,,,,,RUB,3
TQCB,2021-01-21,ДОМ.РФ16об,RU000A0JQXG0,5.0,10380.0,103.0,104.0,103.0,103.0,0.84,103.8,3.57,104.0,100.0,,,103.0,0.0,0.0,0.0,2021-09-15,232.0,2.32,,,8.25,2.03,,2021-01-21,100.0,SUR,,,,,RUB,3
TQCB,2021-01-21,ГлДорога 3,RU000A0JR4U9,2.0,2840.4,94.5,95.04,95.04,94.68,8.0,94.68,10.8,94.5,3.0,,90.8,94.68,0.0,6423091.8,0.0,2028-10-30,291.0,11.33,,,4.0,39.89,2021-11-08,2021-01-21,1000.0,SUR,,,,,RUB,3
TQCB,2021-01-21,Мечел 16об,RU000A0JR8P0,19.0,196721.0,100.3,100.43,100.4,100.4,35.73,100.37,-0.12,100.38,196.0,,100.4,100.4,0.0,503002.6,0.0,2021-02-09,19.0,0.47,,,8.0,39.89,,2021-01-21,1000.0,SUR,,,-0.1108,,RUB,3
TQCB,2021-01-21,ВЭБ.РФ 09,RU000A0JRCX7,16.0,1010143.9,100.58,100.7,100.58,100.58,30.72,100.61,4.97,100.7,1004.0,100.61,100.61,100.58,1010143.9,1010143.9,1010143.9,2021-03-18,56.0,4.77,,,8.9,44.38,,2021-01-21,1000.0,SUR,,,4.7842,,RUB,3
TQCB,2021-01-21,РУСАЛБАл08,RU000A0JRF11,1.0,1999.6,99.98,99.98,99.98,99.98,0.03,99.98,,99.98,2.0,,98.91,99.98,0.0,525220.9,0.0,2021-04-05,,,,,0.01,0.05,,2021-01-21,1000.0,SUR,,,0.1085,,RUB,3
TQCB,2021-01-21,РусГидро02,RU000A0JRFP6,2.0,2088.0,104.0,104.8,104.0,104.4,26.29,104.4,-7.95,104.8,2.0,,,104.4,0.0,0.0,0.0,2021-04-12,81.0,-9.5,,,9.5,47.37,,2021-01-21,1000.0,SUR,,,-8.1035,,RUB,3
TQCB,2021-01-21,Акрон 05,RU000A0JRHG1,1.0,2021.0,101.05,101.05,101.05,101.05,11.58,101.05,3.16,101.05,2.0,,102.68,101.05,0.0,520574.4,0.0,2021-05-18,117.0,3.16,,,6.5,32.41,,2021-01-21,1000.0,SUR,,,3.1006,,RUB,3
TQCB,2021-01-21,Мечел 17об,RU000A0JRJS2,70.0,409847.36,100.22,101.01,100.59,100.59,1.34,100.6,,100.5,4074.0,,100.58,100.59,0.0,503212.0,0.0,2021-05-27,,,,,8.75,3.27,,2021-01-21,100.0,SUR,,,,,RUB,3
TQCB,2021-01-21,Мечел 18об,RU000A0JRJT0,2.0,403.25,100.59,101.48,100.59,100.59,1.34,100.81,,101.48,4.0,,100.89,100.59,0.0,511526.58,0.0,2021-05-27,,,,,8.75,3.27,,2021-01-21,100.0,SUR,,,,,RUB,3
TQCB,2021-01-21,ННК 04,RU000A0JRJV6,32.0,960494.22,98.45,98.88,98.5,98.5,8.31,98.5,13.28,98.88,1393.0,98.5,98.5,98.5,960494.22,960494.22,960494.22,2021-06-01,131.0,13.28,,,8.5,29.67,,2021-01-21,700.0,SUR,,,12.6503,,RUB,3
