BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
EQNE,2013-07-11,АбрауДюрсо,ABRD,9.0,137427.0,85.7,85.65,86.09,85.96,85.89,85.96,1600.0,85.46,85.55,85.46,786232.0,513276.0,786232.0,
EQNL,2013-07-11,Система ао,AFKS,675.0,57889693.1,28.83,28.301,29.019,28.501,28.604,28.589,2023800.0,28.604,28.604,28.604,57889693.1,57889693.1,57889693.1,
SMAL,2013-07-11,Система ао,AFKS,4.0,2838.1,28.1,28.1,28.1,,28.1,28.1,101.0,,,,0.0,0.0,0.0,
EQBS,2013-07-11,Аэрофлот,AFLT,1260.0,50493456.0,59.2,57.6,59.4,57.98,58.38,58.08,864900.0,58.38,58.38,58.38,50321776.0,50321776.0,50321776.0,
SMAL,2013-07-11,Аэрофлот,AFLT,10.0,15519.87,56.05,56.05,58.29,,57.69,58.25,269.0,,,,0.0,0.0,0.0,
EQNE,2013-07-11,ПАВА ао,AKHA,37.0,94699.1,4.001,4.001,4.2,4.105,4.135,4.09,22900.0,,4.158,,0.0,506912.1,0.0,
SMAL,2013-07-11,ПАВА ао,AKHA,1.0,284.4,3.6,3.6,3.6,,3.6,3.6,79.0,,,,0.0,0.0,0.0,
EQNL,2013-07-11,Акрон,AKRN,532.0,53670419.2,1218.8,1210.8,1227.7,1220.0,1213.4,1220.0,44231.0,1213.4,1213.4,1213.4,53669200.4,53669200.4,53669200.4,
EQBR,2013-07-11,АЛРОСА ао,ALRS,206.0,26172262.6,34.0,34.0,34.247,34.035,34.043,34.0,768800.0,34.043,34.043,34.043,26172262.6,26172262.6,26172262.6,
EQNE,2013-07-11,АшинскийМЗ,AMEZ,66.0,487151.2,4.23,3.991,4.39,4.2,4.225,4.2,115300.0,,4.217,,0.0,505200.3,0.0,
EQNL,2013-07-11,Аптеки36и6,APTK,956.0,6940529.5,25.88,25.7,27.19,26.46,26.4,26.7,262930.0,26.4,26.4,26.4,6940529.5,6940529.5,6940529.5,
SMAL,2013-07-11,Аптеки36и6,APTK,11.0,1013.53,25.89,25.89,26.43,,25.99,25.89,39.0,,,,0.0,0.0,0.0,
EQNL,2013-07-11,Армада,ARMD,32.0,421190.2,150.0,146.0,150.0,149.66,148.31,149.66,2840.0,,147.75,,0.0,506771.3,0.0,
EQNE,2013-07-11,Арсагера,ARSA,42.0,124988.8,0.654,0.642,0.6755,0.6544,0.6613,0.642,189000.0,,0.645,,0.0,500534.3,0.0,
SMAL,2013-07-11,Арсагера,ARSA,1.0,114.32,0.5716,0.5716,0.5716,,0.5716,0.5716,200.0,,,,0.0,0.0,0.0,
EQNL,2013-07-11,АВТОВАЗ ао,AVAZ,125.0,1482343.6,10.249,10.151,10.299,10.22,10.216,10.223,145100.0,10.216,10.216,10.216,1482343.6,1482343.6,1482343.6,
SMAL,2013-07-11,АВТОВАЗ ао,AVAZ,1.0,10.2,10.2,10.2,10.2,,10.2,10.2,1.0,,,,0.0,0.0,0.0,
EQNL,2013-07-11,АВТОВАЗ ап,AVAZP,136.0,643221.8,4.262,4.151,4.267,4.19,4.201,4.19,153100.0,4.201,4.201,4.201,643221.8,643221.8,643221.8,
EQNE,2013-07-11,Башнефт ао,BANE,503.0,38308311.7,1974.0,1950.0,2000.0,1969.5,1971.4,1970.0,19432.0,1971.5,1971.5,1971.5,39404171.7,39404171.7,39404171.7,
TQNE,2013-07-11,Башнефт ао,BANE,25.0,1095860.0,1975.0,1970.0,1975.0,1969.5,1974.5,1975.0,555.0,1971.5,1971.5,1971.5,39404171.7,39404171.7,39404171.7,
EQNE,2013-07-11,Башнефт ап,BANEP,381.0,27002084.5,998.5,998.5,1020.0,1018.0,1015.9,1019.8,26579.0,1015.9,1015.9,1015.9,26977122.0,26977122.0,26977122.0,
EQNE,2013-07-11,БашИнСв ао,BISV,8.0,11576.8,5.234,5.231,5.454,5.454,5.262,5.454,2200.0,,5.528,,0.0,514623.1,0.0,
EQNE,2013-07-11,Белон ао,BLNG,102.0,214827.5,4.3,4.209,4.397,4.389,4.34,4.397,49500.0,,4.304,,0.0,501837.7,0.0,
EQNL,2013-07-11,БСП ао,BSPB,93.0,1583343.3,43.05,42.52,43.78,43.76,42.97,43.78,36850.0,42.97,42.97,42.97,1583343.3,1583343.3,1583343.3,
SMAL,2013-07-11,БСП ао,BSPB,1.0,338.4,42.3,42.3,42.3,,42.3,42.3,8.0,,,,0.0,0.0,0.0,
EQNL,2013-07-11,ЧТПЗ ао,CHEP,9.0,102591.0,24.98,24.96,26.0,25.86,25.02,25.86,4100.0,,24.01,,0.0,554653.0,0.0,
SMAL,2013-07-11,ЧТПЗ ао,CHEP,4.0,1323.47,24.97,24.97,25.0,,24.97,24.97,53.0,,,,0.0,0.0,0.0,
EQNL,2013-07-11,СевСт-ао,CHMF,6442.0,421695094.0,229.7,229.1,235.3,233.6,232.8,233.8,1811290.0,232.8,232.8,232.8,417756542.0,417756542.0,417756542.0,
SMAL,2013-07-11,СевСт-ао,CHMF,11.0,9088.3,232.3,232.3,234.1,,233.0,232.9,39.0,,,,0.0,0.0,0.0,
TQNL,2013-07-11,СевСт-ао,CHMF,1.0,232800.0,232.8,232.8,232.8,233.6,232.8,232.8,1000.0,232.8,232.8,232.8,417756542.0,417756542.0,417756542.0,
EQNE,2013-07-11,ЧМК ао,CHMK,2.0,3298.0,1649.0,1649.0,1649.0,1649.0,1649.0,1649.0,2.0,,1605.0,,0.0,500655.0,0.0,
EQNL,2013-07-11,ЧЦЗ ао,CHZN,13.0,1215251.1,111.0,108.13,112.59,111.08,110.98,109.56,10950.0,110.98,110.98,110.98,1215251.1,1215251.1,1215251.1,
EQNE,2013-07-11,ЧелябЭС ап,CLSBP,45.0,335209.5,0.10599,0.09836,0.10599,0.1024,0.10036,0.10299,3340000.0,,0.1014,,0.0,535410.3,0.0,
EQNE,2013-07-11,Телеграф,CNTL,3.0,7636.3,15.06,15.06,15.4,15.301,15.273,15.301,500.0,,15.326,,0.0,501160.9,0.0,
EQNE,2013-07-11,Телеграф-п,CNTLP,6.0,60569.9,7.15,7.1,7.15,7.15,7.126,7.15,8500.0,,7.166,,0.0,776031.2,0.0,
EQNE,2013-07-11,ДагСб ао,DASB,22.0,30755.8,0.0244,0.02389,0.02441,0.02431,0.02403,0.02438,1280000.0,,0.0222,,0.0,519393.7,0.0,
SMAL,2013-07-11,ДагСб ао,DASB,1.0,95.68,0.017,0.017,0.017,,0.017,0.017,5628.0,,,,0.0,0.0,0.0,
EQNE,2013-07-11,Дорогбж ао,DGBZ,3.0,85144.2,16.445,16.445,16.7,16.7,16.695,16.7,5100.0,16.692,16.704,16.692,692735.7,572962.3,692735.7,
EQNE,2013-07-11,Дорогбж ап,DGBZP,12.0,925143.6,17.997,17.452,18.002,17.452,17.999,17.452,51400.0,17.999,17.999,17.999,925143.6,925143.6,925143.6,
EQNE,2013-07-11,iЗаводДИОД,DIOD,19.0,202053.1,3.95,3.95,4.46,4.098,3.985,4.098,50700.0,,4.0,,0.0,504048.2,0.0,
EQBS,2013-07-11,ДИКСИ ао,DIXY,308.0,5534664.0,490.97,487.03,496.0,492.48,491.53,493.0,11260.0,491.53,491.53,491.53,5534664.0,5534664.0,5534664.0,
EQNL,2013-07-11,ДЭК ао,DVEC,32.0,279334.5,0.8101,0.81,0.85,0.8111,0.8168,0.8111,342000.0,,0.8162,,0.0,527241.5,0.0,
SMAL,2013-07-11,ДЭК ао,DVEC,3.0,205.11,0.8012,0.8012,0.8012,,0.8012,0.8012,256.0,,,,0.0,0.0,0.0,
EQNE,2013-07-11,iДонскЗР,DZRD,2.0,13700.2,685.1,685.0,685.1,685.0,685.0,685.0,20.0,,,,0.0,0.0,0.0,
EQNE,2013-07-11,iДонскЗР п,DZRDP,1.0,912.0,456.0,456.0,456.0,456.0,456.0,456.0,2.0,,461.2,,0.0,529406.5,0.0,
