BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2020-04-28,CHF_TODTOM,CHFRUBTODTOM,0.007,0.007,0.007,0.007,1.0,15303400.0,0.007
CNGD,2020-04-28,CHF_TODTOM,CHFRUBTODTOM,0.0138,0.0079,0.035,0.035,17.0,594273567.7,
CETS,2020-04-28,CHFRUB_TOD,CHFRUB_TOD,76.2325,76.19,76.2325,76.19,2.0,457352.5,76.2254
CETS,2020-04-28,CHFRUB_TOM,CHFRUB_TOM,76.4075,75.89,76.4075,76.125,113.0,45692435.0,76.1541
CNGD,2020-04-28,CHFRUB_TOM,CHFRUB_TOM,76.4075,75.825,76.41,76.1725,234.0,1553181.56,
CETS,2020-04-28,CNYRUB_TOD,CNY000000TOD,10.5499,10.5,10.5599,10.51,56.0,290565287.8,10.5419
CETS,2020-04-28,CNY_TODTOM,CNYRUBTODTOM,0.0012,0.00101,0.001299,0.001151,31.0,881029445.7,0.001139
CNGD,2020-04-28,CNY_TODTOM,CNYRUBTODTOM,0.003893,-0.002,0.0048,0.0048,44.0,14080149.7,
CETS,2020-04-28,CNYRUB_TOM,CNYRUB_TOM,10.548,10.428,10.555,10.475,271.0,707182675.9,10.4847
CNGD,2020-04-28,CNYRUB_TOM,CNYRUB_TOM,10.5539,10.4301,10.555,10.475,455.0,1928710.46,
CETS,2020-04-28,EUR_TODTOM,EUR000TODTOM,0.0124,0.012,0.0152,0.014,304.0,98990272360.0,0.0138
CNGD,2020-04-28,EUR_TODTOM,EUR000TODTOM,0.0355,-0.0166,0.0417,0.037,1672.0,14331665123.96,
CETS,2020-04-28,EURUSD_TOD,EURUSD000TOD,1.08129,1.08129,1.0885,1.0885,69.0,558129268.32,1.08675
CNGD,2020-04-28,EURUSD_TOD,EURUSD000TOD,1.09501,1.07048,1.09847,1.07756,453.0,23319164.78,
CETS,2020-04-28,EURUSD_TOM,EURUSD000TOM,1.08179,1.08174,1.08878,1.08221,393.0,3341216824.88,1.08635
CNGD,2020-04-28,EURUSD_TOM,EURUSD000TOM,1.09501,1.07048,1.09847,1.07756,453.0,23319164.78,
CETS,2020-04-28,EURUSDTDTM,EURUSDTODTOM,1.2e-05,1.2e-05,4e-05,1.4e-05,57.0,27567751343.0,1.5e-05
CNGD,2020-04-28,EURUSDTDTM,EURUSDTODTOM,0.000401,-0.000148,0.000401,0.000148,81.0,217971519.8,
CETS,2020-04-28,EURRUB_TOD,EUR_RUB__TOD,81.01,80.28,81.01,80.6225,3008.0,9904593637.5,80.6241
CNGD,2020-04-28,EURRUB_TOD,EUR_RUB__TOD,80.665,79.5342,81.6863,80.5925,1385.0,411250322.09,
CETS,2020-04-28,EURRUB_TOM,EUR_RUB__TOM,80.89,80.1975,80.96,80.2,6628.0,24182276277.5,80.5823
CNGD,2020-04-28,EURRUB_TOM,EUR_RUB__TOM,80.9,79.5342,81.6863,80.235,4209.0,519221644.33,
CETS,2020-04-28,GBP_TODTOM,GBPRUBTODTOM,0.011,0.0102,0.015,0.015,7.0,157618560.0,0.0118
CNGD,2020-04-28,GBP_TODTOM,GBPRUBTODTOM,0.0343,-0.019,0.0477,0.0424,82.0,55672560.13,
CETS,2020-04-28,GBPRUB_TOD,GBPRUB_TOD,92.7275,92.2775,92.8975,92.63,21.0,66020557.5,92.5955
CNGD,2020-04-28,GBPRUB_TOD,GBPRUB_TOD,93.1296,92.2075,93.7785,92.5225,59.0,146977.94,
CETS,2020-04-28,GBPRUB_TOM,GBPRUB_TOM,92.7825,92.115,92.95,92.25,106.0,107994137.5,92.4607
CNGD,2020-04-28,GBPRUB_TOM,GBPRUB_TOM,92.7425,92.06,93.7785,92.06,232.0,959038.86,
CNGD,2020-04-28,GBPUSDTDTM,GBPUSDTODTOM,0.000169,0.000169,0.000169,0.000169,1.0,184.75,
CETS,2020-04-28,GLDRUB_TOM,GLDRUB_TOM,4074.0,4060.5,4075.0,4065.0,5.0,6138955.0,4065.53
CETS,2020-04-28,HKDRUB_TOM,HKDRUB_TOM,10.1777,9.1001,10.1777,10.0851,10.0,378149.3,9.9513
CNGD,2020-04-28,HKDRUB_TOM,HKDRUB_TOM,9.0524,9.0524,10.1777,9.4001,145.0,49009.54,
CETS,2020-04-28,JPYRUB_TOD,JPYRUB_TOD,70.5214,70.5214,70.5214,70.5214,1.0,4936498.0,70.5214
CETS,2020-04-28,JPYRUB_TOM,JPYRUB_TOM,68.9765,68.876,70.1532,70.0106,5.0,4697658.8,70.1143
CNGD,2020-04-28,JPYRUB_TOM,JPYRUB_TOM,70.5414,68.729,70.5414,68.7943,91.0,470936.4,
CETS,2020-04-28,KZT_TODTOM,KZTRUBTODTOM,0.0009,0.0009,0.0009,0.0009,1.0,6920360.0,0.0009
