BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2021-03-29,МГор48-об,RU000A0JNYN1,44.0,196535.5,100.04,101.19,100.7,100.7,17.75,100.79,5.45,100.71,195.0,,100.59,100.7,0.0,528094.8,0.0,2022-06-11,423.0,5.37,,,6.0,29.92,,2021-03-29,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-29,РЖД-19 обл,RU000A0JQ7Z2,23.0,754070.3,103.5,103.8,103.75,103.75,16.56,103.72,6.66,103.8,727.0,103.72,103.72,103.75,754070.3,754070.3,754070.3,2024-07-08,1065.0,6.67,,,7.85,39.14,,2021-03-29,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-29,ДОМ.РФ15об,RU000A0JQAM6,1.0,26105.0,113.5,113.5,113.5,113.5,2.59,113.5,-18.66,113.5,23.0,,113.5,113.5,0.0,6986827.2,0.0,2028-09-15,170.0,-18.66,,,6.75,34.03,2021-09-15,2021-03-29,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-29,РЖД-23 обл,RU000A0JQRD9,78.0,2267232.1,103.71,103.86,103.86,103.86,14.41,103.86,6.79,103.83,2183.0,103.86,103.86,103.86,2267232.1,2267232.1,2267232.1,2025-01-16,1215.0,6.79,,,7.85,39.14,,2021-03-29,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-29,ДОМ.РФ17об,RU000A0JR5F7,1.0,3640.0,104.0,104.0,104.0,104.0,6.34,104.0,0.55,104.0,10.0,,102.2,104.0,0.0,972193.25,0.0,2022-04-15,172.0,0.55,,,9.05,7.81,,2021-03-29,350.0,SUR,,,,,RUB,3
TQCB,2021-03-29,РУСАЛБАл08,RU000A0JRF11,7.0,111000.2,100.0,100.01,100.0,100.0,0.05,100.0,,100.01,111.0,100.01,100.01,100.0,641053.2,522041.3,641053.2,2021-04-05,,,,,0.01,0.05,,2021-03-29,1000.0,SUR,,,0.0,,RUB,3
TQCB,2021-03-29,РусГидро01,RU000A0JRFN1,3.0,3035.9,100.1,101.79,100.1,100.1,43.73,101.2,6.6,101.79,3.0,,101.76,100.1,0.0,505744.4,0.0,2021-04-12,14.0,-20.56,,,9.5,47.37,,2021-03-29,1000.0,SUR,,,5.9379,,RUB,3
TQCB,2021-03-29,Акрон 04,RU000A0JRHF3,2.0,80081.0,100.1,100.11,100.1,100.1,23.51,100.1,5.76,100.11,80.0,100.13,100.13,100.1,62656851.7,62652824.9,62656851.7,2021-05-18,50.0,5.76,,,6.5,32.41,,2021-03-29,1000.0,SUR,,,5.507,,RUB,3
TQCB,2021-03-29,Акрон 05,RU000A0JRHG1,1.0,2002.2,100.11,100.11,100.11,100.11,23.51,100.11,5.68,100.11,2.0,100.12,100.12,100.11,205205277.3,205205277.3,205205277.3,2021-05-18,50.0,5.68,,,6.5,32.41,,2021-03-29,1000.0,SUR,,,5.4352,,RUB,3
TQCB,2021-03-29,ЗСД 01,RU000A0JRJB8,1.0,1299.9,129.99,129.99,129.99,129.99,35.75,129.99,6.48,129.99,1.0,,,129.99,0.0,0.0,0.0,2031-05-13,2474.0,6.48,,,10.44,52.06,,2021-03-29,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-29,Мечел 17об,RU000A0JRJS2,203.0,68090.57,99.55,100.08,99.81,99.95,2.57,99.84,,100.08,1364.0,,99.97,99.95,0.0,549770.41,0.0,2021-05-27,,,,,8.75,3.27,,2021-03-29,50.0,SUR,,,,,RUB,3
TQCB,2021-03-29,Мечел 18об,RU000A0JRJT0,30.0,229524.77,99.71,99.95,99.73,99.77,2.57,99.73,,99.75,4603.0,,99.82,99.77,0.0,516225.52,0.0,2021-05-27,,,,,8.75,3.27,,2021-03-29,50.0,SUR,,,,,RUB,3
TQCB,2021-03-29,ННК 04,RU000A0JRJV6,36.0,443087.54,98.46,98.89,98.74,98.74,19.24,98.75,16.6,98.5,641.0,,98.74,98.74,0.0,500432.1,0.0,2021-06-01,64.0,16.54,,,8.5,29.67,,2021-03-29,700.0,SUR,,,15.3217,,RUB,3
TQCB,2021-03-29,Мечел 19об,RU000A0JRJY0,6.0,13360.35,99.98,100.09,99.98,100.0,2.51,100.08,,100.08,267.0,,99.92,100.0,0.0,547085.95,0.0,2021-06-01,,,,,8.75,3.27,,2021-03-29,50.0,SUR,,,8.2544,,RUB,3
TQCB,2021-03-29,ННК 06,RU000A0JRK22,49.0,570058.09,98.31,98.97,98.62,98.62,18.75,98.47,17.0,98.49,827.0,98.47,98.47,98.62,570058.09,570058.09,570058.09,2021-06-04,67.0,17.96,,,8.5,29.67,,2021-03-29,700.0,SUR,,,15.6846,,RUB,3
TQCB,2021-03-29,СПбТел 01,RU000A0JRKC4,1.0,4032.4,100.81,100.81,100.81,100.81,25.15,100.81,4.38,100.81,4.0,,101.0,100.81,0.0,35249803.6,0.0,2021-06-11,74.0,4.38,,,8.5,42.38,,2021-03-29,1000.0,SUR,,,4.2477,,RUB,3
TQCB,2021-03-29,СПбТел 02,RU000A0JRKD2,7.0,258912.6,99.95,100.22,100.22,99.96,16.27,99.97,4.39,100.0,259.0,,99.99,99.96,0.0,633950.6,0.0,2021-06-11,74.0,5.69,,,5.5,27.42,,2021-03-29,1000.0,SUR,,,4.2612,,RUB,3
TQCB,2021-03-29,ФСК ЕЭС-13,RU000A0JRL96,7.0,42924940.2,100.74,100.79,100.79,100.79,22.59,100.77,5.01,100.78,42597.0,100.77,100.77,100.79,43525589.0,43524581.2,43525589.0,2021-06-22,85.0,5.1,,,8.5,42.38,,2021-03-29,1000.0,SUR,,,4.8577,,RUB,3
TQCB,2021-03-29,РСХБ 12,RU000A0JRMB2,2.0,206224.8,100.62,101.1,101.1,101.1,19.65,100.7,3.77,100.62,204.0,,100.95,101.1,0.0,589551.4,0.0,2021-07-01,94.0,5.37,,,8.15,40.64,,2021-03-29,1000.0,SUR,,,3.6801,,RUB,3
TQCB,2021-03-29,РСХБ 13,RU000A0JRMC0,1.0,50480.0,100.96,100.96,100.96,100.96,19.43,100.7,4.37,100.96,50.0,100.73,100.72,100.96,3062087.5,3001598.5,3062087.5,2021-07-02,95.0,5.4,,,8.15,40.64,,2021-03-29,1000.0,SUR,,,4.2518,,RUB,3
TQCB,2021-03-29,СЗКК 04,RU000A0JRU46,1.0,867.54,96.5,96.5,96.5,96.5,27.71,96.5,275.97,96.5,1.0,,,96.5,0.0,0.0,0.0,2031-09-26,11.0,275.97,,,6.58,29.5,2021-04-09,2021-03-29,899.0,SUR,,,,,RUB,3
TQCB,2021-03-29,ВЭБлизинг8,RU000A0JRUY7,2.0,48121.4,100.25,100.26,100.25,100.25,31.78,100.25,6.89,100.26,48.0,,101.35,100.25,0.0,512824.7,0.0,2021-10-19,198.0,6.89,,,7.25,36.15,,2021-03-29,1000.0,SUR,,,,,RUB,3
