BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-10-06,АбрауДюрсо,ABRD,479.0,4185400.0,188.0,188.0,204.5,194.0,197.5,194.0,21210.0,197.5,197.5,194.0,4185400.0,4185400.0,4185400.0,0.0,3
TQPI,2020-10-06,АСКО ао,ACKO,24.0,26930.0,5.02,4.98,5.02,4.98,4.98,4.98,5400.0,,5.02,4.98,0.0,519874.0,0.0,0.0,3
SMAL,2020-10-06,Система ао,AFKS,11.0,5119.09,25.682,21.405,25.682,,23.212,23.87,220.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-06,Система ао,AFKS,20944.0,1096501922.0,23.267,22.76,23.533,23.42,23.212,23.05,47247400.0,23.215,23.215,23.42,952495866.5,952495866.5,952495866.5,0.0,3
SMAL,2020-10-06,Аэрофлот,AFLT,34.0,2360.32,66.94,66.94,68.02,,67.14,68.02,35.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-06,Аэрофлот,AFLT,52630.0,2425488128.0,65.66,65.02,69.14,67.64,67.14,67.56,36129200.0,66.92,66.92,67.64,1978675776.6,1978675776.6,1978675776.6,0.0,3
TQBR,2020-10-06,AGRO-гдр,AGRO,2650.0,40985260.2,732.8,727.0,736.8,736.6,732.2,736.6,55977.0,732.2,732.2,736.6,40985260.2,40985260.2,40985260.2,0.0,3
TQTE,2020-10-06,AKEU ETF,AKEU,138.0,81411.19,9.96,9.88,9.97,9.94,9.95,9.94,8182.0,912.02,912.02,9.94,7462141.6,7462141.6,7462141.6,87707.9,3
TQTF,2020-10-06,ETF AKMB,AKMB,581.0,2375723.68,1.0376,1.0375,1.0387,1.0381,1.038,1.0381,2287758.0,1.0385,1.0385,1.0381,2375723.68,2375723.68,2375723.68,2061558.45,3
TQTD,2020-10-06,AKNX ETF,AKNX,378.0,121371.13,16.7,16.53,16.75,16.64,16.71,16.67,7265.0,1305.23,1305.23,16.64,9482495.86,9482495.86,9482495.86,348983.5,3
TQBR,2020-10-06,Акрон,AKRN,1067.0,50385110.0,6166.0,6026.0,6260.0,6260.0,6156.0,6260.0,8185.0,6156.0,6156.0,6260.0,50385110.0,50385110.0,50385110.0,0.0,3
TQTD,2020-10-06,AKSP ETF,AKSP,291.0,1166831.37,11.74,11.66,11.75,11.75,11.68,11.75,99874.0,912.77,912.77,11.75,91162317.99,91162317.99,91162317.99,301877.39,3
TQBR,2020-10-06,БестЭфБ ао,ALBK,182.0,612835.0,57.5,56.0,60.5,60.0,58.5,60.0,10520.0,58.5,58.5,60.0,612835.0,612835.0,612835.0,0.0,3
TQBR,2020-10-06,АЛРОСА-Нюр,ALNU,12.0,742000.0,56800.0,56800.0,57200.0,57200.0,57000.0,57200.0,13.0,57000.0,57000.0,57200.0,742000.0,742000.0,742000.0,0.0,3
SMAL,2020-10-06,АЛРОСА ао,ALRS,20.0,3732.69,76.75,75.05,79.99,,76.65,79.99,49.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-06,АЛРОСА ао,ALRS,32970.0,2017288389.7,74.54,74.44,77.69,77.47,76.65,76.97,26312210.0,76.64,76.64,77.47,1926797077.6,1926797077.6,1926797077.6,0.0,3
TQBR,2020-10-06,АшинскийМЗ,AMEZ,592.0,833138.0,4.72,4.67,4.77,4.72,4.735,4.72,176000.0,4.735,4.735,4.72,833138.0,833138.0,833138.0,0.0,3
TQBR,2020-10-06,Аптеки36и6,APTK,6239.0,40285574.22,14.058,13.9,14.15,13.998,14.01,13.93,2875630.0,14.01,14.01,13.998,40285574.22,40285574.22,40285574.22,0.0,3
TQBR,2020-10-06,РусАква ао,AQUA,1851.0,33069835.0,255.5,231.5,262.5,253.0,250.0,253.0,132280.0,250.0,250.0,253.0,33069835.0,33069835.0,33069835.0,0.0,3
TQBR,2020-10-06,Арсагера,ARSA,26.0,179930.0,3.78,3.67,3.81,3.76,3.75,3.76,48000.0,,3.69,3.76,0.0,501990.0,0.0,0.0,3
TQBR,2020-10-06,АстрЭнСб,ASSB,23.0,74428.0,0.7505,0.75,0.755,0.751,0.752,0.751,99000.0,,0.746,0.751,0.0,500428.5,0.0,0.0,3
TQBR,2020-10-06,Авангрд-ао,AVAN,80.0,300825.0,810.0,810.0,840.0,820.0,825.0,820.0,364.0,,820.0,820.0,0.0,501210.0,0.0,0.0,3
TQBR,2020-10-06,Башнефт ао,BANE,767.0,10265993.5,1621.0,1621.0,1654.5,1640.0,1641.0,1640.0,6255.0,1641.0,1641.0,1640.0,10265993.5,10265993.5,10265993.5,0.0,3
TQBR,2020-10-06,Башнефт ап,BANEP,2664.0,65073259.0,1232.0,1230.0,1239.5,1232.5,1234.5,1232.5,52720.0,1234.5,1234.5,1232.5,65073259.0,65073259.0,65073259.0,0.0,3
TQBR,2020-10-06,Белуга ао,BELU,199.0,5247102.0,1285.0,1266.0,1285.0,1279.0,1273.0,1279.0,4123.0,1273.0,1273.0,1279.0,5247102.0,5247102.0,5247102.0,0.0,3
SMAL,2020-10-06,БашИнСв ап,BISVP,1.0,12.05,12.05,12.05,12.05,,11.95,12.05,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-06,БашИнСв ап,BISVP,483.0,4830577.0,12.0,11.74,12.1,11.94,11.95,11.94,404200.0,11.95,11.95,11.94,4830577.0,4830577.0,4830577.0,0.0,3
TQBR,2020-10-06,Белон ао,BLNG,56.0,772841.8,4.312,4.244,4.342,4.266,4.272,4.268,180900.0,4.272,4.272,4.266,772841.8,772841.8,772841.8,0.0,3
TQBR,2020-10-06,БурЗолото,BRZL,354.0,1602870.0,982.0,941.0,985.0,970.0,967.0,970.0,1657.0,967.0,967.0,970.0,1602870.0,1602870.0,1602870.0,0.0,3
SMAL,2020-10-06,БСП ао,BSPB,1.0,235.0,47.0,47.0,47.0,,42.56,47.0,5.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-06,БСП ао,BSPB,1640.0,8494521.8,42.63,42.37,42.88,42.4,42.56,42.4,199600.0,42.56,42.56,42.4,8494521.8,8494521.8,8494521.8,0.0,3
SMAL,2020-10-06,МКБ ао,CBOM,1.0,275.13,4.913,4.913,4.913,,5.784,4.913,56.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-06,МКБ ао,CBOM,8946.0,446656424.7,5.76,5.749,5.813,5.801,5.784,5.777,77228000.0,5.783,5.783,5.801,433135538.6,433135538.6,433135538.6,0.0,3
TQBR,2020-10-06,ЧТПЗ ао,CHEP,144.0,1313515.0,211.5,205.0,212.0,209.5,207.0,209.5,6350.0,207.0,207.0,209.5,1313515.0,1313515.0,1313515.0,0.0,3
TQBR,2020-10-06,РН-ЗапСиб,CHGZ,4.0,26900.0,53.8,53.6,54.4,53.6,53.8,53.6,500.0,56.0,55.0,53.6,1501120.0,505440.0,1501120.0,0.0,3
TQBR,2020-10-06,ЧКПЗ ао,CHKZ,11.0,83640.0,5240.0,5160.0,5280.0,5280.0,5220.0,5280.0,16.0,,5220.0,5280.0,0.0,506960.0,0.0,0.0,3
TQBR,2020-10-06,СевСт-ао,CHMF,17206.0,742550540.8,1008.6,992.4,1008.6,999.0,998.2,998.8,743738.0,998.4,998.4,999.0,701417116.8,701417116.8,701417116.8,0.0,3
TQBR,2020-10-06,ЧМК ао,CHMK,68.0,314555.0,2540.0,2530.0,2610.0,2595.0,2555.0,2595.0,123.0,,2550.0,2595.0,0.0,500055.0,0.0,0.0,3
TQBR,2020-10-06,Телеграф,CNTL,118.0,939930.0,16.7,16.6,16.8,16.65,16.7,16.65,56300.0,16.7,16.7,16.65,939930.0,939930.0,939930.0,0.0,3
TQBR,2020-10-06,Телеграф-п,CNTLP,453.0,5587934.0,14.36,14.16,14.38,14.22,14.24,14.22,392400.0,14.24,14.24,14.22,5587934.0,5587934.0,5587934.0,0.0,3
TQPI,2020-10-06,ДагСб ао,DASB,158.0,374264.0,0.0849,0.0846,0.0864,0.0855,0.0853,0.0855,4390000.0,,0.085,0.0855,0.0,643247.0,0.0,0.0,3
TQBR,2020-10-06,ЗаводДИОД,DIOD,203.0,1287214.0,7.18,7.13,7.58,7.28,7.36,7.28,175000.0,7.36,7.36,7.28,1287214.0,1287214.0,1287214.0,0.0,3
SMAL,2020-10-06,ДетскийМир,DSKY,11.0,1795.96,117.02,116.12,126.98,,119.6,116.12,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-06,ДетскийМир,DSKY,6818.0,217181353.8,119.3,117.64,120.6,119.0,119.6,118.2,1819070.0,119.46,119.46,119.0,201427437.6,201427437.6,201427437.6,0.0,3
TQBR,2020-10-06,ДЭК ао,DVEC,91.0,487034.0,0.907,0.906,0.917,0.916,0.91,0.916,535000.0,,0.91,0.916,0.0,508802.0,0.0,0.0,3
TQBR,2020-10-06,iДонскЗР,DZRD,15.0,47335.0,2075.0,2020.0,2080.0,2075.0,2060.0,2075.0,23.0,,2080.0,2075.0,0.0,513320.0,0.0,0.0,3
TQBR,2020-10-06,iДонскЗР п,DZRDP,86.0,386610.0,1520.0,1520.0,1600.0,1600.0,1570.0,1600.0,246.0,,1560.0,1600.0,0.0,502980.0,0.0,0.0,3
TQBR,2020-10-06,ЕвроЭлтех,EELT,117.0,12112223.6,7.2,7.16,7.9,7.88,7.82,7.88,1549920.0,7.82,7.82,7.88,12112223.6,12112223.6,12112223.6,0.0,3
TQBR,2020-10-06,Электрцинк,ELTZ,55.0,87979.5,169.0,167.0,170.5,168.5,169.0,168.5,521.0,,170.5,168.5,0.0,508316.0,0.0,0.0,3
TQBR,2020-10-06,ЭН+ГРУП ао,ENPG,549.0,6585968.0,712.0,704.0,717.0,705.0,711.0,705.0,9263.0,711.0,711.0,705.0,6585968.0,6585968.0,6585968.0,0.0,3
SMAL,2020-10-06,ЭнелРос ао,ENRU,7.0,206.91,0.925,0.925,0.9675,,0.923,0.9675,221.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-06,ЭнелРос ао,ENRU,1719.0,22868825.0,0.9125,0.9125,0.9265,0.9245,0.923,0.9245,24779000.0,0.923,0.923,0.9245,22868825.0,22868825.0,22868825.0,0.0,3
TQTF,2020-10-06,ESGR ETF,ESGR,30.0,87662.1,1089.5,1089.5,1097.9,1097.5,1095.8,1097.4,80.0,,1086.8,1097.5,0.0,592297.7,0.0,340830.5,3
TQBR,2020-10-06,ETLN-гдр,ETLN,3629.0,34349546.44,124.0,123.8,125.0,124.2,124.44,124.2,276016.0,124.44,124.44,124.2,34349546.44,34349546.44,34349546.44,0.0,3
SMAL,2020-10-06,ФСК ЕЭС ао,FEES,12.0,332.13,0.19724,0.195,0.2025,,0.19512,0.195,1685.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-06,ФСК ЕЭС ао,FEES,5357.0,213846178.2,0.19414,0.19382,0.19684,0.19448,0.19512,0.19464,1095940000.0,0.19514,0.19514,0.19448,197495745.8,197495745.8,197495745.8,0.0,3
SMAL,2020-10-06,ДВМП ао,FESH,1.0,510.0,10.2,10.2,10.2,,10.75,10.2,50.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-06,ДВМП ао,FESH,6157.0,112558008.0,10.15,10.1,11.5,10.65,10.75,10.65,10466500.0,10.75,10.75,10.65,112558008.0,112558008.0,112558008.0,0.0,3
TQBR,2020-10-06,FIVE-гдр,FIVE,6575.0,333712895.5,2930.0,2880.0,2937.5,2894.5,2899.5,2907.5,115095.0,2898.0,2898.0,2894.5,291873610.0,291873610.0,291873610.0,0.0,3
TQTD,2020-10-06,FXCN ETF,FXCN,110.0,34781.24,50.52,50.33,51.63,50.94,50.73,51.3,682.0,3964.0,3964.0,50.94,31098844.18,31098844.18,31098844.18,492145.31,3
