BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2020-10-14,UBANK11/22,AMUNIBB2AER2,2.0,2045.0,102.2,102.3,102.3,102.3,,102.25,,102.2,20.0,,101.8909,102.3,0.0,510391.99,0.0,2022-11-15,,,,,5.25,1.31,,2020-10-14,100.0,USD,,,,,USD,3
TQCB,2020-10-14,МГор48-об,RU000A0JNYN1,15.0,85783.1,101.57,102.17,102.15,102.15,20.55,102.12,4.68,102.17,84.0,,101.76,102.15,0.0,599388.7,0.0,2022-06-11,574.0,4.7,,,6.0,30.08,,2020-10-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-10-14,РЖД-19 обл,RU000A0JQ7Z2,5.0,53523581.2,107.0,107.2,107.2,107.2,20.0,107.0,5.76,107.12,50022.0,107.0,107.0,107.2,54874171.2,54332481.2,54874171.2,2024-07-08,1192.0,5.82,,,7.85,39.14,,2020-10-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-10-14,РЖД-23 обл,RU000A0JQRD9,11.0,142707.6,107.03,107.42,107.3,107.3,17.85,107.3,5.97,107.42,133.0,,107.22,107.3,0.0,10874369.1,0.0,2025-01-16,1338.0,5.97,,,7.85,39.14,,2020-10-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-10-14,МТС 08,RU000A0JR4J2,8.0,475315.0,101.5,102.0,101.5,102.0,35.06,102.0,-18.15,102.0,466.0,102.0,102.0,102.0,600765.0,572207.7,600765.0,2020-11-03,20.0,-25.28,,,7.9,39.39,,2020-10-14,1000.0,SUR,,,-18.9228,,RUB,3
TQCB,2020-10-14,ГлДорога 3,RU000A0JR4U9,3.0,2860.4,95.0,95.84,95.0,95.0,50.75,95.35,114.62,95.84,3.0,,94.43,95.0,0.0,506127.8,0.0,2028-10-30,26.0,103.96,,,5.48,54.65,2020-11-09,2020-10-14,1000.0,SUR,,,,,RUB,3
TQCB,2020-10-14,ДОМ.РФ20об,RU000A0JR6S8,2.0,1712.0,107.0,107.0,107.0,107.0,2.73,107.0,-27.19,107.0,4.0,,,107.0,0.0,0.0,0.0,2027-12-15,62.0,-27.19,,,8.6,8.58,2020-12-15,2020-10-14,400.0,SUR,,-26.8142,-30.4036,2020-12-15,RUB,3
TQCB,2020-10-14,Газпрнеф10,RU000A0JR878,5.0,16290.4,101.78,101.9,101.78,101.78,16.24,101.82,1.26,101.89,16.0,,101.17,101.78,0.0,1949473.5,0.0,2021-01-26,104.0,1.12,,,7.6,37.9,,2020-10-14,1000.0,SUR,,,1.2386,,RUB,3
TQCB,2020-10-14,Мечел 16об,RU000A0JR8P0,11.0,160726.3,100.44,100.58,100.44,100.44,14.03,100.45,6.65,100.45,160.0,,100.45,100.44,0.0,694110.1,0.0,2021-02-09,118.0,6.62,,,8.0,39.89,,2020-10-14,1000.0,SUR,,,6.4497,,RUB,3
TQCB,2020-10-14,ВЭБ.РФ 09,RU000A0JRCX7,26.0,154383.2,101.56,101.57,101.57,101.57,6.58,101.57,5.14,101.57,152.0,,101.62,101.57,0.0,1035475.8,0.0,2021-03-18,155.0,5.14,,,8.9,44.38,,2020-10-14,1000.0,SUR,,,5.032,,RUB,3
