BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-10-14,АбрауДюрсо,ABRD,797.0,7392320.0,200.5,200.5,211.5,205.0,206.5,205.0,35790.0,206.5,206.5,205.0,7392320.0,7392320.0,7392320.0,0.0,3
TQPI,2020-10-14,АСКО ао,ACKO,40.0,163626.0,4.92,4.8,4.94,4.9,4.86,4.9,33600.0,,4.96,4.9,0.0,535648.0,0.0,0.0,3
SMAL,2020-10-14,Система ао,AFKS,7.0,2617.47,23.952,23.952,26.92,,25.6,26.812,105.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-14,Система ао,AFKS,52096.0,3182832231.8,24.974,24.664,26.488,26.1,25.6,26.35,124214400.0,25.567,25.567,26.1,2877836938.3,2877836938.3,2877836938.3,0.0,3
SMAL,2020-10-14,Аэрофлот,AFLT,14.0,2193.12,58.54,57.52,60.0,,58.66,58.14,37.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-10-14,Аэрофлот,AFLT,55690.0,2356142678.0,57.8,57.12,59.34,58.7,58.66,59.06,40161570.0,58.66,58.66,58.7,2246715391.6,2246715391.6,2246715391.6,0.0,3
TQBR,2020-10-14,AGRO-гдр,AGRO,2505.0,54983890.0,741.2,734.6,750.0,738.0,741.4,738.0,74176.0,741.2,741.2,738.0,54983890.0,54983890.0,54983890.0,0.0,3
TQTE,2020-10-14,AKEU ETF,AKEU,157.0,104411.15,10.04,10.0,10.1,10.07,10.04,10.07,10401.0,914.24,914.24,10.07,9509057.61,9509057.61,9509057.61,87707.9,3
TQTF,2020-10-14,ETF AKMB,AKMB,1447.0,931317.18,1.0412,1.0409,1.0421,1.0414,1.0403,1.0414,894372.0,1.0413,1.0413,1.0414,931317.18,931317.18,931317.18,2061558.45,3
TQTD,2020-10-14,AKNX ETF,AKNX,1098.0,464112.63,17.75,17.48,17.8,17.58,17.63,17.58,26324.0,1362.6,1362.6,17.58,35869176.35,35869176.35,35869176.35,348983.5,3
TQBR,2020-10-14,Акрон,AKRN,888.0,25427370.0,6140.0,6020.0,6232.0,6104.0,6094.0,6104.0,4172.0,6094.0,6094.0,6104.0,25427370.0,25427370.0,25427370.0,0.0,3
TQTD,2020-10-14,AKSP ETF,AKSP,314.0,166768.18,12.21,12.05,12.21,12.1,12.11,12.09,13772.0,935.87,935.87,12.1,12888762.08,12888762.08,12888762.08,301877.39,3
TQBR,2020-10-14,БестЭфБ ао,ALBK,37.0,185415.0,58.0,56.5,58.5,57.5,57.0,57.5,3240.0,,57.5,57.5,0.0,504680.0,0.0,0.0,3
