BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2007-07-05,Индекс МосБиржи,Индекс МосБиржи,1729.26,1702.2,1733.78,1702.04,65620444828.96,,,2,,RUB,
RTSI,MCFTR,2007-07-05,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1784.88,1784.88,1784.88,1784.88,0.0,,,2,0.0,,
RTSI,MCFTRN,2007-07-05,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1776.44,1776.44,1776.44,1776.44,0.0,,,2,0.0,,
RTSI,MCFTRR,2007-07-05,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1779.81,1779.81,1779.81,1779.81,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2007-07-05,Индекс МосБиржи 10,Индекс МосБиржи 10,3360.04,3306.77,3367.18,3306.77,33845041980.4103,,,2,,RUB,
SNDX,MICEXBNDPRCI,2007-07-05,RCBI,RCBI,100.36,100.4,100.45,100.27,397749890.8,,,2,,RUB,
SNDX,MICEXBNDTRTI,2007-07-05,RCBIc,RCBI-c,151.12,,,,397749890.8,,,2,,RUB,
SNDX,MICEXBORR1W,2007-07-05,MCX BO 1W,ММВБ РЕПО обл 7 дней,3.72,,,,6281666068.84,,,2,,RUB,
SNDX,MICEXBORR2W,2007-07-05,MCX BO 2W,ММВБ РЕПО обл 14 дней,4.25,,,,1851675973.58,,,2,,RUB,
SNDX,MICEXBORRON,2007-07-05,MCX BO ON,ММВБ РЕПО обл 1 день,3.27,,,,15259134496.33,,,2,,RUB,
SNDX,MICEXCBICP,2007-07-05,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,100.36,100.4,100.45,100.27,397749890.8,,,2,,RUB,
SNDX,MICEXCBICP3Y,2007-07-05,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,102.48,102.46,102.49,102.46,3391369733.7,668,6.97,2,,RUB,
SNDX,MICEXCBICP5Y,2007-07-05,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,104.24,104.17,104.24,104.16,1654089876.5,1233,7.09,2,,RUB,
SNDX,MICEXCBIGP3Y,2007-07-05,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,104.44,104.4,104.45,104.4,3391369733.7,668,6.97,2,,RUB,
SNDX,MICEXCBIGP5Y,2007-07-05,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,105.69,105.63,105.69,105.62,1654089876.5,1233,7.09,2,,RUB,
SNDX,MICEXCBITR,2007-07-05,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,151.12,,,,397749890.8,,,2,,RUB,
SNDX,MICEXCBITR3Y,2007-07-05,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,151.69,151.63,151.7,151.63,3391369733.7,668,6.97,2,,RUB,
SNDX,MICEXCBITR5Y,2007-07-05,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,154.57,154.47,154.57,154.46,1654089876.5,1233,7.09,2,,RUB,
SNDX,MICEXCGS,2007-07-05,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,3446.82,3434.26,3455.17,3434.22,100758841.36,,,2,,RUB,
SNDX,MICEXCHM,2007-07-05,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,2651.42,2631.57,2651.42,2629.64,2871777.1,,,2,,RUB,
SNDX,MICEXEQRR1W,2007-07-05,MCX EQ 1W,ММВБ РЕПО акц 7 дней,5.11,,,,12844971785.1,,,2,,RUB,
SNDX,MICEXEQRR2W,2007-07-05,MCX EQ 2W,ММВБ РЕПО акц 14 дней,5.27,,,,2492581897.01,,,2,,RUB,
SNDX,MICEXEQRRON,2007-07-05,MCX EQ ON,ММВБ РЕПО акц 1 день,4.37,,,,21215759409.3,,,2,,RUB,
SNDX,MICEXFNL,2007-07-05,Индекс финансов,Индекс МосБиржи финансов,7264.53,7250.26,7271.16,7242.25,4869457907.03,,,2,,RUB,
