BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2014-08-28,АбрауДюрсо,ABRD,5.0,95910.0,122.6,118.1,122.6,118.1,119.89,118.1,800.0,125.27,120.06,125.27,1503204.0,504235.0,1503204.0,
TQBR,2014-08-28,АЭССЕЛЬао,AESL,4.0,669000.0,111.0,111.0,112.0,110.5,111.5,112.0,6000.0,110.6,110.96,110.6,2057100.0,1442500.0,2057100.0,
SMAL,2014-08-28,Система ао,AFKS,2.0,1800.8,38.3,38.3,39.0,,38.315,39.0,47.0,,,,0.0,0.0,0.0,
TQBR,2014-08-28,Система ао,AFKS,6480.0,342713104.9,40.03,38.0,40.1,38.9,38.816,38.9,8829200.0,38.816,38.816,38.816,342713104.9,342713104.9,342713104.9,
TQBR,2014-08-28,Аэрофлот,AFLT,4150.0,229989190.0,46.88,46.18,48.09,46.7,46.87,46.7,4906500.0,46.87,46.87,46.87,228451526.0,228451526.0,228451526.0,
TQBR,2014-08-28,Акрон,AKRN,362.0,5681782.7,1160.0,1160.0,1199.9,1167.0,1171.5,1167.0,4850.0,1171.6,1171.6,1171.6,5620302.7,5620302.7,5620302.7,
TQBR,2014-08-28,АЛРОСА ао,ALRS,2739.0,157191678.6,44.727,43.307,44.75,43.8,43.935,43.8,3577800.0,43.935,43.935,43.935,157191678.6,157191678.6,157191678.6,
SMAL,2014-08-28,АшинскийМЗ,AMEZ,3.0,1115.47,5.8,5.8,6.353,,5.965,6.353,187.0,,,,0.0,0.0,0.0,
TQBR,2014-08-28,АшинскийМЗ,AMEZ,93.0,2741734.6,6.078,5.93,6.648,6.296,6.409,6.296,427800.0,6.409,6.409,6.409,2741734.6,2741734.6,2741734.6,
TQBR,2014-08-28,Аптеки36и6,APTK,278.0,675156.6,12.2,12.03,12.43,12.05,12.11,12.05,55760.0,12.11,12.11,12.11,675156.6,675156.6,675156.6,
TQBR,2014-08-28,Армада,ARMD,187.0,2705789.0,62.08,60.68,64.0,63.0,62.27,63.0,43450.0,62.28,62.28,62.28,2618877.0,2618877.0,2618877.0,
TQBR,2014-08-28,Арсагера,ARSA,2.0,1634.0,0.82,0.814,0.82,0.817,0.817,0.814,2000.0,,0.8408,,0.0,510381.4,0.0,
TQBR,2014-08-28,АстрЭнСб,ASSB,6.0,1501.2,0.2449,0.2449,0.259,0.2491,0.2502,0.2493,6000.0,,,,0.0,0.0,0.0,
SMAL,2014-08-28,АВТОВАЗ ао,AVAZ,1.0,985.05,9.95,9.95,9.95,,9.95,9.95,99.0,,,,0.0,0.0,0.0,
TQBR,2014-08-28,АВТОВАЗ ао,AVAZ,506.0,5577392.0,9.457,9.364,10.27,10.22,9.97,10.22,559400.0,9.97,9.97,9.97,5577392.0,5577392.0,5577392.0,
