BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2006-10-04,Индекс МосБиржи,Индекс МосБиржи,1338.27,1334.52,1345.37,1304.65,46468248250.11,,,2,,RUB,
RTSI,MCFTR,2006-10-04,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1369.1,1369.1,1369.1,1369.1,0.0,,,2,0.0,,
RTSI,MCFTRN,2006-10-04,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1364.43,1364.43,1364.43,1364.43,0.0,,,2,0.0,,
RTSI,MCFTRR,2006-10-04,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1366.3,1366.3,1366.3,1366.3,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2006-10-04,Индекс МосБиржи 10,Индекс МосБиржи 10,2416.22,2406.07,2430.0,2358.82,26375095359.9599,,,2,,RUB,
SNDX,MICEXBNDPRCI,2006-10-04,RCBI,RCBI,101.46,101.49,101.53,101.43,563584225.2,,,2,,RUB,
SNDX,MICEXBNDTRTI,2006-10-04,RCBIc,RCBI-c,144.42,,,,563584225.2,,,2,,RUB,
SNDX,MICEXBORR1W,2006-10-04,MCX BO 1W,ММВБ РЕПО обл 7 дней,3.37,,,,4288478774.25,,,2,,RUB,
SNDX,MICEXBORR2W,2006-10-04,MCX BO 2W,ММВБ РЕПО обл 14 дней,3.83,,,,1193086741.55,,,2,,RUB,
SNDX,MICEXBORRON,2006-10-04,MCX BO ON,ММВБ РЕПО обл 1 день,2.97,,,,1840315360.33,,,2,,RUB,
SNDX,MICEXCBICP,2006-10-04,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.46,101.49,101.53,101.43,563584225.2,,,2,,RUB,
SNDX,MICEXCBICP3Y,2006-10-04,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.91,101.92,101.92,101.89,1387800851.3,,7.6,2,,RUB,
SNDX,MICEXCBICP5Y,2006-10-04,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,102.77,102.85,102.89,102.77,1286572023.9,,7.39,2,,RUB,
SNDX,MICEXCBIGP3Y,2006-10-04,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,103.68,103.69,103.69,103.66,1387800851.3,,7.6,2,,RUB,
