BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
SNDX,IMOEX,2006-04-20,Индекс МосБиржи,Индекс МосБиржи,1449.19,1457.57,1468.37,1444.18,47974927973.82,,,2,,RUB,
RTSI,MCFTR,2006-04-20,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1471.36,1471.36,1471.36,1471.36,0.0,,,2,0.0,,
RTSI,MCFTRN,2006-04-20,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1468.02,1468.02,1468.02,1468.02,0.0,,,2,0.0,,
RTSI,MCFTRR,2006-04-20,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1469.35,1469.35,1469.35,1469.35,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2006-04-20,Индекс МосБиржи 10,Индекс МосБиржи 10,2361.83,2382.97,2405.41,2356.16,26141956369.2799,,,2,,RUB,
SNDX,MICEXBNDPRCI,2006-04-20,RCBI,RCBI,101.32,101.26,101.33,101.18,46730370.9,,,2,,RUB,
SNDX,MICEXBNDTRTI,2006-04-20,RCBIc,RCBI-c,137.56,,,,46730370.9,,,2,,RUB,
SNDX,MICEXBORR1W,2006-04-20,MCX BO 1W,ММВБ РЕПО обл 7 дней,5.57,,,,918201103.46,,,2,,RUB,
SNDX,MICEXBORR2W,2006-04-20,MCX BO 2W,ММВБ РЕПО обл 14 дней,5.69,,,,863991231.38,,,2,,RUB,
SNDX,MICEXBORRON,2006-04-20,MCX BO ON,ММВБ РЕПО обл 1 день,5.26,,,,1845698344.91,,,2,,RUB,
SNDX,MICEXCBICP,2006-04-20,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.32,101.26,101.33,101.18,46730370.9,,,2,,RUB,
SNDX,MICEXCBICP3Y,2006-04-20,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.24,101.24,101.24,101.21,679722004.7,,7.52,2,,RUB,
SNDX,MICEXCBICP5Y,2006-04-20,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,101.45,101.41,101.46,101.41,1321825190.1,,7.93,2,,RUB,
SNDX,MICEXCBIGP3Y,2006-04-20,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,103.57,103.71,103.71,103.54,679722004.7,,7.52,2,,RUB,
SNDX,MICEXCBIGP5Y,2006-04-20,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,103.67,103.6,103.67,103.6,1321825190.1,,7.93,2,,RUB,
SNDX,MICEXCBITR,2006-04-20,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,137.56,,,,46730370.9,,,2,,RUB,
SNDX,MICEXCBITR3Y,2006-04-20,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,136.9,136.87,136.9,136.86,679722004.7,,7.52,2,,RUB,
SNDX,MICEXCBITR5Y,2006-04-20,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,137.31,137.22,137.31,137.22,1321825190.1,,7.93,2,,RUB,
SNDX,MICEXCGS,2006-04-20,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2699.11,2714.67,2716.82,2690.16,2621706.28,,,2,,RUB,
SNDX,MICEXEQRR1W,2006-04-20,MCX EQ 1W,ММВБ РЕПО акц 7 дней,6.25,,,,1316230293.7,,,2,,RUB,
SNDX,MICEXEQRR2W,2006-04-20,MCX EQ 2W,ММВБ РЕПО акц 14 дней,7.04,,,,2997148710.81,,,2,,RUB,
SNDX,MICEXEQRRON,2006-04-20,MCX EQ ON,ММВБ РЕПО акц 1 день,9.72,,,,383962103.5,,,2,,RUB,
SNDX,MICEXFNL,2006-04-20,Индекс финансов,Индекс МосБиржи финансов,3373.27,3432.54,3443.2,3362.8,1941873816.38,,,2,,RUB,
SNDX,MICEXINDEXCF,2006-04-20,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1449.19,1457.57,1468.37,1444.18,47974927973.82,,,2,,RUB,
SNDX,MICEXLC,2006-04-20,MICEX LC,ММВБ высокая кап,2407.64,2421.5,2441.37,2397.5,46442730415.72,,,2,,RUB,
SNDX,MICEXM&M,2006-04-20,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,2214.12,2208.32,2249.58,2192.37,3644413182.85,,,2,,RUB,
SNDX,MICEXMBICP,2006-04-20,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,98.89,98.89,98.9,98.89,551058472.75,,6.96,2,,RUB,
SNDX,MICEXMBIGP,2006-04-20,MICEXMBIGP,ММВБ муни обл (вал),100.92,100.88,100.92,100.88,551058472.75,,6.96,2,,RUB,
SNDX,MICEXMBITR,2006-04-20,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,101.03,101.0,101.03,101.0,551058472.75,,6.96,2,,RUB,
SNDX,MICEXMC,2006-04-20,MICEX MC,ММВБ стандарт кап,2277.12,2310.22,2324.23,2277.06,878113410.11,,,2,,RUB,
SNDX,MICEXMNF,2006-04-20,Машиностроение,Индекс машиностроения Московской Биржи,2011.59,2029.06,2029.16,2007.22,74763128.04,,,2,,RUB,
SNDX,MICEXO&G,2006-04-20,Индекс нефти и газа,Индекс МосБиржи нефти и газа,3030.53,3060.84,3101.4,3030.18,27827923802.8,,,2,,RUB,
SNDX,MICEXPWR,2006-04-20,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1965.45,1964.36,1995.29,1959.88,12708159682.2,,,2,,RUB,
SNDX,MICEXSC,2006-04-20,Второй эшелон,Индекс второго эшелона Московской Биржи,2879.29,2909.4,2920.15,2879.29,166053049.94,,,2,,RUB,
SNDX,MICEXTLC,2006-04-20,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1634.26,1646.28,1651.92,1633.26,1752028711.92,,,2,,RUB,
SNDX,MOEX10,2006-04-20,Индекс МосБиржи 10,Индекс МосБиржи 10,2361.83,2382.97,2405.41,2356.16,26141956369.2799,,,2,,RUB,
SNDX,MOEXCN,2006-04-20,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2699.11,2714.67,2716.82,2690.16,2621706.28,,,2,,RUB,
SNDX,MOEXEU,2006-04-20,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1965.45,1964.36,1995.29,1959.88,12708159682.2,,,2,,RUB,
SNDX,MOEXFN,2006-04-20,Индекс финансов,Индекс МосБиржи финансов,3373.27,3432.54,3443.2,3362.8,1941873816.38,,,2,,RUB,
SNDX,MOEXMM,2006-04-20,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,2214.12,2208.32,2249.58,2192.37,3644413182.85,,,2,,RUB,
SNDX,MOEXOG,2006-04-20,Индекс нефти и газа,Индекс МосБиржи нефти и газа,3030.53,3060.84,3101.4,3030.18,27827923802.8,,,2,,RUB,
SNDX,MOEXTL,2006-04-20,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1634.26,1646.28,1651.92,1633.26,1752028711.92,,,2,,RUB,
RTSI,RTS2,2006-04-20,Второй эшелон в $,Индекс второго эшелона Московской Биржи в долларах,1731.86,1740.24,1741.08,1731.17,4271921.0,,,2,19177837784.6794,USD,
RTSI,RTScr,2006-04-20,Индекс РТС потреб. сектора,Индекс РТС потребительских товаров и розничной торговли,242.27,242.27,242.27,242.27,0.0,,,2,1926293951.0395,USD,
RTSI,RTSeu,2006-04-20,Индекс РТС электроэнергетики,Индекс РТС электроэнергетики,252.95,252.95,252.95,252.95,0.0,,,2,2292428712.4245,USD,
RTSI,RTSfn,2006-04-20,Индекс РТС финансов,Индекс РТС финансов,322.03,322.03,322.03,322.03,0.0,,,2,13755679610.4753,USD,
RTSI,RTSI,2006-04-20,Индекс РТС,Индекс РТС,1618.64,1615.12,1626.44,1613.99,119588310.0,,,2,124446203603.202,USD,
RTSI,RTSin,2006-04-20,Машиностроение в $,Индекс машиностроения Московской Биржи в долларах,214.65,214.65,214.65,214.65,0.0,,,2,1990742634.0597,USD,
RTSI,RTSmm,2006-04-20,Индекс РТС металлов и добычи,Индекс РТС металлов и добычи,220.25,220.25,220.25,220.25,0.0,,,2,5035328736.4364,USD,
RTSI,RTSog,2006-04-20,Индекс РТС нефти и газа,Индекс РТС нефти и газа,287.04,287.04,287.04,287.04,0.0,,,2,68101995608.035,USD,
RTSI,RTStl,2006-04-20,Индекс РТС телекоммуникаций,Индекс РТС телекоммуникаций ,178.2,178.2,178.2,178.2,0.0,,,2,6583410363.2729,USD,
RTSI,RTSTR,2006-04-20,RTS Total Return,Индекс РТС полной доходности «брутто»,1650.59,1650.59,1650.59,1650.59,0.0,,,2,124446203603.2018,USD,
RTSI,RTSTRN,2006-04-20,RTS Net-TR-NR,Индекс РТС полной доходности «нетто» (по налоговым ставкам иностранных организаций),1645.76,1645.76,1645.76,1645.76,0.0,,,2,124446203603.2018,USD,
RTSI,RTSTRR,2006-04-20,RTS Net-TR-Res,Индекс РТС полной доходности «нетто» (по налоговым ставкам российских организаций),1647.69,1647.69,1647.69,1647.69,0.0,,,2,124446203603.2018,USD,
RTSI,RTSUSDCUR,2006-04-20,RTSUSDCUR,Курс доллара США на момент закрытия Индекса РТС,27.465,27.465,27.465,27.465,,,,2,,RUB,
SNDX,RUCBCP3Y,2006-04-20,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,101.24,101.24,101.24,101.21,679722004.7,,7.52,2,,RUB,
SNDX,RUCBCP5Y,2006-04-20,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,101.45,101.41,101.46,101.41,1321825190.1,,7.93,2,,RUB,
SNDX,RUCBICP,2006-04-20,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,101.32,101.26,101.33,101.18,46730370.9,,,2,,RUB,
SNDX,RUCBITR,2006-04-20,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,137.56,,,,46730370.9,,,2,,RUB,
