BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2021-05-18,BYNRUB_TOD,BYNRUB_TOD,29.4475,29.4475,29.4475,29.4475,1.0,147237.5,29.4475
CETS,2021-05-18,BYNRUB_TOM,BYNRUB_TOM,29.3975,29.35,29.3975,29.35,2.0,1381112.5,29.3854
CETS,2021-05-18,CHF_TODTOM,CHFRUBTODTOM,0.008,0.0075,0.0115,0.0115,6.0,286987150.0,0.0081
CNGD,2021-05-18,CHF_TODTOM,CHFRUBTODTOM,0.0292,-0.0157,0.0376,0.0376,46.0,38797636.32,
CETS,2021-05-18,CHFRUB_TOD,CHFRUB_TOD,82.0325,82.0325,82.0325,82.0325,1.0,574227.5,82.0325
CNGD,2021-05-18,CHFRUB_TOD,CHFRUB_TOD,82.8529,82.0325,82.8529,82.8529,129.0,2961784.77,
CETS,2021-05-18,CHFRUB_TOM,CHFRUB_TOM,81.74,81.715,82.285,82.06,70.0,100659445.0,82.037
CNGD,2021-05-18,CHFRUB_TOM,CHFRUB_TOM,81.776,81.6995,82.8529,82.0625,740.0,12766606.04,
CETS,2021-05-18,CNYRUB_TOD,CNY000000TOD,11.47,11.46,11.5,11.476,74.0,312245189.7,11.4716
CNGD,2021-05-18,CNYRUB_TOD,CNY000000TOD,11.5822,11.4675,11.5822,11.4675,131.0,636221.69,
CETS,2021-05-18,CNY_TODTOM,CNYRUBTODTOM,0.0009,0.0009,0.001413,0.0011,62.0,2675301982.9,0.00116
CNGD,2021-05-18,CNY_TODTOM,CNYRUBTODTOM,0.004087,-0.002201,0.004245,0.004245,55.0,14977813.28,
CETS,2021-05-18,CNYRUB_TOM,CNYRUB_TOM,11.4769,11.458,11.505,11.464,297.0,749100538.0,11.4792
CNGD,2021-05-18,CNYRUB_TOM,CNYRUB_TOM,11.4749,11.4591,11.5822,11.4839,1483.0,1517941.45,
CETS,2021-05-18,EUR_TODTOM,EUR000TODTOM,0.013,0.0115,0.0137,0.0132,251.0,101533440700.0,0.0134
CNGD,2021-05-18,EUR_TODTOM,EUR000TODTOM,0.0394,-0.0172,0.0463,0.0116,2849.0,18527678241.24,
CETS,2021-05-18,EURRUB_TMS,EURRUB_TMS,89.97,89.96,90.26,90.0,9.0,24310.26,90.038
CETS,2021-05-18,EURUSD_TOD,EURUSD000TOD,1.2163,1.2163,1.222,1.22132,97.0,699079500.53,1.22013
CNGD,2021-05-18,EURUSD_TOD,EURUSD000TOD,1.23182,1.20743,1.23398,1.23354,4723.0,234615916.49,
CETS,2021-05-18,EURUSD_TOM,EURUSD000TOM,1.2165,1.21626,1.22328,1.2224,544.0,4179303730.26,1.22133
CNGD,2021-05-18,EURUSD_TOM,EURUSD000TOM,1.218,1.20743,1.23398,1.23354,4730.0,504948776.95,
CETS,2021-05-18,EURUSDTDTM,EURUSDTODTOM,2.1e-05,1.9e-05,2.2e-05,1.9e-05,77.0,48248220098.76,2.1e-05
CNGD,2021-05-18,EURUSDTDTM,EURUSDTODTOM,2.2e-05,-0.000233,0.000433,0.000166,79.0,123354499.88,
CETS,2021-05-18,EURUSD_SPT,EURUSD_SPT,1.22156,1.22156,1.22156,1.22156,1.0,27065017.73,1.22156
CETS,2021-05-18,EURRUB_TOD,EUR_RUB__TOD,89.7225,89.6725,90.985,90.0475,2520.0,17444734345.0,90.1308
CNGD,2021-05-18,EURRUB_TOD,EUR_RUB__TOD,89.7225,88.9986,90.9354,90.1975,8302.0,417392499.83,
CETS,2021-05-18,EURRUB_TOM,EUR_RUB__TOM,89.74,89.6625,90.31,90.13,5519.0,21556357127.5,90.0177
CNGD,2021-05-18,EURRUB_TOM,EUR_RUB__TOM,89.8175,88.9986,90.9354,90.13,19311.0,2008955467.71,
CETS,2021-05-18,GBP_TODTOM,GBPRUBTODTOM,0.012,0.0112,0.012,0.012,8.0,167041310.0,0.0118
CNGD,2021-05-18,GBP_TODTOM,GBPRUBTODTOM,0.0119,-0.02,0.0538,0.0386,94.0,213149973.29,
CETS,2021-05-18,GBPRUB_TOD,GBPRUB_TOD,104.4875,104.4875,104.77,104.695,25.0,45628210.0,104.6519
CNGD,2021-05-18,GBPRUB_TOD,GBPRUB_TOD,104.5725,104.5725,105.7799,105.7799,536.0,3289232.09,
CETS,2021-05-18,GBPRUB_TOM,GBPRUB_TOM,104.39,104.39,104.9,104.515,247.0,220115095.0,104.6672
CNGD,2021-05-18,GBPRUB_TOM,GBPRUB_TOM,104.485,104.36,105.7799,104.54,1127.0,23651620.38,
CNGD,2021-05-18,GBPUSDTDTM,GBPUSDTODTOM,-0.000193,-0.000193,0.000193,0.000193,3.0,59135.4,
CETS,2021-05-18,GBPUSD_TOM,GBPUSD_TOM,1.41858,1.41858,1.4199,1.4199,2.0,12791369.26,1.41966
CETS,2021-05-18,GLD_TODTOM,GLDRUBTODTOM,0.6072,0.6072,0.6072,0.6072,1.0,88680594.0,0.6072
CNGD,2021-05-18,GLD_TODTOM,GLDRUBTODTOM,-0.6073,-0.6073,1.6398,1.6398,26.0,105169585.51,
CETS,2021-05-18,GLDRUB_TOM,GLDRUB_TOM,4429.5,4422.5,4441.72,4424.5,27.0,46747843.9,4431.08
CNGD,2021-05-18,GLDRUB_TOM,GLDRUB_TOM,4423.0,4423.0,4423.0,4423.0,1.0,177141150.0,
CETS,2021-05-18,GLD_TOM1W,GLDRUB_TOM1W,4.3363,4.3363,4.3363,4.3363,2.0,3275065994.4,4.3363
CNGD,2021-05-18,HKD_TODTOM,HKDRUBTODTOM,0.006779,0.006779,0.006779,0.006779,1.0,19046.16,
CETS,2021-05-18,HKDRUB_TOD,HKDRUB_TOD,9.6456,9.6456,9.6456,9.6456,1.0,250785.6,9.6456
CNGD,2021-05-18,HKDRUB_TOD,HKDRUB_TOD,9.7421,9.6456,9.7421,9.7421,5.0,360.27,
CNGD,2021-05-18,HKDRUB_TOM,HKDRUB_TOM,9.0837,9.0837,9.7421,9.6896,248.0,70329.51,
CETS,2021-05-18,JPYRUB_TOD,JPYRUB_TOD,67.6799,67.6799,67.9388,67.9388,2.0,2031691.5,67.7231
CNGD,2021-05-18,JPYRUB_TOD,JPYRUB_TOD,68.3567,67.6799,68.3567,68.3567,63.0,274638.35,
CETS,2021-05-18,JPYRUB_TOM,JPYRUB_TOM,68.1999,67.3105,68.9999,68.9996,16.0,5235212.4,67.9898
CNGD,2021-05-18,JPYRUB_TOM,JPYRUB_TOM,69.1999,67.2484,69.1999,68.9996,455.0,1044560.39,
CETS,2021-05-18,KZTRUB_TOD,KZTRUB_TOD,17.36,17.36,17.39,17.39,5.0,8588802.0,17.3722
CNGD,2021-05-18,SLV_TODTOM,SLVRUBTODTOM,0.0248,0.0248,0.0248,0.0248,11.0,37290.61,
CETS,2021-05-18,SLVRUB_TOM,SLVRUB_TOM,67.44,66.66,67.82,67.0,103.0,21805012.0,67.28
CNGD,2021-05-18,TRYRUB_TOD,TRYRUB_TOD,10.1485,10.1485,10.1485,10.1485,19.0,167267.58,
CETS,2021-05-18,TRYRUB_TOM,TRYRUB_TOM,8.9699,8.8224,8.9699,8.9299,83.0,107848091.2,8.9204
CNGD,2021-05-18,TRYRUB_TOM,TRYRUB_TOM,9.4697,8.7784,10.1485,8.9399,509.0,816207.25,
CETS,2021-05-18,USDRUB_TOD,USD000000TOD,73.8,73.5825,73.89,73.82,10613.0,43752626007.5,73.7117
CNGD,2021-05-18,USDRUB_TOD,USD000000TOD,73.7375,72.9234,74.5254,73.83,77179.0,28625282637.52,
CETS,2021-05-18,USD_TODTOM,USD000TODTOM,0.0081,0.0081,0.0102,0.0098,1244.0,557709377860.0,0.0098
CNGD,2021-05-18,USD_TODTOM,USD000TODTOM,0.0324,-0.0324,0.0381,0.0273,38148.0,144292605913.13,
CETS,2021-05-18,USDRUB_TOM,USD000UTSTOM,73.88,73.54,73.945,73.7,47208.0,162002061780.0,73.7236
CNGD,2021-05-18,USDRUB_TOM,USD000UTSTOM,73.8183,72.9234,74.5254,73.7225,188819.0,36645340981.43,
CNGD,2021-05-18,USDCHFTDTM,USDCHFTODTOM,-0.000123,-0.000123,-0.000123,-0.000123,1.0,81496.01,
CNGD,2021-05-18,USDCNYTDTM,USDCNYTODTOM,0.000882,-0.000882,0.000882,0.000882,11.0,1255095.4,
CETS,2021-05-18,USDCNY_TOM,USDCNY_TOM,6.4,6.4,6.4,6.4,1.0,73368.96,6.4
FIXS,2021-05-18,USDRUBFIX0,USDRUB_FIX0,73.6947,73.6947,73.6947,73.6947,2.0,221084100.0,73.6947
SDBP,2021-05-18,USDRUB_TDB,USDRUB_TDB,73.68,73.665,73.785,73.785,7.0,515900000.0,73.7
SDBP,2021-05-18,USDRUB_TMB,USDRUB_TMB,73.78,73.6075,73.7825,73.6975,15.0,1105752500.0,73.7168
CETS,2021-05-18,USDRUB_TMS,USDRUB_TMS,73.73,73.55,73.9,73.65,92.0,888754.35,73.7045
CETS,2021-05-18,USD_TOM1W,USDRUB_TOM1W,0.0687,0.0675,0.0687,0.0685,3.0,1035702200.0,0.0678
CNGD,2021-05-18,USD_TOM1W,USDRUB_TOM1W,0.068,0.068,0.068,0.068,1.0,11096835000.0,
WAPS,2021-05-18,USDRUBWAP0,USDRUB_WAP0,73.6992,73.6992,73.6992,73.6992,6.0,208126540.8,73.6992
