BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-06-23,АбрауДюрсо,ABRD,80.0,270265.0,130.5,129.5,130.5,129.5,130.0,130.0,2080.0,,130.0,129.5,0.0,522675.0,0.0,0.0,3
TQPI,2020-06-23,АСКО ао,ACKO,39.0,99994.0,5.24,5.02,5.28,5.08,5.1,5.08,19600.0,,5.18,5.08,0.0,502850.0,0.0,0.0,3
SMAL,2020-06-23,Система ао,AFKS,4.0,103.28,17.459,16.72,17.459,,17.042,16.72,6.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-06-23,Система ао,AFKS,9652.0,439141594.1,17.1,16.931,17.163,17.074,17.042,17.074,25774700.0,17.038,17.038,17.074,439141594.1,439141594.1,439141594.1,0.0,3
SMAL,2020-06-23,Аэрофлот,AFLT,18.0,6974.26,82.0,80.28,83.98,,81.48,82.98,84.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-06-23,Аэрофлот,AFLT,26577.0,1372778520.4,82.04,80.4,82.48,81.34,81.48,81.2,16848930.0,81.48,81.48,81.34,1254117075.4,1254117075.4,1254117075.4,0.0,3
TQBR,2020-06-23,AGRO-гдр,AGRO,2125.0,28454235.8,663.8,647.0,663.8,658.4,656.6,658.4,43341.0,656.6,656.6,658.4,28454235.8,28454235.8,28454235.8,0.0,3
TQTE,2020-06-23,AKEU ETF,AKEU,32.0,8634.0,10.42,9.9,10.45,9.9,9.97,9.9,866.0,775.95,775.95,9.9,671971.3,671971.3,671971.3,55336.77,3
TQTF,2020-06-23,ETF AKMB,AKMB,86.0,37716.59,1.01,1.008,1.014,1.0101,1.0106,1.0109,37313.0,,1.0083,1.0101,0.0,1092789.1,0.0,0.0,3
TQTD,2020-06-23,AKNX ETF,AKNX,478.0,203336.35,14.77,14.69,14.92,14.91,14.85,14.88,13691.0,1031.96,1031.96,14.91,14128521.27,14128521.27,14128521.27,267426.51,3
TQBR,2020-06-23,Акрон,AKRN,1111.0,24698162.0,5502.0,5408.0,5514.0,5440.0,5456.0,5440.0,4527.0,5456.0,5456.0,5440.0,24698162.0,24698162.0,24698162.0,0.0,3
TQTD,2020-06-23,AKSP ETF,AKSP,84.0,614535.04,10.55,10.55,10.88,10.88,10.82,10.88,56821.0,751.48,751.48,10.88,42700045.5,42700045.5,42700045.5,138771.01,3
TQBR,2020-06-23,БестЭфБ ао,ALBK,8.0,9140.0,54.0,53.5,54.0,54.0,54.0,54.0,170.0,,54.0,54.0,0.0,604670.0,0.0,0.0,3
TQBR,2020-06-23,АЛРОСА-Нюр,ALNU,24.0,1280200.0,53000.0,53000.0,53600.0,53600.0,53400.0,53600.0,24.0,53400.0,53400.0,53600.0,1280200.0,1280200.0,1280200.0,0.0,3
SMAL,2020-06-23,АЛРОСА ао,ALRS,1.0,442.89,63.27,63.27,63.27,,64.31,63.27,7.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-06-23,АЛРОСА ао,ALRS,17093.0,682927020.9,64.36,63.87,64.83,64.56,64.31,64.29,10619080.0,64.31,64.31,64.56,660440350.2,660440350.2,660440350.2,0.0,3
SMAL,2020-06-23,АшинскийМЗ,AMEZ,1.0,3.83,3.83,3.83,3.83,,4.095,3.83,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-06-23,АшинскийМЗ,AMEZ,260.0,1717484.5,4.09,4.06,4.135,4.06,4.095,4.06,419300.0,4.095,4.095,4.06,1717484.5,1717484.5,1717484.5,0.0,3
SMAL,2020-06-23,Аптеки36и6,APTK,1.0,13.32,13.32,13.32,13.32,,13.862,13.32,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-06-23,Аптеки36и6,APTK,2807.0,11288875.44,13.718,13.718,13.994,13.794,13.862,13.794,814430.0,13.862,13.862,13.794,11288875.44,11288875.44,11288875.44,0.0,3
TQBR,2020-06-23,РусАква ао,AQUA,153.0,1409400.0,208.0,208.0,212.0,209.5,210.0,209.5,6710.0,210.0,210.0,209.5,1409400.0,1409400.0,1409400.0,0.0,3
TQBR,2020-06-23,Арсагера,ARSA,9.0,36340.0,3.34,3.3,3.34,3.3,3.3,3.3,11000.0,,3.22,3.3,0.0,512200.0,0.0,0.0,3
SMAL,2020-06-23,АстрЭнСб,ASSB,2.0,9.46,0.86,0.855,0.86,,0.8325,0.855,11.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-06-23,АстрЭнСб,ASSB,287.0,925539.0,0.8335,0.8145,0.869,0.8395,0.8325,0.8395,1112000.0,0.8325,0.8325,0.8395,925539.0,925539.0,925539.0,0.0,3
TQBR,2020-06-23,Авангрд-ао,AVAN,28.0,89790.0,695.0,690.0,710.0,690.0,695.0,690.0,129.0,,705.0,690.0,0.0,503320.0,0.0,0.0,3
TQBR,2020-06-23,Башнефт ао,BANE,1697.0,34581838.0,1887.0,1840.0,1887.0,1860.0,1866.5,1860.0,18529.0,1866.5,1866.5,1860.0,34581838.0,34581838.0,34581838.0,0.0,3
TQBR,2020-06-23,Башнефт ап,BANEP,3541.0,161046329.5,1464.5,1451.5,1464.5,1451.5,1457.5,1451.5,110495.0,1457.5,1457.5,1451.5,161046329.5,161046329.5,161046329.5,0.0,3
TQBR,2020-06-23,Белуга ао,BELU,98.0,759238.0,1351.0,1335.0,1351.0,1342.0,1341.0,1342.0,566.0,1341.0,1341.0,1342.0,759238.0,759238.0,759238.0,0.0,3
SMAL,2020-06-23,БашИнСв ап,BISVP,2.0,15.66,9.13,6.53,9.13,,8.25,6.53,2.0,,,,0.0,0.0,0.0,0.0,3
