BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2012-04-25,МГор45-об,RU000A0E6US1,5.0,470740.0,100.15,100.22,100.22,100.22,26.3,100.16,6.72,100.15,470.0,100.23,100.23,100.23,30539740.0,30509671.0,30539740.0,2012-06-27,63.0,7.08,,,,,,,1000.0,SUR,,,,,
EQNO,2012-04-25,Детмир 01,RU000A0GKGF6,1.0,950.0,95.0,95.0,95.0,95.0,32.84,95.0,10.7,95.0,1.0,95.49,95.49,95.49,3393692.1,3335376.5,3393692.1,2015-05-26,977.0,10.7,,,,,,,1000.0,SUR,,,,,
EQOB,2012-04-25,Саха(Якут),RU000A0GRAN8,4.0,213622.56,99.96,100.05,100.05,100.05,1.13,100.01,8.11,99.96,534.0,100.19,100.06,100.19,16631160.96,1897553.76,16631160.96,2013-04-11,254.0,8.17,,,,,,,400.0,SUR,,,,,
EQOB,2012-04-25,Мечел  2об,RU000A0GUBF6,1.0,448140.0,97.0,97.0,97.0,97.0,26.96,97.0,10.52,97.0,462.0,97.01,97.01,97.01,11794838.0,11692683.0,11794838.0,2013-06-12,393.0,10.52,,,,,,,1000.0,SUR,,,,,
EQNB,2012-04-25,ВТБ - 6 об,RU000A0JNGU3,13.0,141504982.3,99.78,100.05,99.98,99.98,2.76,100.03,7.49,100.05,141461.0,100.03,100.03,100.03,141504982.3,141504982.3,141504982.3,2016-07-06,77.0,7.23,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-04-25,ГПБ-Иптк-1,RU000A0JNUL3,3.0,92469780.0,99.95,100.05,99.95,99.95,1.27,100.02,,100.04,430000.0,,100.02,,0.0,114852996.35,0.0,2036-12-29,3971.0,0.0,,,,,,,215.0,SUR,,,,,
EQOB,2012-04-25,МГор48-об,RU000A0JNYN1,4.0,51551.0,90.3,90.5,90.3,90.31,29.81,90.44,8.2,90.5,57.0,,91.06,,0.0,980732.2,0.0,2022-06-11,2576.0,8.18,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2012-04-25,Лукойл4обл,RU000A0JNYY8,1.0,10010.0,100.1,100.1,100.1,100.1,28.18,100.1,7.46,100.1,10.0,100.23,100.2,100.23,175303091.0,11714227.5,175303091.0,2013-12-05,551.0,7.46,,,,,,,1000.0,SUR,,,,,
EQOB,2012-04-25,АИЖК 9об,RU000A0JP1V5,1.0,3290100.0,99.7,99.7,99.7,99.7,14.36,99.7,7.84,99.7,3300.0,,99.09,,0.0,37235230.0,0.0,2017-02-15,833.0,7.84,,,,,,,1000.0,SUR,,,,,RUR
EQNB,2012-04-25,ГАЗПРОМ А9,RU000A0JP203,1.0,5000000.0,100.0,100.0,100.0,100.0,13.87,100.0,7.35,100.0,5000.0,100.11,100.14,100.11,306036882.5,212552734.4,306036882.5,2014-02-12,621.0,7.35,,,,,,,1000.0,SUR,,,,,
EQOB,2012-04-25,РСХБ 3,RU000A0JP2G4,2.0,23152534.0,101.75,101.9,101.9,101.9,17.49,101.75,8.25,101.75,22754.0,101.86,101.85,101.86,168873506.0,110809006.0,168873506.0,2017-02-09,613.0,8.34,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-04-25,Мос.обл.7в,RU000A0JP6R2,6.0,29769.0,99.2,99.5,99.5,99.5,1.53,99.23,8.45,99.2,30.0,99.3,99.3,99.3,10440625.0,7340235.0,10440625.0,2014-04-16,680.0,8.61,,,,,,,1000.0,SUR,,,,,
EQOB,2012-04-25,Промсвб-05,RU000A0JP8N7,4.0,8298513.8,99.97,100.0,99.97,99.98,33.97,99.98,8.28,99.99,8300.0,99.98,99.98,99.98,11052887.3,10853892.3,11052887.3,2012-05-17,22.0,8.11,,,,,,,1000.0,SUR,,,,,
EQNB,2012-04-25,РусМоре-01,RU000A0JPAZ0,4.0,99944.0,99.9,99.99,99.99,99.99,13.48,99.94,12.55,99.95,100.0,,100.02,,0.0,562088.1,0.0,2012-06-14,50.0,12.95,,,,,,,1000.0,SUR,,,,,
EQNO,2012-04-25,МособгазФ2,RU000A0JPB58,2.0,23460.2,99.4,99.45,99.45,99.45,12.47,99.41,12.92,99.4,59.0,,99.51,,0.0,1064009.2,0.0,2012-06-24,60.0,13.19,,,,,,,400.0,SUR,,,,,
EQNB,2012-04-25,Удмуртия-2,RU000A0JPBV7,6.0,24405120.0,100.35,100.35,100.35,100.35,22.78,100.35,6.82,100.35,24320.0,100.33,100.33,100.33,64146412.5,44148472.5,64146412.5,2012-07-15,81.0,6.82,,,,,,,1000.0,SUR,,,,,
EQNO,2012-04-25,СтрТрГаз02,RU000A0JPC16,4.0,985710.4,98.52,99.9,99.9,99.9,23.96,99.77,9.05,98.52,988.0,99.92,99.88,99.92,3392323.4,2230323.4,3392323.4,2012-07-13,79.0,9.7,,,,,,,1000.0,SUR,,,,,
EQOB,2012-04-25,МДМ Банк 7,RU000A0JPC81,6.0,39019830.0,100.89,100.92,100.89,100.89,31.23,100.9,7.85,100.92,38670.0,100.91,100.91,100.91,69634890.0,54651240.0,69634890.0,2012-07-19,85.0,7.8,,,,,,,1000.0,SUR,,,,,
EQOB,2012-04-25,ДОМ.РФ11об,RU000A0JPLU8,4.0,636160.0,98.36,99.99,99.36,99.63,9.21,99.4,8.62,99.99,640.0,99.35,99.3,99.35,16930089.1,11361433.1,16930089.1,2020-09-15,1520.0,8.61,,,,,,,1000.0,SUR,,,,,RUB
EQNB,2012-04-25,БанкМоск-2,RU000A0JPLX2,2.0,14923800.0,99.49,99.5,99.5,99.49,16.96,99.49,8.38,99.49,15000.0,99.54,99.48,99.54,562004793.7,109770144.0,562004793.7,2013-02-01,275.0,8.39,,,,,,,1000.0,SUR,,,,,
EQNB,2012-04-25,Престиж-01,RU000A0JPM55,3.0,148320.0,98.88,98.88,98.88,98.88,20.02,98.88,13.73,98.88,150.0,,98.83,,0.0,523779.0,0.0,2013-02-04,103.0,13.73,,,,,,,1000.0,SUR,,,,,
EQOB,2012-04-25,Система-01,RU000A0JPNX8,1.0,3173040.0,101.7,101.7,101.7,101.7,12.82,101.7,7.81,101.7,3120.0,101.76,101.77,101.76,91397290.0,39778997.5,91397290.0,2013-03-07,308.0,7.81,,,,,,,1000.0,SUR,,,,,
EQOB,2012-04-25,МДМ Банк 8,RU000A0JPQA9,2.0,142426.0,100.19,100.41,100.41,100.3,3.21,100.3,8.84,100.19,142.0,100.33,100.39,100.33,62416522.6,22293514.6,62416522.6,2015-04-09,425.0,8.94,,,,,,,1000.0,SUR,,,,,
EQOB,2012-04-25,МТС-Банк03,RU000A0JPQT9,1.0,1000000.0,100.0,100.0,100.0,100.0,0.23,100.0,8.51,100.0,1000.0,,99.64,,0.0,206120108.0,0.0,2013-04-23,352.0,8.51,,,,,,,1000.0,SUR,,,,,
EQOB,2012-04-25,БелгОб 5об,RU000A0JPRA7,1.0,29700.0,99.0,99.0,99.0,99.0,35.86,99.0,9.19,99.0,30.0,,99.97,,0.0,26170381.4,0.0,2013-05-14,363.0,9.19,,,,,,,1000.0,SUR,,,,,
EQNB,2012-04-25,Карелия 11,RU000A0JPRE9,4.0,2828189.76,100.12,100.12,100.12,100.12,13.31,100.12,6.72,100.12,9416.0,100.12,100.12,100.12,2918297.76,2918297.76,2918297.76,2012-05-10,15.0,6.72,,,,,,,300.0,SUR,,,,,
