BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQCB,2021-02-04,МГор48-об,RU000A0JNYN1,22.0,52700.9,101.23,101.5,101.27,101.27,9.04,101.35,5.07,101.5,52.0,,101.31,101.27,0.0,523776.8,0.0,2022-06-11,476.0,5.01,,,6.0,29.92,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,РЖД-19 обл,RU000A0JQ7Z2,9.0,229452.0,105.95,106.25,106.25,106.23,5.16,106.23,5.89,105.95,216.0,,106.21,106.23,0.0,10979017.5,0.0,2024-07-08,1120.0,5.9,,,7.85,39.14,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,Мечел  4об,RU000A0JQ8V9,1.0,150.0,150.0,150.0,150.0,150.0,0.45,150.0,5.35,150.0,1.0,,,150.0,0.0,0.0,0.0,2021-07-15,70.0,5.35,,,7.88,1.96,2021-04-15,2021-02-04,100.0,SUR,,,,,RUB,3
TQCB,2021-02-04,ДОМ.РФ15об,RU000A0JQAM6,3.0,3406000.0,113.4,113.7,113.7,113.7,26.26,113.53,-67.95,113.5,3000.0,113.5,113.48,113.7,15889500.0,11348000.0,15889500.0,2028-09-15,39.0,-67.5,,,6.75,33.47,2021-03-15,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,РЖД-23 обл,RU000A0JQRD9,28.0,183241.8,106.4,106.71,106.68,106.68,3.01,106.54,6.01,106.7,172.0,,106.66,106.68,0.0,10368234.9,0.0,2025-01-16,1270.0,6.05,,,7.85,39.14,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,ДОМ.РФ16об,RU000A0JQXG0,1.0,104.0,104.0,104.0,104.0,104.0,1.15,104.0,1.62,104.0,1.0,,,104.0,0.0,0.0,0.0,2021-09-15,218.0,1.62,,,8.25,2.03,,2021-02-04,100.0,SUR,,,,,RUB,3
TQCB,2021-02-04,ГлДорога 3,RU000A0JR4U9,1.0,950.0,95.0,95.0,95.0,95.0,9.53,95.0,11.21,95.0,1.0,,90.81,95.0,0.0,6448695.6,0.0,2028-10-30,277.0,11.21,,,4.0,39.89,2021-11-08,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,ВЭБ.РФ 09,RU000A0JRCX7,25.0,7965622.4,100.42,100.54,100.42,100.43,34.14,100.45,5.08,100.54,7930.0,100.45,100.45,100.43,7965622.4,7965622.4,7965622.4,2021-03-18,42.0,4.81,,,8.9,44.38,,2021-02-04,1000.0,SUR,,,4.8532,,RUB,3
TQCB,2021-02-04,ВЭБлизинг3,RU000A0JREW5,1.0,1050.0,105.0,105.0,105.0,105.0,24.9,105.0,-21.33,105.0,1.0,,,105.0,0.0,0.0,0.0,2021-04-02,57.0,-21.33,,,7.27,36.25,,2021-02-04,1000.0,SUR,,,-23.1398,,RUB,3
TQCB,2021-02-04,ВЭБлизинг5,RU000A0JREZ8,3.0,136489.6,100.36,100.36,100.36,100.36,24.9,100.36,4.88,100.36,136.0,100.43,100.43,100.36,650797.3,650797.3,650797.3,2021-04-02,57.0,4.88,,,7.27,36.25,,2021-02-04,1000.0,SUR,,,4.6998,,RUB,3
TQCB,2021-02-04,РусГидро01,RU000A0JRFN1,2.0,5114.5,102.29,102.29,102.29,102.29,29.93,102.29,-2.97,102.29,5.0,,102.29,102.29,0.0,507370.6,0.0,2021-04-12,67.0,-2.97,,,9.5,47.37,,2021-02-04,1000.0,SUR,,,-2.959,,RUB,3
TQCB,2021-02-04,Акрон 04,RU000A0JRHF3,1.0,10090.0,100.9,100.9,100.9,100.9,14.07,100.9,3.24,100.9,10.0,,100.77,100.9,0.0,561285.3,0.0,2021-05-18,103.0,3.24,,,6.5,32.41,,2021-02-04,1000.0,SUR,,,3.1723,,RUB,3
TQCB,2021-02-04,ЗСД 01,RU000A0JRJB8,1.0,2599.8,129.99,129.99,129.99,129.99,20.59,129.99,6.51,129.99,2.0,,,129.99,0.0,0.0,0.0,2031-05-13,2525.0,6.51,,,10.44,52.06,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,Мечел 17об,RU000A0JRJS2,47.0,119686.79,100.3,100.94,100.5,100.5,1.68,100.41,,100.94,1192.0,,100.37,100.5,0.0,546131.11,0.0,2021-05-27,,,,,8.75,3.27,,2021-02-04,100.0,SUR,,,,,RUB,3
TQCB,2021-02-04,ННК 04,RU000A0JRJV6,19.0,2185108.17,98.48,98.71,98.7,98.7,10.6,98.5,13.11,98.71,3169.0,98.5,98.5,98.7,2185108.17,2185108.17,2185108.17,2021-06-01,117.0,13.82,,,8.5,29.67,,2021-02-04,700.0,SUR,,,12.4536,,RUB,3
TQCB,2021-02-04,ННК 06,RU000A0JRK22,7.0,15921.71,98.82,98.92,98.83,98.84,10.11,98.89,12.55,98.82,23.0,,98.78,98.84,0.0,506170.7,0.0,2021-06-04,120.0,12.34,,,8.5,29.67,,2021-02-04,700.0,SUR,,,11.953,,RUB,3
TQCB,2021-02-04,СПбТел 02,RU000A0JRKD2,1.0,4004000.0,100.1,100.1,100.1,100.1,8.29,100.1,5.25,100.1,4000.0,100.1,100.1,100.1,11865884.5,7248254.0,11865884.5,2021-06-11,127.0,5.25,,,5.5,27.42,,2021-02-04,1000.0,SUR,,,5.1192,,RUB,3
TQCB,2021-02-04,ФСК ЕЭС-13,RU000A0JRL96,2.0,113642.5,101.25,101.5,101.5,101.5,10.25,101.47,4.45,101.25,112.0,101.53,101.53,101.5,547231.0,531991.0,547231.0,2021-06-22,138.0,4.53,,,8.5,42.38,,2021-02-04,1000.0,SUR,,,4.3589,,RUB,3
TQCB,2021-02-04,РСХБ 14,RU000A0JRLE8,1.0,67938.0,101.4,101.4,101.4,101.4,8.26,101.4,4.56,101.4,67.0,,101.42,101.4,0.0,621682.0,0.0,2021-06-29,145.0,4.56,,,8.15,40.64,,2021-02-04,1000.0,SUR,,,4.4708,,RUB,3
TQCB,2021-02-04,РСХБ 13,RU000A0JRMC0,1.0,10115.0,101.15,101.15,101.15,101.15,7.59,101.15,5.27,101.15,10.0,,101.75,101.15,0.0,510762.0,0.0,2021-07-02,148.0,5.27,,,8.15,40.64,,2021-02-04,1000.0,SUR,,,5.1583,,RUB,3
TQCB,2021-02-04,ВЭБ.РФ 10,RU000A0JRTN2,3.0,7522.2,100.14,108.68,108.68,108.68,21.9,107.46,-7.25,108.68,7.0,,,108.68,0.0,0.0,0.0,2021-09-21,224.0,-5.55,,,5.92,29.52,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,СЗКК 03,RU000A0JRU20,1.0,854.05,95.0,95.0,95.0,95.0,19.12,95.0,42.59,95.0,1.0,,,95.0,0.0,0.0,0.0,2031-09-26,64.0,42.59,,,6.58,29.5,2021-04-09,2021-02-04,899.0,SUR,,,,,RUB,3
TQCB,2021-02-04,ВЭБлизинг9,RU000A0JRV52,3.0,127290.0,101.0,101.5,101.5,101.5,21.05,101.02,5.1,101.0,126.0,101.1,101.1,101.5,639933.6,628814.8,639933.6,2021-10-20,252.0,5.82,,,7.25,36.15,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,СПбТел 07,RU000A0JRVU3,122.0,556211.1,104.89,105.69,105.1,105.1,32.98,105.14,5.42,105.69,529.0,105.14,105.14,105.1,556211.1,556211.1,556211.1,2022-04-05,400.0,5.39,,,9.95,49.61,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,ОткрФКББ03,RU000A0JRZ74,1.0,7485.0,74.85,74.85,74.85,74.85,0.01,74.85,6.75,74.85,10.0,,73.45,74.85,0.0,509754.0,0.0,2025-07-16,1623.0,6.75,,,0.01,0.05,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQRD,2021-02-04,ОткрХОЛ 2,RU000A0JS264,3.0,63.8,2.1,2.17,2.17,2.13,,2.13,,2.11,3.0,,,2.13,0.0,0.0,0.0,2026-12-10,,,,,0.01,0.05,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,СПбТел 05,RU000A0JS3L9,5.0,5991.3,96.01,105.1,103.0,98.81,0.88,99.86,7.63,105.1,6.0,105.28,105.29,98.81,4980735.0,4950564.3,4980735.0,2022-01-31,352.0,11.14,,,10.7,53.35,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,СПбТел 04,RU000A0JS3M7,4.0,322986.0,100.3,100.5,100.3,100.3,0.47,100.31,5.46,100.3,322.0,100.35,100.35,100.3,6484487.7,6484487.7,6484487.7,2022-01-31,356.0,5.44,,,5.7,28.42,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,ВЭБ.РФ 21,RU000A0JS4Z7,1.0,776250.0,103.5,103.5,103.5,103.5,37.7,103.5,5.46,103.5,750.0,103.68,103.63,103.5,2233258.7,1775245.1,2233258.7,2032-02-17,368.0,5.46,,,8.82,43.98,2022-03-01,2021-02-04,1000.0,SUR,,5.421,,2022-03-03,RUB,3
TQCB,2021-02-04,РЖД-32 обл,RU000A0JSGV0,33.0,196458.3,100.5,100.8,100.79,100.79,4.82,100.59,4.65,100.5,195.0,,100.76,100.79,0.0,959280.8,0.0,2032-06-25,155.0,5.14,,,6.52,32.51,2021-07-09,2021-02-04,1000.0,SUR,,5.9471,,2022-07-13,RUB,3
TQCB,2021-02-04,ФСК ЕЭС-22,RU000A0JSQ58,3.0,11037.0,100.25,101.2,100.25,100.25,1.52,100.5,6.47,101.2,11.0,,100.86,100.25,0.0,502282.4,0.0,2027-07-21,174.0,5.92,,,6.92,34.51,2021-07-28,2021-02-04,1000.0,SUR,,6.7528,,2022-08-03,RUB,3
TQCB,2021-02-04,ВЭБ.РФ 18,RU000A0JT403,1.0,2119.8,105.99,105.99,105.99,105.99,26.27,105.99,5.9,105.99,2.0,,103.91,105.99,0.0,954973.4,0.0,2032-09-17,1163.0,5.9,,,7.67,38.24,2024-09-27,2021-02-04,1000.0,SUR,,5.8814,,2024-10-01,RUB,3
TQCB,2021-02-04,ВЭБ.РФ 19,RU000A0JT6B2,3.0,18145.0,100.8,100.9,100.8,100.8,31.79,100.81,4.95,100.9,18.0,100.92,100.92,100.8,8126984.5,8106734.5,8126984.5,2032-09-23,63.0,4.89,,,9.75,48.62,2021-04-08,2021-02-04,1000.0,SUR,,4.585,,2021-04-12,RUB,3
TQCB,2021-02-04,РСХБ 17,RU000A0JT7M7,1.0,971.5,97.15,97.15,97.15,97.15,16.4,97.15,7.2,97.15,1.0,,100.5,97.15,0.0,564821.4,0.0,2022-10-11,586.0,7.2,,,5.25,26.18,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,Роснефть04,RU000A0JT940,14.0,11571125.8,103.7,104.0,103.95,103.95,23.38,103.96,5.5,103.7,11130.0,103.96,103.96,103.95,11571125.8,11571125.8,11571125.8,2022-10-17,581.0,5.49,,,7.9,39.39,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,Роснефть05,RU000A0JT965,15.0,21352369.3,103.9,103.99,103.99,103.99,23.38,103.95,5.47,103.98,20541.0,103.95,103.95,103.99,21352369.3,21352369.3,21352369.3,2022-10-17,581.0,5.5,,,7.9,39.39,,2021-02-04,1000.0,SUR,,,,,RUB,3
TQCB,2021-02-04,Башнефть06,RU000A0JTM28,16.0,1089793.9,103.0,104.4,104.3,104.3,0.42,103.99,5.46,103.01,1048.0,103.99,103.99,104.3,1089793.9,1089793.9,1089793.9,2023-01-31,687.0,5.63,,,7.7,38.39,,2021-02-04,1000.0,SUR,,,,,RUB,3
