timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2000-01-03,1469.2500,1478.0000,1438.3600,1455.2200,1455.2200,931800000,0.0000,1.0000
2000-01-04,1455.2200,1455.2200,1397.4301,1399.4200,1399.4200,1009000000,0.0000,1.0000
2000-01-05,1399.4200,1413.2700,1377.6801,1402.1100,1402.1100,1085500000,0.0000,1.0000
2000-01-06,1402.1100,1411.9000,1392.1000,1403.4500,1403.4500,1092300000,0.0000,1.0000
2000-01-07,1403.4500,1441.4700,1400.7300,1441.4700,1441.4700,1225200000,0.0000,1.0000
2000-01-10,1441.4700,1464.3600,1441.4700,1457.6000,1457.6000,1064800000,0.0000,1.0000
2000-01-11,1457.6000,1458.6600,1434.4200,1438.5601,1438.5601,1014000000,0.0000,1.0000
2000-01-12,1438.5601,1442.6000,1427.0800,1432.2500,1432.2500,974600000,0.0000,1.0000
2000-01-13,1432.2500,1454.2000,1432.2500,1449.6801,1449.6801,1030400000,0.0000,1.0000
2000-01-14,1449.6801,1473.0000,1449.6801,1465.1500,1465.1500,1085900000,0.0000,1.0000
2000-01-18,1465.1500,1465.1500,1451.3000,1455.1400,1455.1400,1056700000,0.0000,1.0000
2000-01-19,1455.1400,1461.3900,1448.6801,1455.9000,1455.9000,1087800000,0.0000,1.0000
2000-01-20,1455.9000,1465.7100,1438.5400,1445.5699,1445.5699,1100700000,0.0000,1.0000
2000-01-21,1445.5699,1453.1801,1439.6000,1441.3600,1441.3600,1209800000,0.0000,1.0000
2000-01-24,1441.3600,1454.0900,1395.4200,1401.5300,1401.5300,1115800000,0.0000,1.0000
2000-01-25,1401.5300,1414.2600,1388.4900,1410.0300,1410.0300,1073700000,0.0000,1.0000
2000-01-26,1410.0300,1412.7300,1400.1600,1404.0900,1404.0900,1117300000,0.0000,1.0000
2000-01-27,1404.0900,1418.8600,1370.9900,1398.5601,1398.5601,1129500000,0.0000,1.0000
2000-01-28,1398.5601,1398.5601,1356.2000,1360.1600,1360.1600,1095800000,0.0000,1.0000
2000-01-31,1360.1600,1394.4800,1350.1400,1394.4600,1394.4600,993800000,0.0000,1.0000
2000-02-01,1394.4600,1412.4900,1384.7900,1409.2800,1409.2800,981000000,0.0000,1.0000
2000-02-02,1409.2800,1420.6100,1403.4900,1409.1200,1409.1200,1038600000,0.0000,1.0000
2000-02-03,1409.1200,1425.7800,1398.5200,1424.9700,1424.9700,1146500000,0.0000,1.0000
2000-02-04,1424.9700,1435.9100,1420.6300,1424.3700,1424.3700,1045100000,0.0000,1.0000
2000-02-07,1424.3700,1427.1500,1413.3300,1424.2400,1424.2400,918100000,0.0000,1.0000
2000-02-08,1424.2400,1441.8300,1424.2400,1441.7200,1441.7200,1047700000,0.0000,1.0000
2000-02-09,1441.7200,1444.5500,1411.6500,1411.7100,1411.7100,1050500000,0.0000,1.0000
2000-02-10,1411.7000,1422.1000,1406.4301,1416.8300,1416.8300,1058800000,0.0000,1.0000
2000-02-11,1416.8300,1416.8300,1378.8900,1387.1200,1387.1200,1025700000,0.0000,1.0000
2000-02-14,1387.1200,1394.9301,1380.5300,1389.9399,1389.9399,927300000,0.0000,1.0000
2000-02-15,1389.9399,1407.7200,1376.2500,1402.0500,1402.0500,1092100000,0.0000,1.0000
2000-02-16,1402.0500,1404.5500,1385.5800,1387.6700,1387.6700,1018800000,0.0000,1.0000
2000-02-17,1387.6700,1399.8800,1380.0699,1388.2600,1388.2600,1034800000,0.0000,1.0000
2000-02-18,1388.2600,1388.5900,1345.3199,1346.0900,1346.0900,1042300000,0.0000,1.0000
2000-02-22,1346.0900,1358.1100,1331.8800,1352.1700,1352.1700,980000000,0.0000,1.0000
2000-02-23,1352.1700,1370.1100,1342.4399,1360.6899,1360.6899,993700000,0.0000,1.0000
2000-02-24,1360.6899,1364.8000,1329.8800,1353.4301,1353.4301,1215000000,0.0000,1.0000
2000-02-25,1353.4301,1362.1400,1329.1500,1333.3600,1333.3600,1065200000,0.0000,1.0000
2000-02-28,1333.3600,1360.8199,1325.0699,1348.0500,1348.0500,1026500000,0.0000,1.0000
2000-02-29,1348.0500,1369.6300,1348.0500,1366.4200,1366.4200,1204300000,0.0000,1.0000
2000-03-01,1366.4200,1383.4600,1366.4200,1379.1899,1379.1899,1274100000,0.0000,1.0000
2000-03-02,1379.1899,1386.5601,1370.3500,1381.7600,1381.7600,1198600000,0.0000,1.0000
2000-03-03,1381.7600,1410.8800,1381.7600,1409.1700,1409.1700,1150300000,0.0000,1.0000
2000-03-06,1409.1700,1409.7400,1384.7500,1391.2800,1391.2800,1029000000,0.0000,1.0000
2000-03-07,1391.2800,1399.2100,1349.9900,1355.6200,1355.6200,1314100000,0.0000,1.0000
2000-03-08,1355.6200,1373.7900,1346.6200,1366.7000,1366.7000,1203000000,0.0000,1.0000
2000-03-09,1366.7000,1401.8199,1357.8800,1401.6899,1401.6899,1123000000,0.0000,1.0000
2000-03-10,1401.6899,1413.4600,1392.0699,1395.0699,1395.0699,1138800000,0.0000,1.0000
2000-03-13,1395.0699,1398.3900,1364.8400,1383.6200,1383.6200,1016100000,0.0000,1.0000
2000-03-14,1383.6200,1395.1500,1359.1500,1359.1500,1359.1500,1094000000,0.0000,1.0000
2000-03-15,1359.1500,1397.9900,1356.9900,1392.1400,1392.1400,1302800000,0.0000,1.0000
2000-03-16,1392.1500,1458.4700,1392.1500,1458.4700,1458.4700,1482300000,0.0000,1.0000
2000-03-17,1458.4700,1477.3300,1453.3199,1464.4700,1464.4700,1295100000,0.0000,1.0000
2000-03-20,1464.4700,1470.3000,1448.4900,1456.6300,1456.6300,920800000,0.0000,1.0000
2000-03-21,1456.6300,1493.9200,1446.0601,1493.8700,1493.8700,1065900000,0.0000,1.0000
2000-03-22,1493.8700,1505.0800,1487.3300,1500.6400,1500.6400,1075000000,0.0000,1.0000
2000-03-23,1500.6400,1532.5000,1492.3900,1527.3500,1527.3500,1078300000,0.0000,1.0000
2000-03-24,1527.3500,1552.8700,1516.8300,1527.4600,1527.4600,1052200000,0.0000,1.0000
2000-03-27,1527.4600,1534.6300,1518.4600,1523.8600,1523.8600,901000000,0.0000,1.0000
2000-03-28,1523.8600,1527.3600,1507.0900,1507.7300,1507.7300,959100000,0.0000,1.0000
2000-03-29,1507.7300,1521.4500,1497.4500,1508.5200,1508.5200,1061900000,0.0000,1.0000
2000-03-30,1508.5200,1517.3800,1474.6300,1487.9200,1487.9200,1193400000,0.0000,1.0000
2000-03-31,1487.9200,1519.8101,1484.3800,1498.5800,1498.5800,1227400000,0.0000,1.0000
2000-04-03,1498.5800,1507.1899,1486.9600,1505.9700,1505.9700,1021700000,0.0000,1.0000
2000-04-04,1505.9800,1526.4500,1416.4100,1494.7300,1494.7300,1515460000,0.0000,1.0000
2000-04-05,1494.7300,1506.5500,1478.0500,1487.3700,1487.3700,1110300000,0.0000,1.0000
2000-04-06,1487.3700,1511.7600,1487.3700,1501.3400,1501.3400,1008000000,0.0000,1.0000
2000-04-07,1501.3400,1518.6801,1501.3400,1516.3500,1516.3500,891600000,0.0000,1.0000
2000-04-10,1516.3500,1527.1899,1503.3500,1504.4600,1504.4600,853700000,0.0000,1.0000
2000-04-11,1504.4600,1512.8000,1486.7800,1500.5900,1500.5900,971400000,0.0000,1.0000
2000-04-12,1500.5900,1509.0800,1466.1500,1467.1700,1467.1700,1175900000,0.0000,1.0000
2000-04-13,1467.1700,1477.5200,1439.3400,1440.5100,1440.5100,1032000000,0.0000,1.0000
2000-04-14,1440.5100,1440.5100,1339.4000,1356.5601,1356.5601,1279700000,0.0000,1.0000
2000-04-17,1356.5601,1401.5300,1346.5000,1401.4399,1401.4399,1204700000,0.0000,1.0000
2000-04-18,1401.4399,1441.6100,1397.8101,1441.6100,1441.6100,1109400000,0.0000,1.0000
2000-04-19,1441.6100,1447.6899,1424.2600,1427.4700,1427.4700,1001400000,0.0000,1.0000
2000-04-20,1427.4700,1435.4900,1422.0800,1434.5400,1434.5400,896200000,0.0000,1.0000
2000-04-24,1434.5400,1434.5400,1407.1300,1429.8600,1429.8600,868700000,0.0000,1.0000
2000-04-25,1429.8600,1477.6700,1429.8600,1477.4399,1477.4399,1071100000,0.0000,1.0000
2000-04-26,1477.4399,1482.9399,1456.9800,1460.9900,1460.9900,999600000,0.0000,1.0000
2000-04-27,1460.9900,1469.2100,1434.8101,1464.9200,1464.9200,1111000000,0.0000,1.0000
2000-04-28,1464.9200,1473.6200,1448.1500,1452.4301,1452.4301,984600000,0.0000,1.0000
2000-05-01,1452.4301,1481.5100,1452.4301,1468.2500,1468.2500,966300000,0.0000,1.0000
2000-05-02,1468.2500,1468.2500,1445.2200,1446.2900,1446.2900,1011500000,0.0000,1.0000
2000-05-03,1446.2900,1446.2900,1398.3600,1415.1000,1415.1000,991600000,0.0000,1.0000
2000-05-04,1415.1000,1420.9900,1404.9399,1409.5699,1409.5699,925800000,0.0000,1.0000
2000-05-05,1409.5699,1436.0300,1405.0800,1432.6300,1432.6300,805500000,0.0000,1.0000
2000-05-08,1432.6300,1432.6300,1417.0500,1424.1700,1424.1700,787600000,0.0000,1.0000
2000-05-09,1424.1700,1430.2800,1401.8500,1412.1400,1412.1400,896600000,0.0000,1.0000
2000-05-10,1412.1400,1412.1400,1375.1400,1383.0500,1383.0500,1006400000,0.0000,1.0000
2000-05-11,1383.0500,1410.2600,1383.0500,1407.8101,1407.8101,953600000,0.0000,1.0000
2000-05-12,1407.8101,1430.1300,1407.8101,1420.9600,1420.9600,858200000,0.0000,1.0000
2000-05-15,1420.9600,1452.3900,1416.5400,1452.3600,1452.3600,854600000,0.0000,1.0000
2000-05-16,1452.3600,1470.4000,1450.7600,1466.0400,1466.0400,955500000,0.0000,1.0000
2000-05-17,1466.0400,1466.0400,1441.6700,1447.8000,1447.8000,820500000,0.0000,1.0000
2000-05-18,1447.8000,1458.0400,1436.5900,1437.2100,1437.2100,807900000,0.0000,1.0000
2000-05-19,1437.2100,1437.2100,1401.7400,1406.9500,1406.9500,853700000,0.0000,1.0000
2000-05-22,1406.9500,1410.5500,1368.7300,1400.7200,1400.7200,869000000,0.0000,1.0000
2000-05-23,1400.7200,1403.7700,1373.4301,1373.8600,1373.8600,869900000,0.0000,1.0000
2000-05-24,1373.8600,1401.7500,1361.0900,1399.0500,1399.0500,1152300000,0.0000,1.0000
2000-05-25,1399.0500,1411.6500,1373.9301,1381.5200,1381.5200,984500000,0.0000,1.0000
2000-05-26,1381.5200,1391.4200,1369.7500,1378.0200,1378.0200,722600000,0.0000,1.0000
2000-05-30,1378.0200,1422.4500,1378.0200,1422.4500,1422.4500,844200000,0.0000,1.0000
2000-05-31,1422.4399,1434.4900,1415.5000,1420.6000,1420.6000,960500000,0.0000,1.0000
2000-06-01,1420.6000,1448.8101,1420.6000,1448.8101,1448.8101,960100000,0.0000,1.0000
2000-06-02,1448.8101,1483.2300,1448.8101,1477.2600,1477.2600,1162400000,0.0000,1.0000
2000-06-05,1477.2600,1477.2800,1464.6801,1467.6300,1467.6300,838600000,0.0000,1.0000
2000-06-06,1467.6300,1471.3600,1454.7400,1457.8400,1457.8400,950100000,0.0000,1.0000
2000-06-07,1457.8400,1474.6400,1455.0601,1471.3600,1471.3600,854600000,0.0000,1.0000
2000-06-08,1471.3600,1475.6500,1456.4900,1461.6700,1461.6700,854300000,0.0000,1.0000
2000-06-09,1461.6700,1472.6700,1454.9600,1456.9500,1456.9500,786000000,0.0000,1.0000
2000-06-12,1456.9500,1462.9301,1445.9900,1446.0000,1446.0000,774100000,0.0000,1.0000
2000-06-13,1446.0000,1470.4200,1442.3800,1469.4399,1469.4399,935900000,0.0000,1.0000
2000-06-14,1469.4399,1483.6200,1467.7100,1470.5400,1470.5400,929700000,0.0000,1.0000
2000-06-15,1470.5400,1482.0400,1464.6200,1478.7300,1478.7300,1011400000,0.0000,1.0000
2000-06-16,1478.7300,1480.7700,1460.4200,1464.4600,1464.4600,1250800000,0.0000,1.0000
2000-06-19,1464.4600,1488.9301,1459.0500,1486.0000,1486.0000,921700000,0.0000,1.0000
2000-06-20,1486.0000,1487.3199,1470.1801,1475.9500,1475.9500,1031500000,0.0000,1.0000
2000-06-21,1475.9500,1482.1899,1468.0000,1479.1300,1479.1300,1009600000,0.0000,1.0000
2000-06-22,1479.1300,1479.1300,1448.0300,1452.1801,1452.1801,1022700000,0.0000,1.0000
2000-06-23,1452.1801,1459.9399,1438.3101,1441.4800,1441.4800,847600000,0.0000,1.0000
2000-06-26,1441.4800,1459.6600,1441.4800,1455.3101,1455.3101,889000000,0.0000,1.0000
2000-06-27,1455.3101,1463.3500,1450.5500,1450.5500,1450.5500,1042500000,0.0000,1.0000
2000-06-28,1450.5500,1467.6300,1450.5500,1454.8199,1454.8199,1095100000,0.0000,1.0000
2000-06-29,1454.8199,1455.1400,1434.6300,1442.3900,1442.3900,1110900000,0.0000,1.0000
2000-06-30,1442.3900,1454.6801,1438.7100,1454.6000,1454.6000,1459700000,0.0000,1.0000
2000-07-03,1454.6000,1469.5800,1450.8500,1469.5400,1469.5400,451900000,0.0000,1.0000
2000-07-05,1469.5400,1469.5400,1442.4500,1446.2300,1446.2300,1019300000,0.0000,1.0000
2000-07-06,1446.2300,1461.6500,1439.5601,1456.6700,1456.6700,947300000,0.0000,1.0000
2000-07-07,1456.6700,1484.1200,1456.6700,1478.9000,1478.9000,931700000,0.0000,1.0000
2000-07-10,1478.9000,1486.5601,1474.7600,1475.6200,1475.6200,838700000,0.0000,1.0000
