BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2013-09-10,CNYRUB_TOD,CNY000000TOD,5.42,5.4043,5.42,5.4085,17.0,83960855.0,5.4088
CETS,2013-09-10,CNY_TODTOM,CNYRUBTODTOM,0.00068,0.000568,0.000701,0.00065,5.0,23443023.7,0.000666
CETS,2013-09-10,CNYRUB_TOM,CNYRUB_TOM,5.408,5.4075,5.418,5.4179,13.0,53991895.0,5.4127
CETS,2013-09-10,CNY_TOMSPT,CNYRUB_TOM1D,0.00069,0.00069,0.000699,0.00069,4.0,56699665.0,0.000691
CETS,2013-09-10,EUR_TODTOM,EUR000TODTOM,0.0073,0.0072,0.0075,0.0075,275.0,75665549690.0,0.0073
CNGD,2013-09-10,EUR_TODTOM,EUR000TODTOM,0.0,-0.02,0.02,0.0072,50.0,107795904.85,
CETS,2013-09-10,EURUSD_TOD,EURUSD000TOD,1.327,1.3238,1.32715,1.32465,25.0,130379512.57,1.3249
CETS,2013-09-10,EURUSD_TOM,EURUSD000TOM,1.3271,1.3232,1.3276,1.32665,247.0,3924762870.95,1.3256
CNGD,2013-09-10,EURUSD_TOM,EURUSD000TOM,1.325,1.325,1.325,1.325,1.0,88309395.0,
CETS,2013-09-10,EURUSDTDTM,EURUSDTODTOM,0.0,0.0,9e-06,9e-06,38.0,6640275324.25,2e-06
CETS,2013-09-10,EURRUB_TOD,EUR_RUB__TOD,44.063,43.812,44.063,43.84,1679.0,12371099149.5,43.8544
CNGD,2013-09-10,EURRUB_TOD,EUR_RUB__TOD,43.9,43.847,43.91,43.86,8.0,124423100.0,
CETS,2013-09-10,EURRUB_TOM,EUR_RUB__TOM,43.9295,43.6695,43.9535,43.7425,1948.0,14978611207.5,43.8162
CNGD,2013-09-10,EURRUB_TOM,EUR_RUB__TOM,43.94,43.7575,43.94,43.7575,4.0,86335550.0,
CETS,2013-09-10,USDRUB_TOD,USD000000TOD,33.121,33.0215,33.125,33.057,6544.0,53744417571.0,33.0801
CNGD,2013-09-10,USDRUB_TOD,USD000000TOD,33.14,33.032,33.14,33.125,12.0,235740412.0,
CETS,2013-09-10,USD_TODTOM,USD000TODTOM,0.0054,0.0054,0.0058,0.0054,738.0,334129599760.0,0.0056
CNGD,2013-09-10,USD_TODTOM,USD000TODTOM,0.0055,-0.0145,0.0145,0.0054,112.0,4349141509.83,
CETS,2013-09-10,USDRUB_TOM,USD000UTSTOM,33.105,32.9165,33.1275,32.97,19303.0,175439156911.5,33.0591
CNGD,2013-09-10,USDRUB_TOM,USD000UTSTOM,33.07,32.92,33.1175,32.92,19.0,2280621381.88,
CETS,2013-09-10,USD_TOM1M,USDRUB_TOM1M,0.17,0.17,0.17,0.17,1.0,665836000.0,0.17
CETS,2013-09-10,USD_TOM1W,USDRUB_TOM1W,0.0387,0.038,0.0387,0.038,5.0,696360500.0,0.0382
