BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2017-08-24,BYNRUB_TOD,BYNRUB_TOD,30.94,30.94,30.94,30.94,1.0,1237600.0,30.94
CNGD,2017-08-24,CHF_TODTOM,CHFRUBTODTOM,0.011,0.011,0.0284,0.0284,6.0,6660496.57,
CETS,2017-08-24,CHFRUB_TOD,CHFRUB_TOD,61.28,61.28,61.32,61.32,2.0,367720.0,61.2867
CETS,2017-08-24,CHFRUB_TOM,CHFRUB_TOM,61.2325,61.2325,61.5,61.3,12.0,16636257.5,61.3884
CETS,2017-08-24,CNYRUB_TOD,CNY000000TOD,8.88,8.8717,8.8831,8.88,31.0,127912145.0,8.8797
CETS,2017-08-24,CNY_TODTOM,CNYRUBTODTOM,0.0015,0.001416,0.001544,0.001522,40.0,1819782794.9,0.001489
CNGD,2017-08-24,CNY_TODTOM,CNYRUBTODTOM,0.0,-0.002675,0.004134,0.003769,19.0,1188214.02,
CETS,2017-08-24,CNYRUB_TOM,CNYRUB_TOM,8.885,8.8763,8.8967,8.8781,168.0,218235989.8,8.8829
CETS,2017-08-24,EUR_TODTOM,EUR000TODTOM,0.0166,0.016,0.0167,0.0166,453.0,156542781590.0,0.0165
CNGD,2017-08-24,EUR_TODTOM,EUR000TODTOM,0.017,-0.0306,0.0378,0.0296,1079.0,6133956706.74,
CNGD,2017-08-24,EUR_TOM1W,EURRUB_TOM1W,0.1197,0.1197,0.1197,0.1197,1.0,10032731.64,
CETS,2017-08-24,EURUSD_TOD,EURUSD000TOD,1.1795,1.17845,1.18075,1.1805,63.0,533034772.79,1.1796
CETS,2017-08-24,EURUSD_TOM,EURUSD000TOM,1.17925,1.1784,1.181,1.1799,398.0,2370317586.82,1.17945
CETS,2017-08-24,EURUSDTDTM,EURUSDTODTOM,5.8e-05,5.3e-05,6.4e-05,5.9e-05,138.0,61519877898.34,5.8e-05
CNGD,2017-08-24,EURUSDTDTM,EURUSDTODTOM,5.7e-05,-0.000162,0.000323,-0.000162,18.0,196723151.12,
CETS,2017-08-24,EURRUB_TOD,EUR_RUB__TOD,69.64,69.64,69.84,69.81,2597.0,9608513040.0,69.73
CNGD,2017-08-24,EURRUB_TOD,EUR_RUB__TOD,69.7325,69.71,69.9,69.9,24.0,423908780.35,
CETS,2017-08-24,EURRUB_TOM,EUR_RUB__TOM,69.67,69.64,69.995,69.835,3846.0,18942971715.0,69.7759
CNGD,2017-08-24,EURRUB_TOM,EUR_RUB__TOM,69.65,69.65,69.6625,69.655,3.0,412002500.0,
CETS,2017-08-24,GBP_TODTOM,GBPRUBTODTOM,0.0168,0.0165,0.0169,0.0169,8.0,348043800.0,0.0168
CNGD,2017-08-24,GBP_TODTOM,GBPRUBTODTOM,-0.0104,-0.0228,0.041,0.0321,47.0,22052854.49,
CETS,2017-08-24,GBPRUB_TOD,GBPRUB_TOD,74.2,74.2,75.8625,75.85,23.0,43677520.0,75.6976
CETS,2017-08-24,GBPRUB_TOM,GBPRUB_TOM,75.6875,75.6875,75.92,75.75,44.0,15921500.0,75.8167
CETS,2017-08-24,GLDRUB_TOM,GLDRUB_TOM,2440.0,2438.5,2441.0,2440.5,5.0,1707950.0,2439.93
CNGD,2017-08-24,GLDRUB_TOM,GLDRUB_TOM,2444.5,2444.5,2444.5,2444.5,1.0,30375357.0,
CNGD,2017-08-24,GLD_TOMSPT,GLDRUB_TOM1D,1.1558,1.1558,1.1558,1.1558,1.0,438698084.25,
CETS,2017-08-24,SLVRUB_TOM,SLVRUB_TOM,32.24,32.24,32.24,32.24,1.0,3224.0,32.24
CETS,2017-08-24,USDRUB_TOD,USD000000TOD,59.09,59.05,59.26,59.1975,9673.0,48535761570.0,59.1445
CNGD,2017-08-24,USDRUB_TOD,USD000000TOD,59.0825,59.0325,59.27,59.16,342.0,3333459124.78,
CETS,2017-08-24,USD_TODTOM,USD000TODTOM,0.0101,0.01,0.0112,0.0111,1015.0,577262259900.0,0.011
CNGD,2017-08-24,USD_TODTOM,USD000TODTOM,0.0251,-0.0259,0.032,0.0251,6013.0,141423707925.22,
CETS,2017-08-24,USDRUB_TOM,USD000UTSTOM,59.08,59.055,59.275,59.1575,18832.0,122139787092.5,59.1649
CNGD,2017-08-24,USDRUB_TOM,USD000UTSTOM,59.165,59.07,59.26,59.12,21.0,977591342.9,
CNGD,2017-08-24,USDRUB_LTV,USDRUB_FWD,61.15,61.15,61.15,61.15,1.0,9967450.0,
CETS,2017-08-24,USDRUB_SPT,USDRUB_SPT,59.1525,59.1525,59.19,59.16,15.0,620481330.0,59.1667
CETS,2017-08-24,USD_TOM1W,USDRUB_TOM1W,0.0795,0.0771,0.0795,0.0771,6.0,1773675000.0,0.0791
CNGD,2017-08-24,USD_TOM1W,USDRUB_TOM1W,0.0781,0.0781,0.0781,0.0781,1.0,8572617.5,
CNGD,2017-08-24,USD_TOM3M,USDRUB_TOM3M,1.04,1.04,1.04,1.04,1.0,300417000.0,
