BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-04-15,АбрауДюрсо,ABRD,490.0,4446335.0,207.5,207.0,210.0,208.0,208.0,207.5,21380.0,208.0,208.0,208.0,4446335.0,4446335.0,4446335.0,0.0,3
TQBR,2021-04-15,АСКО ао,ACKO,114.0,574646.0,6.18,6.1,6.26,6.16,6.14,6.16,93500.0,6.14,6.14,6.16,574646.0,574646.0,574646.0,0.0,3
SMAL,2021-04-15,Система ао,AFKS,6.0,680.01,36.305,36.305,38.229,,36.815,38.229,18.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-15,Система ао,AFKS,35897.0,2696617781.8,37.5,36.333,37.665,36.735,36.815,36.766,73248200.0,36.82,36.82,36.735,2524445153.3,2524445153.3,2524445153.3,0.0,3
SMAL,2021-04-15,Аэрофлот,AFLT,7.0,1577.58,64.98,64.94,69.98,,65.32,69.98,24.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-15,Аэрофлот,AFLT,34892.0,1531446058.8,65.52,65.0,65.88,65.4,65.32,65.62,23448300.0,65.3,65.3,65.4,1354515766.8,1354515766.8,1354515766.8,0.0,3
TQBR,2021-04-15,AGRO-гдр,AGRO,25041.0,545158312.8,864.0,851.0,897.6,896.0,885.4,896.0,615724.0,885.4,885.4,896.0,545158312.8,545158312.8,545158312.8,0.0,3
TQTF,2021-04-15,ETF AKCH,AKCH,1384.0,51638520.44,99.64,98.36,100.5,100.03,99.87,100.03,517616.0,99.76,99.76,100.03,51638520.44,51638520.44,51638520.44,27644568.68,3
TQTE,2021-04-15,AKEU ETF,AKEU,350.0,47394.08,11.85,11.85,11.95,11.94,11.91,11.94,3978.0,1078.69,1078.69,11.94,4291017.5,4291017.5,4291017.5,202292.62,3
TQTF,2021-04-15,ETF AKMB,AKMB,2820.0,1009164.55,1.0697,1.0676,1.074,1.0684,1.0686,1.0689,944619.0,1.0682,1.0682,1.0684,921118.96,921118.96,921118.96,3936711.44,3
TQTF,2021-04-15,ETF AKME,AKME,172.0,922169.86,115.2,114.78,115.99,115.61,115.49,115.64,7985.0,115.49,115.49,115.61,922169.86,922169.86,922169.86,1081918.8,3
TQTD,2021-04-15,AKNX ETF,AKNX,410.0,404527.58,20.2,20.18,20.6,20.33,20.46,20.31,19782.0,1548.4,1548.4,20.33,33449959.71,33449959.71,33449959.71,325894.78,3
TQTF,2021-04-15,AKNX ETF,AKNX,111.0,2834260.6,1638.8,1550.6,1638.8,1538.6,1548.4,1559.6,1820.0,1548.4,1548.4,1538.6,33449959.71,33449959.71,33449959.71,24649801.12,3
TQBR,2021-04-15,Акрон,AKRN,713.0,11167264.0,6178.0,6150.0,6204.0,6178.0,6180.0,6178.0,1807.0,6180.0,6180.0,6178.0,11167264.0,11167264.0,11167264.0,0.0,3
TQTD,2021-04-15,AKSP ETF,AKSP,386.0,276470.46,14.35,14.22,14.35,14.3,14.3,14.32,19335.0,1082.18,1082.18,14.3,20924003.09,20924003.09,20924003.09,473447.21,3
TQBR,2021-04-15,БестЭфБ ао,ALBK,22.0,33700.0,58.5,58.0,59.0,58.5,58.0,58.5,580.0,,59.0,58.5,0.0,517135.0,0.0,0.0,3
TQBR,2021-04-15,АЛРОСА-Нюр,ALNU,10.0,1426800.0,62200.0,62000.0,62400.0,62000.0,62000.0,62000.0,23.0,62000.0,62000.0,62000.0,1426800.0,1426800.0,1426800.0,0.0,3
SMAL,2021-04-15,АЛРОСА ао,ALRS,19.0,4418.76,104.01,103.35,107.02,,104.82,107.01,42.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-04-15,АЛРОСА ао,ALRS,42867.0,3111548898.1,101.99,101.71,106.89,106.43,104.82,106.3,29684850.0,104.75,104.75,106.43,2950585915.8,2950585915.8,2950585915.8,0.0,3
TQTD,2021-04-15,AMEM ETF,AMEM,547.0,17176.49,1.313,1.31,1.318,1.317,1.314,1.316,13070.0,99.461,99.461,1.317,1299961.12,1299961.12,1299961.12,0.0,3
TQBR,2021-04-15,АшинскийМЗ,AMEZ,1468.0,13293968.5,9.05,8.805,9.36,9.045,9.08,9.0,1464400.0,9.08,9.08,9.045,13293968.5,13293968.5,13293968.5,0.0,3
TQTF,2021-04-15,AMRE ETF,AMRE,541.0,2226153.8,99.8,99.8,100.7,100.4,100.2,100.4,22218.0,100.2,100.2,100.4,2226153.8,2226153.8,2226153.8,0.0,3
TQTD,2021-04-15,AMVF ETF,AMVF,556.0,26017.17,1.312,1.307,1.316,1.311,1.313,1.311,19820.0,99.346,99.346,1.311,1969046.64,1969046.64,1969046.64,0.0,3
TQBR,2021-04-15,Аптеки36и6,APTK,7734.0,3678247.98,13.994,13.802,13.998,13.802,13.86,13.802,265370.0,13.86,13.86,13.802,3678247.98,3678247.98,3678247.98,0.0,3
