1401840000000,1170.0
1401926400000,1145.1
1402012800000,1163.0
1402272000000,1172.1
1402358400000,1170.0
1402444800000,1179.9
1402876800000,1165.0
1402963200000,1185.5
1403049600000,1182.9
1403136000000,1168.0
1403222400000,1175.0
1403481600000,1196.0
1403568000000,1191.8
1403654400000,1176.8
1403740800000,1185.0
1403827200000,1185.0
1404086400000,1218.0
1404172800000,1218.2
1404259200000,1200.0
1404345600000,1192.0
1404432000000,1186.0
1404691200000,1160.0
1404777600000,1113.4
1404864000000,1094.0
1404950400000,1077.8
1405036800000,1099.3
1405296000000,1118.9
1405382400000,1114.3
1405468800000,1106.5
1405555200000,1088.0
1405641600000,1072.3
1405900800000,1047.5
1405987200000,1060.0
1406073600000,1056.2
1406160000000,1077.8
1406246400000,1075.1
1406505600000,1055.0
1406592000000,1116.0
1406678400000,1120.0
1406764800000,1087.7
1406851200000,1062.2
1407110400000,1089.5
1407196800000,1094.6
1407283200000,1060.1
1407369600000,1054.5
1407456000000,1033.5
1407715200000,1053.0
1407801600000,1052.1
1407888000000,1054.6
1407974400000,1053.1
1408060800000,1041.0
1408320000000,1032.0
1408406400000,1089.0
1408492800000,1109.7
1408579200000,1089.2
1408665600000,1050.0
1408924800000,1061.6
1409011200000,1056.0
1409097600000,1062.1
1409184000000,1055.0
1409270400000,1050.0
1409529600000,1055.5
1409616000000,1087.6
1409702400000,1116.8
1409788800000,1119.0
1409875200000,1159.6
1410134400000,1173.7
1410220800000,1157.3
1410307200000,1149.0
1410393600000,1149.9
1410480000000,1173.7
1410739200000,1230.0
1410825600000,1176.8
1410912000000,1174.1
1410998400000,1164.1
1411084800000,1148.5
1411344000000,1135.2
1411430400000,1125.0
1411516800000,1130.0
1411603200000,1154.0
1411689600000,1162.0
1411948800000,1131.3
1412035200000,1130.7
1412121600000,1091.0
1412208000000,1035.0
1412294400000,1078.0
1412553600000,1082.0
1412640000000,1069.0
1412726400000,1036.0
1412812800000,1037.0
1412899200000,1011.0
1413158400000,996.0
1413244800000,1050.0
1413331200000,1015.0
1413417600000,1035.0
1413504000000,1077.0
1413763200000,1072.0
1413849600000,1096.0
1413936000000,1125.0
1414022400000,1155.0
1414108800000,1142.0
1414368000000,1153.0
1414454400000,1196.0
1414540800000,1208.0
1414627200000,1174.0
1414713600000,1213.0
1414972800000,1233.0
1415145600000,1214.0
1415232000000,1229.0
1415318400000,1233.0
1415577600000,1214.0
1415664000000,1221.0
1415750400000,1221.0
1415836800000,1230.0
1415923200000,1224.0
1416182400000,1230.0
1416268800000,1224.0
1416355200000,1206.0
1416441600000,1209.0
1416528000000,1226.0
1416787200000,1183.0
1416873600000,1208.0
1416960000000,1235.0
1417046400000,1230.0
1417132800000,1238.0
1417392000000,1244.0
1417478400000,1283.0
1417564800000,1280.0
1417651200000,1236.0
1417737600000,1149.0
1417996800000,1090.0
1418083200000,1075.0
1418169600000,1088.0
1418256000000,1055.0
1418342400000,1133.0
1418601600000,1127.0
1418688000000,1131.0
1418774400000,1096.0
1418860800000,1100.0
1418947200000,1063.0
1419206400000,1000.0
1419292800000,1013.0
1419379200000,996.0
1419465600000,1038.0
1419552000000,991.0
1419811200000,1028.0
1419897600000,1025.0
1420416000000,1079.0
1420502400000,1092.0
1420675200000,1094.0
1420761600000,1098.0
1421020800000,1113.0
1421107200000,1153.0
1421193600000,1177.0
1421280000000,1175.0
1421366400000,1165.0
1421625600000,1165.0
1421712000000,1122.0
1421798400000,1083.0
1421884800000,1106.0
1421971200000,1117.0
1422230400000,1121.0
1422316800000,1095.0
1422403200000,1081.0
1422489600000,1075.0
1422576000000,1075.0
1422835200000,998.0
1422921600000,997.0
1423008000000,1050.0
1423094400000,1090.0
1423180800000,1084.0
1423440000000,1078.0
1423526400000,1045.0
1423612800000,1037.0
1423699200000,1071.0
1423785600000,1115.0
1424044800000,1070.0
1424131200000,1030.0
1424217600000,1084.0
1424304000000,1049.0
1424390400000,1053.0
1424736000000,1038.0
1424822400000,1025.0
1424908800000,1009.0
1424995200000,1016.0
1425254400000,1000.0
1425340800000,1000.0
1425427200000,996.0
1425513600000,970.0
1425600000000,932.0
1425945600000,885.0
1426032000000,898.0
1426118400000,894.0
1426204800000,880.0
1426464000000,878.0
1426550400000,889.0
1426636800000,877.0
1426723200000,874.0
1426809600000,866.0
1427068800000,874.0
1427155200000,866.0
1427241600000,885.0
1427328000000,880.0
1427414400000,883.0
1427673600000,887.0
1427760000000,893.0
1427846400000,902.0
1427932800000,919.0
1428019200000,940.0
1428278400000,934.0
1428364800000,942.0
1428451200000,946.0
1428537600000,939.0
1428624000000,940.0
1428883200000,941.0
1428969600000,910.0
1429056000000,973.0
1429142400000,1028.0
1429228800000,1053.0
1429488000000,1054.0
1429574400000,1091.0
1429660800000,1081.0
1429747200000,1076.0
1429833600000,1052.0
1430092800000,1070.0
1430179200000,986.0
1430265600000,997.0
1430352000000,1001.0
1430784000000,985.0
1430870400000,1006.0
1430956800000,968.0
1431043200000,979.0
1431388800000,979.0
1431475200000,944.0
1431561600000,971.0
1431648000000,950.0
1431907200000,944.0
1431993600000,939.0
1432080000000,926.0
1432166400000,935.0
1432252800000,928.0
1432512000000,928.0
1432598400000,923.0
1432684800000,919.0
1432771200000,950.0
1432857600000,941.0
1433116800000,950.0
1433203200000,997.0
1433289600000,980.0
1433376000000,993.0
1433462400000,976.0
1433721600000,977.0
1433808000000,965.0
1433894400000,950.0
1433980800000,950.0
1434326400000,946.0
1434412800000,927.0
1434499200000,930.0
1434585600000,906.0
1434672000000,910.0
1434931200000,881.0
1435017600000,871.0
1435104000000,871.0
1435190400000,866.0
1435276800000,855.0
1435536000000,842.0
1435622400000,848.0
1435708800000,853.0
1435795200000,853.0
1435881600000,857.0
1436140800000,860.0
1436227200000,820.0
1436313600000,845.0
1436400000000,855.0
1436486400000,845.0
1436745600000,857.0
1436832000000,880.0
1436918400000,875.0
1437004800000,873.0
1437091200000,900.0
1437350400000,891.0
1437436800000,889.0
1437523200000,865.0
1437609600000,879.0
1437696000000,867.0
1437955200000,860.0
1438041600000,883.0
1438128000000,903.0
1438214400000,898.0
1438300800000,882.0
1438560000000,866.0
1438646400000,869.0
1438732800000,878.0
1438819200000,850.0
1438905600000,860.0
1439164800000,858.0
1439251200000,851.0
1439337600000,830.0
1439424000000,839.0
1439510400000,831.0
1439769600000,835.0
1439856000000,819.0
1439942400000,799.0
1440028800000,780.0
1440115200000,770.0
1440374400000,738.0
1440460800000,764.0
1440547200000,742.0
1440633600000,776.0
1440720000000,800.0
1440979200000,805.0
1441065600000,782.0
1441152000000,780.0
1441238400000,795.0
1441324800000,790.0
1441584000000,786.0
1441670400000,786.0
1441756800000,787.0
1441843200000,773.0
1441929600000,760.0
1442188800000,809.0
1442275200000,815.0
1442361600000,862.0
1442448000000,860.0
1442534400000,841.0
1442793600000,826.0
1442880000000,775.0
1442966400000,752.0
1443052800000,714.0
1443139200000,714.0
1443398400000,694.0
1443484800000,703.0
1443571200000,713.0
1443657600000,704.0
1443744000000,730.0
1444003200000,775.0
1444089600000,769.0
1444176000000,745.0
1444262400000,736.0
1444348800000,763.0
1444608000000,743.0
1444694400000,814.0
1444780800000,818.0
1444867200000,821.0
1444953600000,813.0
1445212800000,845.0
1445299200000,834.0
1445385600000,822.0
1445472000000,836.0
1445558400000,813.0
1445817600000,838.0
1445904000000,940.0
1445990400000,1002.0
1446076800000,1009.0
1446163200000,1016.0
