BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
EQNE,2012-04-12,АбрауДюрсо,ABRD,42.0,4842626.0,5300.0,5300.0,5370.0,5338.0,5351.0,5335.0,905.0,5351.0,5351.0,5351.0,4842626.0,4842626.0,4842626.0,
EQNL,2012-04-12,Система ао,AFKS,209.0,15007537.0,25.62,25.124,25.664,25.3,25.235,25.3,594700.0,25.235,25.235,25.235,15007537.0,15007537.0,15007537.0,
EQBR,2012-04-12,Аэрофлот,AFLT,622.0,33276176.0,47.34,47.34,47.95,47.91,47.52,47.95,700200.0,47.52,47.52,47.52,33282434.64,33282434.64,33282434.64,
SMAL,2012-04-12,Аэрофлот,AFLT,5.0,6258.64,47.46,47.45,48.0,47.78,47.78,47.45,131.0,,,,0.0,0.0,0.0,
EQNE,2012-04-12,ПАВА ао,AKHA,9.0,111615.0,8.571,8.557,8.8,8.8,8.789,8.75,12700.0,,8.633,,0.0,503325.3,0.0,
EQNL,2012-04-12,Акрон,AKRN,1539.0,74795658.2,1319.4,1300.1,1385.0,1376.8,1357.9,1378.9,55081.0,1357.9,1357.9,1357.9,74795658.2,74795658.2,74795658.2,
EQNE,2012-04-12,АЛРОСА-Нюр,ALNU,1.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,50000.0,1.0,47557.0,47770.0,47557.0,713355.0,621005.0,713355.0,
EQNE,2012-04-12,АЛРОСА ао,ALRS,179.0,10606449.4,29.998,29.72,30.05,29.854,29.827,29.851,355600.0,29.827,29.827,29.827,10606449.4,10606449.4,10606449.4,
EQNE,2012-04-12,АшинскийМЗ,AMEZ,42.0,852360.8,7.198,7.099,7.239,7.237,7.145,7.237,119300.0,7.145,7.145,7.145,852360.8,852360.8,852360.8,
EQNL,2012-04-12,Аптеки36и6,APTK,1671.0,22844895.2,40.41,40.27,42.2,40.86,41.27,41.09,553590.0,41.27,41.27,41.27,22845266.17,22845266.17,22845266.17,
SMAL,2012-04-12,Аптеки36и6,APTK,4.0,370.97,41.21,40.63,43.0,42.99,41.22,43.0,9.0,,,,0.0,0.0,0.0,
EQNL,2012-04-12,Армада,ARMD,67.0,2708240.0,290.9,290.9,299.9,299.9,293.74,299.9,9220.0,293.74,293.74,293.74,2708240.0,2708240.0,2708240.0,
EQNE,2012-04-12,Арсагера,ARSA,8.0,24222.9,1.5201,1.51,1.5201,1.5143,1.5139,1.513,16000.0,,1.5491,,0.0,500364.3,0.0,
EQNE,2012-04-12,"ПАО ""Архэнергосбыт""",ARSB,2.0,2244.2,0.10452,0.10452,0.1199,0.11221,0.11221,0.1199,20000.0,,0.1292,,0.0,506966.75,0.0,
EQNE,2012-04-12,АстрЭнСб,ASSB,3.0,15570.0,0.92,0.91,0.92,0.9142,0.9159,0.91,17000.0,,1.0126,,0.0,503488.35,0.0,
EQNL,2012-04-12,АВТОВАЗ ао,AVAZ,202.0,4099380.8,24.15,23.95,24.488,24.113,24.171,24.127,169600.0,24.171,24.171,24.171,4099380.8,4099380.8,4099380.8,
EQNL,2012-04-12,АВТОВАЗ ап,AVAZP,388.0,5247331.2,8.691,8.5,8.796,8.596,8.573,8.584,612100.0,8.573,8.573,8.573,5247331.2,5247331.2,5247331.2,
EQNE,2012-04-12,Азот ао,AZKM,62.0,10387805.0,1875.0,1875.0,1875.5,1875.5,1875.1,1875.5,5540.0,1875.1,1875.1,1875.1,10387805.0,10387805.0,10387805.0,
EQNE,2012-04-12,Башнефт ао,BANE,47.0,11131000.3,1676.0,1650.0,1676.0,1652.7,1670.6,1652.0,6663.0,1670.6,1670.6,1670.6,11131000.3,11131000.3,11131000.3,
EQNE,2012-04-12,Башнефт ап,BANEP,225.0,41206645.0,1279.0,1266.0,1284.5,1280.0,1278.4,1280.0,32234.0,1278.4,1278.4,1278.4,41206645.0,41206645.0,41206645.0,
