BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2008-07-03,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1028.7396,1028.7396,1028.7396,1028.7396,0.0,,,2,377111931993.99,RUB,0.001
RTSI,EPSI,2008-07-03,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,808.8379,808.8379,808.8379,808.8379,0.0,,,2,162628054532.267,RUB,999999.999999
SNDX,IMOEX,2008-07-03,Индекс МосБиржи,Индекс МосБиржи,1695.47,1708.86,1709.17,1668.83,49799600586.52,,,2,,RUB,
RTSI,MCFTR,2008-07-03,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1766.16,1766.16,1766.16,1766.16,0.0,,,2,0.0,,
RTSI,MCFTRN,2008-07-03,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1755.39,1755.39,1755.39,1755.39,0.0,,,2,0.0,,
RTSI,MCFTRR,2008-07-03,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1759.69,1759.69,1759.69,1759.69,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2008-07-03,Индекс МосБиржи 10,Индекс МосБиржи 10,2962.08,2952.95,2981.04,2886.2,45973712829.24,,,2,,RUB,
SNDX,MICEXBORR1W,2008-07-03,MCX BO 1W,ММВБ РЕПО обл 7 дней,4.57,,,,4597119228.57,,,2,,RUB,
SNDX,MICEXBORR2W,2008-07-03,MCX BO 2W,ММВБ РЕПО обл 14 дней,5.29,,,,3519315314.13,,,2,,RUB,
SNDX,MICEXBORRON,2008-07-03,MCX BO ON,ММВБ РЕПО обл 1 день,3.98,,,,26912481033.21,,,2,,RUB,
SNDX,MICEXCBICP,2008-07-03,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,98.51,98.57,98.58,98.5,1031773056.8,909,8.78,2,,RUB,
SNDX,MICEXCBICP3Y,2008-07-03,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,99.49,99.59,99.6,99.47,816681367.6,564,8.53,2,,RUB,
SNDX,MICEXCBICP5Y,2008-07-03,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,99.51,99.51,99.52,99.5,55172815.2,1128,9.05,2,,RUB,
SNDX,MICEXCBIGP,2008-07-03,ММВБ корп обл (вал),ММВБ корп обл (вал),100.26,100.32,100.33,100.25,1031773056.8,909,8.78,2,,RUB,
SNDX,MICEXCBIGP3Y,2008-07-03,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,101.4,101.51,101.51,101.39,816681367.6,564,8.53,2,,RUB,
SNDX,MICEXCBIGP5Y,2008-07-03,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,101.26,101.26,101.28,101.23,55172815.2,1128,9.05,2,,RUB,
SNDX,MICEXCBITR,2008-07-03,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,159.95,160.04,160.05,159.93,1031773056.8,909,8.78,2,,RUB,
SNDX,MICEXCBITR3Y,2008-07-03,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,159.07,159.23,159.24,159.05,816681367.6,564,8.53,2,,RUB,
SNDX,MICEXCBITR5Y,2008-07-03,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,157.93,157.93,157.95,157.88,55172815.2,1128,9.05,2,,RUB,
SNDX,MICEXCGS,2008-07-03,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,3074.09,3084.9,3086.56,3055.03,94711717.56,,,2,,RUB,
SNDX,MICEXCHM,2008-07-03,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,9081.74,9402.56,9402.56,9025.39,495278562.79,,,2,,RUB,
SNDX,MICEXEQRR1W,2008-07-03,MCX EQ 1W,ММВБ РЕПО акц 7 дней,4.52,,,,7333605487.65,,,2,,RUB,
SNDX,MICEXEQRR2W,2008-07-03,MCX EQ 2W,ММВБ РЕПО акц 14 дней,5.41,,,,4539027371.52,,,2,,RUB,
SNDX,MICEXEQRRON,2008-07-03,MCX EQ ON,ММВБ РЕПО акц 1 день,4.11,,,,44344157789.64,,,2,,RUB,
SNDX,MICEXFNL,2008-07-03,Индекс финансов,Индекс МосБиржи финансов,5261.22,5263.71,5288.66,5154.55,9839322371.67,,,2,,RUB,
SNDX,MICEXINDEXCF,2008-07-03,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1695.47,1708.86,1709.17,1668.83,49799600586.52,,,2,,RUB,
SNDX,MICEXLC,2008-07-03,MICEX LC,ММВБ высокая кап,2868.24,2901.44,2901.99,2828.37,48160085981.69,,,2,,RUB,
SNDX,MICEXM&M,2008-07-03,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,3979.19,4121.07,4121.18,3944.32,9547893545.07,,,2,,RUB,
SNDX,MICEXMBICP,2008-07-03,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,93.09,93.27,93.27,93.09,410474527.7,931,8.28,2,,RUB,
SNDX,MICEXMBIGP,2008-07-03,MICEXMBIGP,ММВБ муни обл (вал),94.41,94.59,94.59,94.41,410474527.7,931,8.28,2,,RUB,
SNDX,MICEXMBITR,2008-07-03,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,110.92,111.14,111.14,110.92,410474527.7,931,8.28,2,,RUB,
SNDX,MICEXMC,2008-07-03,MICEX MC,ММВБ стандарт кап,2649.43,2695.64,2695.84,2637.35,1580228785.17,,,2,,RUB,
