BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2021-04-13,UBANK11/22,AMUNIBB2AER2,3.0,307.17,101.39,102.89,101.39,101.39,,102.39,,102.89,3.0,,102.585,101.39,0.0,533943.69,0.0,2022-11-15,,,,,5.25,1.31,,2021-04-13,100.0,USD,,,,,USD,3
TQCB,2021-04-13,МГор48-об,RU000A0JNYN1,32.0,390878.9,100.2,100.25,100.2,100.2,20.22,100.23,5.89,100.23,390.0,,100.23,100.2,0.0,510163.4,0.0,2022-06-11,408.0,5.87,,,6.0,29.92,,2021-04-13,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-13,РЖД-19 обл,RU000A0JQ7Z2,21.0,35330163.0,103.2,103.52,103.2,103.2,19.79,103.38,6.84,103.52,34176.0,103.38,103.38,103.2,35330163.0,35330163.0,35330163.0,2024-07-08,1050.0,6.78,,,7.85,39.14,,2021-04-13,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-13,ДОМ.РФ14об,RU000A0JQAL8,1.0,4208.0,105.2,105.2,105.2,105.2,27.55,105.2,-40.29,105.2,4.0,105.2,105.2,105.2,2477463.0,2477463.0,2477463.0,2023-05-15,32.0,-40.29,,,6.75,33.47,2021-05-15,2021-04-13,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-13,РЖД-23 обл,RU000A0JQRD9,33.0,33781145.6,103.33,103.85,103.33,103.51,17.64,103.6,6.94,103.85,32606.0,103.6,103.6,103.51,33781145.6,33781145.6,33781145.6,2025-01-16,1200.0,6.86,,,7.85,39.14,,2021-04-13,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-13,ДОМ.РФ16об,RU000A0JQXG0,2.0,203.3,101.1,102.2,101.1,101.1,0.66,101.65,5.7,102.2,2.0,,102.21,101.1,0.0,898488.96,0.0,2021-09-15,153.0,4.34,,,8.25,2.08,,2021-04-13,100.0,SUR,,,,,RUB,3
TQCB,2021-04-13,Акрон 05,RU000A0JRHG1,8.0,8055752.3,100.07,100.1,100.07,100.07,26.18,100.07,5.74,100.09,8050.0,100.07,100.07,100.07,8113808.4,8090789.7,8113808.4,2021-05-18,35.0,5.74,,,6.5,32.41,,2021-04-13,1000.0,SUR,,,5.4323,,RUB,3
TQCB,2021-04-13,Мечел 17об,RU000A0JRJS2,99.0,176293.16,70.02,100.1,100.04,100.04,2.74,100.05,,100.1,3524.0,,100.07,100.04,0.0,546099.29,0.0,2021-05-27,,,,,8.75,3.27,,2021-04-13,50.0,SUR,,,,,RUB,3
TQCB,2021-04-13,Мечел 18об,RU000A0JRJT0,2.0,200.05,100.0,100.09,100.0,100.0,2.74,100.02,,100.09,4.0,,100.09,100.0,0.0,528980.3,0.0,2021-05-27,,,,,8.75,3.27,,2021-04-13,50.0,SUR,,,,,RUB,3
TQCB,2021-04-13,ННК 04,RU000A0JRJV6,22.0,177912.07,98.8,98.94,98.94,98.94,21.68,98.89,17.42,98.81,257.0,,98.76,98.94,0.0,559294.4,0.0,2021-06-01,49.0,17.86,,,8.5,29.67,,2021-04-13,700.0,SUR,,,15.9006,,RUB,3
TQCB,2021-04-13,Мечел 19об,RU000A0JRJY0,3.0,400.32,100.0,100.09,100.09,100.09,2.68,100.08,,100.09,8.0,,100.02,100.09,0.0,582587.92,0.0,2021-06-01,,,,,8.75,3.27,,2021-04-13,50.0,SUR,,,7.4144,,RUB,3
TQCB,2021-04-13,ННК 06,RU000A0JRK22,10.0,120488.48,98.56,98.94,98.94,98.93,21.19,98.92,16.89,98.9,174.0,,98.71,98.93,0.0,595601.72,0.0,2021-06-04,52.0,17.06,,,8.5,29.67,,2021-04-13,700.0,SUR,,,15.4753,,RUB,3
TQCB,2021-04-13,СПбТел 01,RU000A0JRKC4,1.0,191821.3,100.43,100.43,100.43,100.43,28.64,100.43,5.74,100.43,191.0,,100.51,100.43,0.0,84482083.7,0.0,2021-06-11,59.0,5.74,,,8.5,42.38,,2021-04-13,1000.0,SUR,,,5.5087,,RUB,3
TQCB,2021-04-13,СПбТел 02,RU000A0JRKD2,8.0,3468000.0,100.0,100.0,100.0,100.0,18.53,100.0,5.52,100.0,3468.0,100.0,100.0,100.0,3475998.4,3469999.4,3475998.4,2021-06-11,59.0,5.52,,,5.5,27.42,,2021-04-13,1000.0,SUR,,,5.3078,,RUB,3
TQCB,2021-04-13,СПбТел 03,RU000A0JRKM3,6.0,2395000.0,100.0,100.0,100.0,100.0,18.53,100.0,5.52,100.0,2395.0,,100.0,100.0,0.0,69939014.5,0.0,2021-06-11,59.0,5.52,,,5.5,27.42,,2021-04-13,1000.0,SUR,,,5.3078,,RUB,3
TQCB,2021-04-13,ФСК ЕЭС-13,RU000A0JRL96,1.0,503150.0,100.63,100.63,100.63,100.63,26.08,100.63,5.1,100.63,500.0,100.7,100.7,100.63,17159903.0,17059203.0,17159903.0,2021-06-22,70.0,5.1,,,8.5,42.38,,2021-04-13,1000.0,SUR,,,4.9284,,RUB,3
TQCB,2021-04-13,РСХБ 14,RU000A0JRLE8,12.0,21584724.8,100.4,100.59,100.42,100.42,23.45,100.44,6.11,100.59,21491.0,100.44,100.44,100.42,21584724.8,21584724.8,21584724.8,2021-06-29,77.0,6.01,,,8.15,40.64,,2021-04-13,1000.0,SUR,,,5.8892,,RUB,3
TQCB,2021-04-13,РСХБ 12,RU000A0JRMB2,1.0,25150.0,100.6,100.6,100.6,100.6,23.0,100.6,5.3,100.6,25.0,,100.94,100.6,0.0,614701.4,0.0,2021-07-01,79.0,5.3,,,8.15,40.64,,2021-04-13,1000.0,SUR,,,5.1265,,RUB,3
TQCB,2021-04-13,СЗКК 04,RU000A0JRU46,4.0,4248.15,96.99,96.99,96.99,96.99,0.83,96.99,15.93,96.99,5.0,,,96.99,0.0,0.0,0.0,2031-09-26,178.0,15.93,,,8.67,37.87,2021-10-08,2021-04-13,876.0,SUR,,,,,RUB,3
TQCB,2021-04-13,ВЭБлизинг8,RU000A0JRUY7,1.0,1010.0,101.0,101.0,101.0,101.0,34.76,101.0,5.32,101.0,1.0,,101.21,101.0,0.0,502006.0,0.0,2021-10-19,183.0,5.32,,,7.25,36.15,,2021-04-13,1000.0,SUR,,,,,RUB,3
TQCB,2021-04-13,ВЭБлизинг9,RU000A0JRV52,2.0,16190.0,101.0,101.2,101.2,101.2,34.56,101.19,4.93,101.0,16.0,,101.11,101.2,0.0,607654.4,0.0,2021-10-20,184.0,4.95,,,7.25,36.15,,2021-04-13,1000.0,SUR,,,,,RUB,3
