BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2014-02-18,МГор39-об,RU000A0DASA0,2.0,1755005.0,100.0,100.1,100.1,100.1,5.37,100.0,6.85,100.0,1755.0,100.02,100.02,100.02,2384370.0,2374370.0,2384370.0,2014-07-21,153.0,7.1,,,,,,,1000.0,SUR,,,,,
EQNB,2014-02-18,ЛенОбл-3об,RU000A0DH708,1.0,1042.0,104.2,104.2,104.2,104.2,23.82,104.2,6.32,104.2,1.0,,103.5,,0.0,3832705.0,0.0,2014-12-05,280.0,6.32,,,,,,,1000.0,SUR,,,,,
EQOB,2014-02-18,ВТБ - 6 об,RU000A0JNGU3,7.0,15051545.0,100.17,100.2,100.2,100.18,8.51,100.17,7.23,100.17,15026.0,100.16,100.16,100.16,50531509.4,40229145.4,50531509.4,2016-07-06,139.0,7.31,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2014-02-18,МГор48-об,RU000A0JNYN1,15.0,103525.5,89.7,90.05,90.05,90.05,13.23,90.02,8.31,90.05,115.0,,90.38,,0.0,452186220.6,0.0,2022-06-11,2296.0,8.32,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2014-02-18,РСХБ 3,RU000A0JP2G4,14.0,944686999.0,99.9,100.0,100.0,100.0,1.12,100.0,8.32,100.0,944687.0,100.0,100.0,100.0,944686999.0,944686999.0,944686999.0,2017-02-09,681.0,8.32,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2014-02-18,Мос.обл.7в,RU000A0JP6R2,1.0,30000.0,100.0,100.0,100.0,100.0,27.4,100.0,8.04,100.0,30.0,100.14,100.14,100.14,1371339305.6,1348067094.9,1371339305.6,2014-04-16,57.0,8.04,,,,,,,1000.0,SUR,,,,,
EQNB,2014-02-18,ПИА АИЖК А,RU000A0JP8D8,1.0,206.7,100.0,100.0,100.0,100.0,0.01,100.0,7.11,100.0,10.0,,,,0.0,0.0,0.0,2039-02-15,265.0,7.11,,,,,,,20.67,SUR,,,,,
EQOB,2014-02-18,МДМ Банк 8,RU000A0JPQA9,3.0,4899800.0,97.99,98.0,97.99,97.99,32.3,98.0,11.2,98.0,5000.0,98.03,98.0,98.03,22365926.0,21353020.0,22365926.0,2015-04-09,392.0,11.19,,,,,,,1000.0,SUR,,,,,
EQOB,2014-02-18,РСХБ 7,RU000A0JPTE5,4.0,8110247.0,99.5,99.7,99.5,99.5,15.05,99.5,8.31,99.7,8151.0,99.52,99.52,99.52,9656799.5,9655803.5,9656799.5,2018-06-05,618.0,8.31,,,,,,,1000.0,SUR,,,,,RUB
EQNB,2014-02-18,ВТБ ЛизФ03,RU000A0JPZ84,1.0,1154.04,100.01,100.01,100.01,100.01,5.9,100.01,8.23,100.01,3.0,,100.08,,0.0,194808640.6,0.0,2016-06-07,299.0,8.23,,,,,,,384.64,SUR,,,,,RUR
