BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-03-01,АбрауДюрсо,ABRD,3178.0,48656840.0,206.5,203.5,219.5,217.5,212.5,217.5,228890.0,212.5,212.5,217.5,48656840.0,48656840.0,48656840.0,0.0,3
TQBR,2021-03-01,АСКО ао,ACKO,435.0,10564920.0,7.2,6.78,7.2,6.96,6.96,6.96,1516700.0,6.96,6.96,6.96,10564920.0,10564920.0,10564920.0,0.0,3
SMAL,2021-03-01,Система ао,AFKS,16.0,4093.51,34.595,34.595,38.496,,35.336,38.496,114.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-01,Система ао,AFKS,17073.0,886893369.1,35.591,34.933,35.664,35.043,35.336,35.314,25099100.0,35.348,35.348,35.043,803158499.8,803158499.8,803158499.8,0.0,3
SMAL,2021-03-01,Аэрофлот,AFLT,4.0,1046.32,69.08,69.08,70.0,,69.96,70.0,15.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-01,Аэрофлот,AFLT,25682.0,780322659.6,69.9,69.52,70.4,70.26,69.96,69.92,11153680.0,69.94,69.94,70.26,712995027.8,712995027.8,712995027.8,0.0,3
TQBR,2021-03-01,AGRO-гдр,AGRO,4517.0,136739317.8,896.4,891.2,900.0,898.6,897.0,898.6,152447.0,897.0,897.0,898.6,136739317.8,136739317.8,136739317.8,0.0,3
TQTF,2021-03-01,ETF AKCH,AKCH,1449.0,30269899.58,112.76,110.0,114.0,112.37,110.51,112.41,273696.0,110.6,110.6,112.37,30269899.58,30269899.58,30269899.58,22104858.02,3
TQTE,2021-03-01,AKEU ETF,AKEU,342.0,67124.28,11.14,11.01,11.18,11.17,11.12,11.1,6036.0,1005.02,1005.02,11.17,6066309.88,6066309.88,6066309.88,188579.14,3
TQTF,2021-03-01,ETF AKMB,AKMB,2360.0,875889.18,1.063,1.0626,1.069,1.0664,1.066,1.0675,823006.0,1.0639,1.0639,1.0664,712923.11,712923.11,712923.11,4387843.06,3
TQTF,2021-03-01,ETF AKME,AKME,402.0,168421.56,105.54,105.54,106.99,106.89,106.33,106.98,1584.0,,107.08,106.89,0.0,500043.03,0.0,1525999.81,3
