BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
SMAL,2015-07-21,Система ао,AFKS,3.0,2797.9,19.55,19.55,20.79,,20.27,20.5,138.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,Система ао,AFKS,4530.0,224075833.0,20.2,20.02,20.73,20.3,20.36,20.3,11005900.0,20.36,20.36,20.36,224075833.0,224075833.0,224075833.0,
TQBR,2015-07-21,Аэрофлот,AFLT,1158.0,54653022.0,38.55,38.55,39.3,39.1,39.12,39.1,1397200.0,39.12,39.12,39.12,54653022.0,54653022.0,54653022.0,
TQBR,2015-07-21,AGRO-гдр,AGRO,9.0,596080.0,472.0,472.0,491.0,489.0,487.0,490.0,1224.0,489.0,489.0,489.0,1643795.0,1576080.0,1643795.0,
TQBR,2015-07-21,Акрон,AKRN,530.0,14404783.0,2604.0,2520.0,2629.0,2629.0,2580.0,2629.0,5584.0,2580.0,2580.0,2580.0,14404783.0,14404783.0,14404783.0,
TQBR,2015-07-21,АЛРОСА-Нюр,ALNU,1.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,80000.0,1.0,80100.0,80100.0,80100.0,960600.0,800600.0,960600.0,
SMAL,2015-07-21,АЛРОСА ао,ALRS,31.0,10971.17,72.61,63.12,72.63,,70.33,72.0,156.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,АЛРОСА ао,ALRS,12289.0,619360715.0,72.96,71.8,73.95,72.4,72.93,72.4,8493100.0,72.93,72.93,72.93,619360715.0,619360715.0,619360715.0,
TQBR,2015-07-21,АшинскийМЗ,AMEZ,1.0,527.0,5.27,5.27,5.27,5.27,5.27,5.27,100.0,,5.24,,0.0,511612.0,0.0,
SMAL,2015-07-21,Аптеки36и6,APTK,2.0,26.88,13.38,13.38,13.5,,13.44,13.5,2.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,Аптеки36и6,APTK,565.0,3490828.9,14.48,13.97,14.69,14.08,14.1,14.08,247580.0,14.1,14.1,14.1,3490828.9,3490828.9,3490828.9,
TQBR,2015-07-21,РусАква ао,AQUA,5.0,70260.0,49.9,49.9,50.9,50.9,50.2,50.9,1400.0,,50.7,,0.0,511910.0,0.0,
TQDE,2015-07-21,Армада,ARMD,57.0,291500.0,27.5,27.0,28.0,27.5,27.5,27.5,10650.0,,27.5,,0.0,503630.0,0.0,
SMAL,2015-07-21,Арсагера,ARSA,2.0,432.4,0.865,0.863,0.865,,0.865,0.863,500.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,Арсагера,ARSA,10.0,78028.0,0.82,0.804,0.91,0.908,0.877,0.853,89000.0,,0.846,,0.0,501486.0,0.0,
TQBR,2015-07-21,АстрЭнСб,ASSB,2.0,657.0,0.219,0.219,0.219,0.219,0.219,0.219,3000.0,,0.28,,0.0,889579.0,0.0,
TQBR,2015-07-21,АВТОВАЗ ао,AVAZ,234.0,1009052.0,10.17,10.15,10.28,10.16,10.2,10.15,98900.0,10.2,10.2,10.2,1009052.0,1009052.0,1009052.0,
TQBR,2015-07-21,АВТОВАЗ ап,AVAZP,118.0,272813.0,3.165,3.12,3.17,3.165,3.15,3.165,86600.0,,3.15,,0.0,500344.5,0.0,
TQBR,2015-07-21,Башнефт ао,BANE,507.0,15055238.0,1900.0,1880.0,1900.0,1889.0,1896.0,1889.0,7939.0,1896.0,1896.0,1896.0,15055238.0,15055238.0,15055238.0,
TQBR,2015-07-21,Башнефт ап,BANEP,474.0,15196275.0,1299.0,1287.0,1300.0,1298.0,1294.0,1298.0,11748.0,1294.0,1294.0,1294.0,15196275.0,15196275.0,15196275.0,
SMAL,2015-07-21,БашИнСв ао,BISV,1.0,512.0,8.0,8.0,8.0,,8.0,8.0,64.0,,,,0.0,0.0,0.0,
SMAL,2015-07-21,Белон ао,BLNG,2.0,247.04,3.05,3.04,3.05,,3.05,3.04,81.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,Белон ао,BLNG,33.0,99154.0,3.825,3.82,3.95,3.82,3.83,3.82,25900.0,,3.9,,0.0,503065.5,0.0,
SMAL,2015-07-21,БСП ао,BSPB,3.0,487.9,40.7,40.5,40.7,,40.65,40.55,12.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,БСП ао,BSPB,151.0,1712148.0,40.5,40.15,41.95,40.95,40.9,40.95,41850.0,40.9,40.9,40.9,1712148.0,1712148.0,1712148.0,
TQBR,2015-07-21,МКБ ао,CBOM,54.0,88618283.55,3.671,3.66,3.677,3.677,3.675,3.677,24115300.0,3.675,3.675,3.675,88618283.55,88618283.55,88618283.55,
SMAL,2015-07-21,СевСт-ао,CHMF,2.0,2985.3,597.1,597.0,597.1,,597.1,597.0,5.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,СевСт-ао,CHMF,6601.0,434235577.0,595.0,591.0,602.0,598.8,595.6,598.8,729120.0,595.6,595.6,595.6,434235577.0,434235577.0,434235577.0,
TQBR,2015-07-21,ЧМК ао,CHMK,170.0,1672630.0,4685.0,4480.0,4790.0,4695.0,4610.0,4695.0,363.0,4610.0,4610.0,4610.0,1672630.0,1672630.0,1672630.0,
TQBR,2015-07-21,ЧЦЗ ао,CHZN,103.0,7252340.0,527.0,525.0,528.0,527.0,526.0,527.0,13780.0,526.0,526.0,526.0,7252340.0,7252340.0,7252340.0,
TQBR,2015-07-21,ЧелябЭС ао,CLSB,9.0,10188.0,0.0774,0.0773,0.0796,0.078,0.0784,0.078,130000.0,,0.0746,,0.0,505624.0,0.0,
TQBR,2015-07-21,Телеграф,CNTL,36.0,122470.0,17.2,16.6,17.3,17.15,17.0,17.3,7200.0,,16.7,,0.0,504755.0,0.0,
TQBR,2015-07-21,Телеграф-п,CNTLP,7.0,52879.0,6.02,5.92,6.09,6.09,6.01,6.09,8800.0,,6.13,,0.0,500386.0,0.0,
TQBR,2015-07-21,ДагСб ао,DASB,94.0,709230.0,0.2422,0.24,0.246,0.244,0.2437,0.2459,2910000.0,0.2437,0.2437,0.2437,709230.0,709230.0,709230.0,
TQBR,2015-07-21,Дорогбж ао,DGBZ,1.0,2300.0,23.0,23.0,23.0,23.0,23.0,23.0,100.0,20.75,20.8,20.75,2167700.0,1101495.0,2167700.0,
TQBR,2015-07-21,Дорогбж ап,DGBZP,8.0,543600.0,22.85,22.8,23.05,22.8,23.05,22.8,23600.0,23.05,23.05,23.05,550455.0,548170.0,550455.0,
TQBR,2015-07-21,iЗаводДИОД,DIOD,8.0,9494.0,4.32,4.3,4.4,4.34,4.32,4.34,2200.0,,4.28,,0.0,501119.0,0.0,
SMAL,2015-07-21,ДИКСИ ао,DIXY,2.0,2904.5,324.5,322.5,324.5,,322.5,322.5,9.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,ДИКСИ ао,DIXY,1292.0,29278680.0,327.5,323.0,330.0,330.0,326.0,330.0,89800.0,326.0,326.0,326.0,29278680.0,29278680.0,29278680.0,
TQBR,2015-07-21,iДонскЗР п,DZRDP,7.0,27354.0,1171.0,1115.0,1171.0,1148.0,1140.0,1148.0,24.0,,1182.0,,0.0,500156.0,0.0,
TQBR,2015-07-21,Электрцинк,ELTZ,13.0,35690.0,527.0,510.0,530.0,530.0,517.0,530.0,69.0,,532.0,,0.0,509904.0,0.0,
SMAL,2015-07-21,ЭнелРос ао,ENRU,2.0,76.56,0.832,0.832,0.835,,0.832,0.835,92.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,ЭнелРос ао,ENRU,107.0,1154970.0,0.852,0.843,0.868,0.86,0.854,0.86,1352000.0,0.854,0.854,0.854,1154970.0,1154970.0,1154970.0,
SMAL,2015-07-21,Э.ОНРоссия,EONR,13.0,3761.18,2.75,2.424,2.77,,2.585,2.749,1455.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,Э.ОНРоссия,EONR,579.0,15264771.0,2.776,2.735,2.802,2.746,2.756,2.746,5538000.0,2.756,2.756,2.756,15264771.0,15264771.0,15264771.0,
SMAL,2015-07-21,ФСК ЕЭС ао,FEES,38.0,6341.28,0.06571,0.0657,0.06719,,0.06665,0.06719,95140.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,ФСК ЕЭС ао,FEES,12438.0,168498870.3,0.06251,0.06251,0.0675,0.06729,0.06595,0.06729,2555070000.0,0.06595,0.06595,0.06595,168498870.3,168498870.3,168498870.3,
TQBR,2015-07-21,ДВМП ао,FESH,270.0,3655931.0,2.96,2.89,3.0,2.92,2.91,2.92,1256800.0,2.91,2.91,2.91,3655931.0,3655931.0,3655931.0,
TQTF,2015-07-21,FXAU ETF,FXAU,1.0,14110.0,1411.0,1411.0,1411.0,1411.0,1411.0,1411.0,10.0,,1399.0,,0.0,2783540.0,0.0,127888.59
TQTF,2015-07-21,FXDE ETF,FXDE,8.0,188953.0,1786.5,1779.5,1787.5,1781.5,1782.5,1781.5,106.0,,1782.5,,0.0,502619.0,0.0,163113.39
TQTF,2015-07-21,FXGD ETF,FXGD,22.0,2128485.0,456.5,453.5,456.5,454.5,455.0,455.5,4678.0,455.0,455.0,455.0,2128485.0,2128485.0,2128485.0,1622351.27
TQTF,2015-07-21,iFXIT ETF,FXIT,6.0,61058.0,2346.0,2335.0,2356.0,2335.0,2348.0,2335.0,26.0,2346.0,2347.0,2346.0,626438.0,509288.0,626438.0,511887.59
TQTF,2015-07-21,FXJP ETF,FXJP,1.0,9285.0,1857.0,1857.0,1857.0,1857.0,1857.0,1857.0,5.0,,1826.0,,0.0,593462.0,0.0,359008.46
TQTF,2015-07-21,FXMM ETF,FXMM,19.0,3533868.0,1141.7,1141.7,1141.8,1141.7,1141.8,1141.7,3095.0,1141.8,1141.8,1141.8,3533868.0,3533868.0,3533868.0,1114083.69
TQTF,2015-07-21,FXRB ETF,FXRB,2.0,992985.0,992.0,985.0,992.0,985.0,992.0,985.0,1001.0,990.0,991.0,990.0,1110260.0,1093572.0,1110260.0,82025.23
TQTF,2015-07-21,FXRU ETF,FXRU,3.0,196450.0,5310.0,5290.0,5310.0,5290.0,5310.0,5290.0,37.0,,5300.0,,0.0,545470.0,0.0,1463488.2
TQTF,2015-07-21,FXUK ETF,FXUK,2.0,54592.0,1761.0,1761.0,1762.0,1762.0,1761.0,1762.0,31.0,1752.0,1755.0,1752.0,1466689.0,649215.0,1466689.0,160962.66
TQTF,2015-07-21,FXUS ETF,FXUS,2.0,12620.0,2103.0,2103.0,2105.0,2105.0,2103.0,2105.0,6.0,2108.0,2108.0,2108.0,2285474.0,2285474.0,2285474.0,1518268.62
SMAL,2015-07-21,ГАЗ ао,GAZA,2.0,2018.0,265.0,265.0,428.0,,288.0,428.0,7.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,ГАЗ ао,GAZA,3.0,17800.0,447.0,440.0,447.0,440.0,445.0,440.0,40.0,,430.0,,0.0,507660.0,0.0,
SMAL,2015-07-21,ГАЗПРОМ ао,GAZP,17.0,8182.87,141.09,141.0,141.8,,141.08,141.0,58.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,ГАЗПРОМ ао,GAZP,30042.0,3186707446.8,141.5,139.96,142.45,141.41,141.13,141.41,22579210.0,141.13,141.13,141.13,3186707446.8,3186707446.8,3186707446.8,
TQBR,2015-07-21,ЧеркизГ-ао,GCHE,67.0,337240.0,776.0,766.0,777.0,767.0,772.0,767.0,437.0,,771.0,,0.0,503669.0,0.0,
TQBR,2015-07-21,ГМКНорНик,GMKN,9108.0,1110743819.0,9360.0,9360.0,9465.0,9428.0,9419.0,9428.0,117927.0,9419.0,9419.0,9419.0,1110743819.0,1110743819.0,1110743819.0,
SMAL,2015-07-21,Разгуляй,GRAZ,3.0,1522.24,13.29,13.29,13.52,,13.35,13.52,114.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,Разгуляй,GRAZ,316.0,4057388.0,13.47,13.35,13.86,13.55,13.57,13.55,298900.0,13.57,13.57,13.57,4057388.0,4057388.0,4057388.0,
TQBR,2015-07-21,GTL ао,GTLC,350.0,405255.5,0.0475,0.046,0.0515,0.0485,0.0485,0.0485,8369000.0,,0.048,,0.0,611656.5,0.0,
TQBR,2015-07-21,ГлТоргПрод,GTPR,223.0,1594242.0,2.01,1.91,2.06,1.97,1.95,1.97,816100.0,1.95,1.95,1.95,1594242.0,1594242.0,1594242.0,
TQBR,2015-07-21,ГУМ,GUMM,1.0,103500.0,45.0,45.0,45.0,45.0,45.0,45.0,2300.0,,47.2,,0.0,570870.0,0.0,
TQBR,2015-07-21,Галс-Девел,HALS,35.0,518040.0,1395.0,1370.0,1400.0,1400.0,1390.0,1400.0,373.0,1390.0,1390.0,1390.0,518040.0,518040.0,518040.0,
SMAL,2015-07-21,РусГидро,HYDR,22.0,3263.9,0.528,0.5253,0.529,,0.5281,0.5253,6181.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,РусГидро,HYDR,7799.0,159433425.5,0.5258,0.5192,0.5315,0.5256,0.5263,0.5256,302943000.0,0.5263,0.5263,0.5263,159433425.5,159433425.5,159433425.5,
SMAL,2015-07-21,ИнтерРАОао,IRAO,16.0,5462.89,1.197,1.176,1.197,,1.192,1.185,4583.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,ИнтерРАОао,IRAO,626.0,57555032.5,1.185,1.185,1.2,1.1855,1.192,1.1855,48291000.0,1.192,1.192,1.192,57555032.5,57555032.5,57555032.5,
TQBR,2015-07-21,ИркЭнерго,IRGZ,216.0,2699856.0,6.95,6.85,7.0,6.88,6.89,6.88,392000.0,6.89,6.89,6.89,2699856.0,2699856.0,2699856.0,
TQBR,2015-07-21,ИРКУТ-3,IRKT,83.0,396572.0,6.43,6.2,6.47,6.33,6.3,6.33,62900.0,,6.33,,0.0,509029.0,0.0,
TQBR,2015-07-21,iИСКЧ ао,ISKJ,32.0,162435.0,8.9,8.8,9.15,8.9,8.9,9.0,18300.0,,9.15,,0.0,546075.0,0.0,
TQBR,2015-07-21,Славн-ЯНОС,JNOS,2.0,85240.0,27.4,27.4,27.5,27.5,27.5,27.5,3100.0,,28.2,,0.0,2273770.0,0.0,
TQBR,2015-07-21,Слав-ЯНОСп,JNOSP,1.0,2740.0,27.4,27.4,27.4,27.4,27.4,27.4,100.0,,27.4,,0.0,6088800.0,0.0,
TQBR,2015-07-21,Куйбазот-п,KAZTP,6.0,388170.0,55.5,53.0,56.1,53.0,53.2,53.0,7300.0,,54.1,,0.0,503320.0,0.0,
TQBR,2015-07-21,ТНСэКубань,KBSB,1.0,10900.0,109.0,109.0,109.0,109.0,109.0,109.0,100.0,,108.0,,0.0,549165.0,0.0,
TQBR,2015-07-21,КузбТК ао,KBTK,20.0,55808.0,85.9,83.5,85.9,84.3,84.6,85.2,660.0,,85.3,,0.0,521773.0,0.0,
TQBR,2015-07-21,КалужскСК,KLSB,3.0,1982.0,4.95,4.95,4.96,4.96,4.96,4.96,400.0,,,,0.0,0.0,0.0,
SMAL,2015-07-21,КАМАЗ,KMAZ,2.0,1952.65,36.05,36.05,36.4,,36.15,36.4,54.0,,,,0.0,0.0,0.0,
TQBR,2015-07-21,КАМАЗ,KMAZ,164.0,3016080.0,36.45,36.35,37.65,36.9,37.1,36.95,81300.0,37.1,37.1,37.1,3016080.0,3016080.0,3016080.0,
TQBR,2015-07-21,КМЗ,KMEZ,5.0,4902.0,444.0,443.0,454.0,443.0,446.0,443.0,11.0,,432.0,,0.0,695967.0,0.0,
TQBR,2015-07-21,СаратНПЗ-п,KRKNP,7.0,224450.0,14000.0,13900.0,14150.0,13900.0,14050.0,13900.0,16.0,14000.0,14000.0,14000.0,925550.0,532300.0,925550.0,
TQBR,2015-07-21,ТКЗКК ап,KRKOP,6.0,5827.0,2.0,2.0,2.1,2.09,2.01,2.1,2900.0,,2.08,,0.0,501036.0,0.0,
TQBR,2015-07-21,КрасОкт-ао,KROT,1.0,1255.0,125.5,125.5,125.5,125.5,125.5,125.5,10.0,,126.0,,0.0,516360.0,0.0,
TQBR,2015-07-21,КрасОкт-1п,KROTP,2.0,1625.0,80.0,80.0,82.5,82.5,81.5,82.5,20.0,,84.0,,0.0,504610.0,0.0,
TQBR,2015-07-21,КраснГЭС,KRSG,6.0,65162.0,63.7,63.5,65.2,65.2,65.2,65.2,1000.0,,65.4,,0.0,601748.0,0.0,
TQBR,2015-07-21,Кубанэнр,KUBE,6.0,4773.0,47.8,47.7,47.8,47.7,47.7,47.7,100.0,,47.9,,0.0,519184.0,0.0,
