BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2012-03-28,BKTRUB_TOM,BKTRUB000TOM,33.4,33.4,33.7,33.7,20.0,1287494734.5,33.5285
CETS,2012-03-28,CNYRUB_TOD,CNY000000TOD,46.1,46.052,46.18,46.139,17.0,62244473.0,46.107
CETS,2012-03-28,EUR_TODTOM,EUR000TODTOM,0.0063,0.0057,0.0064,0.0063,277.0,52340526400.0,0.0061
CNGD,2012-03-28,EUR_TODTOM,EUR000TODTOM,0.0062,0.0,0.0062,0.0062,4.0,2320744559.6,
CETS,2012-03-28,EURUSD_TOD,EURUSD000TOD,1.3325,1.3323,1.3367,1.3347,16.0,193443697.97,1.3344
CNGD,2012-03-28,EURUSD_TOD,EURUSD000TOD,1.3331,1.3331,1.3331,1.3331,1.0,38588979.08,
CETS,2012-03-28,EURUSD_TOM,EURUSD000TOM,1.3333,1.3282,1.3362,1.3282,26.0,398688531.58,1.3327
CETS,2012-03-28,EURUSDTDTM,EURUSDTODTOM,5e-06,0.0,1e-05,1e-05,22.0,1390561283.11,3e-06
CETS,2012-03-28,EURRUB_TOD,EUR_RUB__TOD,38.957,38.7001,39.0494,38.9951,773.0,9181700868.3,38.8487
CETS,2012-03-28,EURRUB_TOM,EUR_RUB__TOM,38.7369,38.71,39.0675,39.0675,802.0,12674531408.0,38.915
CNGD,2012-03-28,EURRUB_TOM,EUR_RUB__TOM,38.72,38.7125,39.04,38.92,6.0,467111250.0,
CETS,2012-03-28,USDRUB_TOD,USD000000TOD,29.02,29.02,29.2787,29.225,3557.0,46686903252.9,29.1168
CNGD,2012-03-28,USDRUB_TOD,USD000000TOD,29.05,29.0275,29.23,29.21,20.0,3384902250.0,
CETS,2012-03-28,USD_TODTOM,USD000TODTOM,0.0047,0.0043,0.005,0.0048,573.0,163090042940.0,0.0046
CNGD,2012-03-28,USD_TODTOM,USD000TODTOM,0.0,0.0,0.0046,0.0045,7.0,5225529145.7,
CETS,2012-03-28,USDRUB_TOM,USD000UTSTOM,29.1,29.0321,29.415,29.3925,16870.0,188891753445.4,29.1813
CNGD,2012-03-28,USDRUB_TOM,USD000UTSTOM,29.0725,29.035,29.2875,29.265,30.0,7272911250.0,
CETS,2012-03-28,USD_TOMSPT,USDRUB_TOM1D,0.0044,0.0043,0.0044,0.0043,2.0,1160486000.0,0.0044
