BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2012-06-14,МГор39-об,RU000A0DASA0,14.0,439998.5,98.02,100.9,98.02,99.46,31.78,98.88,8.25,99.13,445.0,,98.84,,0.0,538673.5,0.0,2014-07-21,704.0,7.78,,,,,,,1000.0,SUR,,,,,
EQOB,2012-06-14,МГор44-об,RU000A0E6TK0,17.0,1068255.0,96.02,97.99,96.51,97.25,37.92,96.59,8.51,96.13,1106.0,96.59,96.59,96.59,1068255.0,1068255.0,1068255.0,2015-06-24,975.0,8.48,,,,,,,1000.0,SUR,,,,,
EQOB,2012-06-14,МГор45-об,RU000A0E6US1,6.0,5703677.0,100.0,100.05,100.0,100.0,37.26,100.03,8.01,100.05,5702.0,100.03,100.03,100.03,6169043.2,6017922.4,6169043.2,2012-06-27,13.0,7.14,,,,,,,1000.0,SUR,,,,,
EQNB,2012-06-14,РЖД-07обл,RU000A0GJNG2,1.0,25050.0,100.2,100.2,100.2,100.2,7.45,100.2,7.13,100.2,25.0,100.34,100.36,100.34,9959824.1,9593970.5,9959824.1,2012-11-07,146.0,7.13,,,,,,,1000.0,SUR,,,,,
EQOB,2012-06-14,КОМИ 8в об,RU000A0GKKB7,2.0,60384.0,94.35,94.35,94.35,94.35,19.56,94.35,8.65,94.35,64.0,,94.5,,0.0,23671221.3,0.0,2015-12-03,936.0,8.65,,,,,,,1000.0,SUR,,,,,
EQOB,2012-06-14,АИЖК 5об,RU000A0GKM53,4.0,49175400.0,99.95,99.95,99.95,99.95,7.25,99.95,7.7,99.95,82000.0,,99.95,,0.0,58799859.84,0.0,2012-10-15,121.0,7.7,,,,,,,600.0,SUR,,,,,
EQOB,2012-06-14,АИЖК 6об,RU000A0GKNF2,1.0,398000.0,99.5,99.5,99.5,99.5,9.73,99.5,7.97,99.5,500.0,,,,0.0,0.0,0.0,2014-07-15,541.0,7.97,,,,,,,800.0,SUR,,,,,
EQOB,2012-06-14,Мечел  2об,RU000A0GUBF6,7.0,10547334.0,95.85,95.85,95.85,95.85,0.2,95.85,12.31,95.85,11004.0,95.84,95.84,95.84,13660990.5,11816453.0,13660990.5,2013-06-12,356.0,12.31,,,,,,,1000.0,SUR,,,,,
EQNB,2012-06-14,ВТБ - 6 об,RU000A0JNGU3,18.0,133353596.8,99.99,100.02,100.01,100.01,12.62,100.01,7.21,100.0,133342.0,100.01,100.01,100.01,133353596.8,133353596.8,133353596.8,2016-07-06,27.0,7.21,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-06-14,АИЖК 9об,RU000A0JP1V5,4.0,1945155.0,98.5,98.95,98.65,98.54,6.16,98.54,8.37,98.95,1974.0,98.75,98.75,98.75,2679995.0,2679995.0,2679995.0,2017-02-15,793.0,8.43,,,,,,,1000.0,SUR,,,,,RUR
