BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2015-10-09,Мосэнерго2,RU000A0GN9B5,1.0,34650.0,99.0,99.0,99.0,99.0,11.3,99.0,11.39,99.0,35.0,,98.63,,0.0,3277521.3,0.0,2016-02-18,132.0,11.39,,,,,,,1000.0,SUR,,,,,
EQOB,2015-10-09,ВТБ - 6 об,RU000A0JNGU3,22.0,11182659.8,100.03,100.3,100.03,100.03,0.67,100.27,12.57,100.3,11153.0,100.27,100.27,100.27,11182659.8,11182659.8,11182659.8,2016-07-06,89.0,11.47,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2015-10-09,МГор48-об,RU000A0JNYN1,6.0,235656.2,77.5,78.52,78.52,78.52,23.02,77.52,11.23,77.53,304.0,78.37,78.34,78.37,590895.3,549921.3,590895.3,2022-06-11,1888.0,11.5,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2015-10-09,МГор49-об,RU000A0JNYP6,7.0,388706.8,93.89,93.9,93.89,93.89,22.44,93.89,11.37,93.89,414.0,,93.89,,0.0,666641.8,0.0,2017-06-14,576.0,11.37,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2015-10-09,ГСС 01,RU000A0JP518,18.0,330697.3,89.53,90.67,90.09,90.09,0.06,89.86,27.01,90.67,368.0,,89.57,,0.0,507852.0,0.0,2017-03-26,160.0,27.75,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2015-10-09,РСХБ 4,RU000A0JPF47,17.0,875786.8,100.35,100.78,100.35,100.55,3.05,100.5,12.44,100.78,871.0,100.55,100.55,100.55,874779.0,874779.0,874779.0,2017-09-27,506.0,12.32,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2015-10-09,МГор56-об,RU000A0JPZ50,4.0,5804.1,96.15,98.4,98.4,98.4,3.26,96.74,8.97,96.15,6.0,96.31,96.31,96.31,149483958.6,149333922.1,149483958.6,2016-09-22,343.0,10.95,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2015-10-09,МТС 02,RU000A0JQ0E2,3.0,10120883.0,99.91,99.91,99.91,99.91,36.31,99.91,10.89,99.91,10130.0,99.9,99.9,99.9,19241519.1,19161607.1,19241519.1,2015-10-20,11.0,10.89,,,,,,,1000.0,SUR,,,,,
EQOB,2015-10-09,РЖД-11обл,RU000A0JQ177,10.0,20847161.6,99.67,99.69,99.69,99.69,30.35,99.69,10.83,99.69,20912.0,99.69,99.69,99.69,20847161.6,20847161.6,20847161.6,2015-11-18,40.0,10.83,,,,,,,1000.0,SUR,,,,,
EQOB,2015-10-09,Транснф 01,RU000A0JQ5G6,1.0,3995.6,99.89,99.89,99.89,99.89,45.37,99.89,11.43,99.89,4.0,,99.01,,0.0,807883.6,0.0,2019-05-13,220.0,11.43,,,,,,,1000.0,SUR,,,,,RUB
