BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2009-05-22,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1070.7322,1070.7322,1070.7322,1070.7322,0.0,,,2,309212986500.0,RUB,0.001
RTSI,EPSI,2009-05-22,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,444.326,444.326,444.326,444.326,0.0,,,2,88219952449.9359,RUB,999999.999999
SNDX,IMOEX,2009-05-22,Индекс МосБиржи,Индекс МосБиржи,1054.03,1034.45,1066.37,1034.37,62397445709.4,,,2,,RUB,
RTSI,MCFTR,2009-05-22,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1130.81,1130.81,1130.81,1130.81,0.0,,,2,0.0,,
RTSI,MCFTRN,2009-05-22,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1118.98,1118.98,1118.98,1118.98,0.0,,,2,0.0,,
RTSI,MCFTRR,2009-05-22,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1123.7,1123.7,1123.7,1123.7,0.0,,,2,0.0,,
RTSI,MEBCTR,2009-05-22,MOEX Blue Chip Total Return,Индекс МосБиржи голубых фишек полной доходности «брутто»,7069.58,7069.58,7069.58,7069.58,0.0,,,2,0.0,RUB,
RTSI,MEBCTRN,2009-05-22,MOEX Blue Chip Net-TR-NR,Индекс МосБиржи голубых фишек полной доходности «нетто» (по налоговым ставкам иностр. орг.),7069.58,7069.58,7069.58,7069.58,0.0,,,2,0.0,RUB,
RTSI,MEBCTRR,2009-05-22,MOEX Blue Chip Net-TR-Res,Индекс МосБиржи голубых фишек полной доходности «нетто» (по налоговым ставкам росс. орг.),7069.58,7069.58,7069.58,7069.58,0.0,,,2,0.0,RUB,
SNDX,MICEX10INDEX,2009-05-22,Индекс МосБиржи 10,Индекс МосБиржи 10,2225.87,2150.48,2245.18,2146.41,58957343277.27,,,2,,RUB,
SNDX,MICEXBORR1W,2009-05-22,MCX BO 1W,ММВБ РЕПО обл 7 дней,8.49,,,,0.0,,,2,,RUB,
SNDX,MICEXBORR2W,2009-05-22,MCX BO 2W,ММВБ РЕПО обл 14 дней,14.9,,,,0.0,,,2,,RUB,
SNDX,MICEXBORRON,2009-05-22,MCX BO ON,ММВБ РЕПО обл 1 день,8.0,,,,20208838948.64,,,2,,RUB,
SNDX,MICEXCBICP,2009-05-22,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,86.06,86.01,86.06,86.01,749284940.6,594,14.12,2,,RUB,
SNDX,MICEXCBICP3Y,2009-05-22,Индекс Мосбиржи корп обл CBICP 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1 - 3 ценовой,90.2,90.14,90.2,90.13,729197168.5,413,14.01,2,,RUB,
SNDX,MICEXCBICP5Y,2009-05-22,Индекс Мосбиржи корп обл CBICP 1-3,Индекс Мосбиржи корпоративных облигаций ценовой 3-5,89.86,89.86,89.86,89.82,20087772.1,957,14.54,2,,RUB,
SNDX,MICEXCBIGP,2009-05-22,ММВБ корп обл (вал),ММВБ корп обл (вал),87.76,87.72,87.76,87.69,749284940.6,594,14.12,2,,RUB,
SNDX,MICEXCBIGP3Y,2009-05-22,ММВБ корп обл (вал) 1-3,ММВБ корп обл (вал) 1-3,92.09,92.0,92.09,92.0,729197168.5,413,14.01,2,,RUB,
SNDX,MICEXCBIGP5Y,2009-05-22,ММВБ корп обл (вал) 3-5,ММВБ корп обл (вал) 3-5,91.63,91.63,91.63,91.56,20087772.1,957,14.54,2,,RUB,
SNDX,MICEXCBITR,2009-05-22,Индекс Мосбиржи корп обл CBITR,Индекс Мосбиржи корпоративных облигаций,150.43,150.35,150.43,150.3,749284940.6,594,14.12,2,,RUB,
SNDX,MICEXCBITR3Y,2009-05-22,Индекс Мосбиржи корп обл CBITR 3-5,Индекс Мосбиржи корпоративных облигаций MOEX 1-3,154.95,154.8,154.95,154.8,729197168.5,413,14.01,2,,RUB,
SNDX,MICEXCBITR5Y,2009-05-22,Индекс Мосбиржи корп обл CBITR 1-3,Индекс Мосбиржи корпоративных облигаций 3-5,154.85,154.84,154.85,154.73,20087772.1,957,14.54,2,,RUB,
SNDX,MICEXCGS,2009-05-22,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2195.51,2202.11,2222.53,2188.67,135613754.99,,,2,,RUB,
SNDX,MICEXCHM,2009-05-22,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,3234.22,3202.42,3270.04,3202.42,979496392.67,,,2,,RUB,
SNDX,MICEXEQRR1W,2009-05-22,MCX EQ 1W,ММВБ РЕПО акц 7 дней,15.32,,,,14993051613.4,,,2,,RUB,
SNDX,MICEXEQRR2W,2009-05-22,MCX EQ 2W,ММВБ РЕПО акц 14 дней,15.0,,,,0.0,,,2,,RUB,
SNDX,MICEXEQRRON,2009-05-22,MCX EQ ON,ММВБ РЕПО акц 1 день,8.46,,,,43480769725.46,,,2,,RUB,
SNDX,MICEXFNL,2009-05-22,Индекс финансов,Индекс МосБиржи финансов,3158.7,3091.45,3200.11,3090.66,36870602016.48,,,2,,RUB,
SNDX,MICEXINDEXCF,2009-05-22,Индекс МосБиржи (архив),Индекс МосБиржи (архив),1054.03,1034.45,1066.37,1034.37,62397445709.4,,,2,,RUB,
SNDX,MICEXLC,2009-05-22,MICEX LC,ММВБ высокая кап,1733.13,1702.53,1754.18,1702.37,53538309698.43,,,2,,RUB,
SNDX,MICEXM&M,2009-05-22,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,2362.08,2336.16,2378.78,2336.14,4030865563.83,,,2,,RUB,
SNDX,MICEXMBICP,2009-05-22,Индекс Мосбиржи мун обл MOEX MBICP,Индекс Мосбиржи муниципальных облигаций ценовой,83.53,83.36,83.53,83.3,2280697928.1,930,15.83,2,,RUB,
SNDX,MICEXMBIGP,2009-05-22,MICEXMBIGP,ММВБ муни обл (вал),85.58,85.41,85.58,85.35,2280697928.1,930,15.83,2,,RUB,
SNDX,MICEXMBITR,2009-05-22,Индекс Мосбиржи мун обл MBITR,Индекс Мосбиржи муниципальных облигаций,107.87,107.65,107.87,107.58,2280697928.1,930,15.83,2,,RUB,
SNDX,MICEXMC,2009-05-22,MICEX MC,ММВБ стандарт кап,1394.9,1372.27,1409.96,1369.23,1907402674.25,,,2,,RUB,
SNDX,MICEXMNF,2009-05-22,Машиностроение,Индекс машиностроения Московской Биржи,1041.8,1074.0,1113.56,1032.93,233506260.64,,,2,,RUB,
SNDX,MICEXO&G,2009-05-22,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2059.19,2029.48,2087.52,2029.47,18838510515.52,,,2,,RUB,
SNDX,MICEXPWR,2009-05-22,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1533.01,1494.11,1548.64,1489.44,1723014623.44,,,2,,RUB,
SNDX,MICEXSC,2009-05-22,Второй эшелон,Индекс второго эшелона Московской Биржи,2123.99,2080.35,2140.04,2080.35,1032670290.88,,,2,,RUB,
SNDX,MICEXTLC,2009-05-22,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1135.83,1101.55,1146.86,1101.55,982745929.72,,,2,,RUB,
SNDX,MICEXTRN,2009-05-22,Индекс транспорта,Индекс МосБиржи транспорта,1163.73,1163.73,1163.73,1163.73,12780622.48,,,2,,RUB,
SNDX,MOEX10,2009-05-22,Индекс МосБиржи 10,Индекс МосБиржи 10,2225.87,2150.48,2245.18,2146.41,58957343277.27,,,2,,RUB,
RTSI,MOEXBC,2009-05-22,Индекс голубых фишек,Индекс МосБиржи голубых фишек,7069.58,7036.74,7216.46,6960.2,4888730648.0,,,2,2065596221355.19,RUB,999999.999999
SNDX,MOEXCH,2009-05-22,Индекс химии и нефтехимии,Индекс МосБиржи химии и нефтехимии,3234.22,3202.42,3270.04,3202.42,979496392.67,,,2,,RUB,
SNDX,MOEXCN,2009-05-22,Индекс потребительского сектора / Индекс потребит сектора,Индекс МосБиржи потребительского сектора,2195.51,2202.11,2222.53,2188.67,135613754.99,,,2,,RUB,
SNDX,MOEXEU,2009-05-22,Индекс электроэнергетики,Индекс МосБиржи электроэнергетики,1533.01,1494.11,1548.64,1489.44,1723014623.44,,,2,,RUB,
SNDX,MOEXFN,2009-05-22,Индекс финансов,Индекс МосБиржи финансов,3158.7,3091.45,3200.11,3090.66,36870602016.48,,,2,,RUB,
SNDX,MOEXMM,2009-05-22,Индекс металлов и добычи,Индекс МосБиржи металлов и добычи,2362.08,2336.16,2378.78,2336.14,4030865563.83,,,2,,RUB,
SNDX,MOEXOG,2009-05-22,Индекс нефти и газа,Индекс МосБиржи нефти и газа,2059.19,2029.48,2087.52,2029.47,18838510515.52,,,2,,RUB,
SNDX,MOEXTL,2009-05-22,Индекс телекоммуникаций,Индекс МосБиржи телекоммуникаций,1135.83,1101.55,1146.86,1101.55,982745929.72,,,2,,RUB,
SNDX,MOEXTN,2009-05-22,Индекс транспорта,Индекс МосБиржи транспорта,1163.73,1163.73,1163.73,1163.73,12780622.48,,,2,,RUB,
RTSI,OPSI,2009-05-22,Субиндекс ОФЗ,Индексы активов пенсионных накоплений - Субиндекс ОФЗ,952.4248,952.4248,952.4248,952.4248,0.0,,,2,0.0,RUB,
RTSI,RTS2,2009-05-22,Второй эшелон в $,Индекс второго эшелона Московской Биржи в долларах,795.8,782.21,795.98,782.21,637905.0,,,2,9788113525.0529,USD,999999.999999
RTSI,RTSch,2009-05-22,Индекс РТС химии и нефтехимии,Индекс РТС химии и нефтехимии,110.2,109.12,111.42,109.12,31136045.2363,,,2,0.0,USD,
RTSI,RTScr,2009-05-22,Индекс РТС потреб. сектора,Индекс РТС потребительских товаров и розничной торговли,154.06,154.67,154.67,154.06,47000.0,,,2,1118068326.5964,USD,999999.999999
RTSI,RTSeu,2009-05-22,Индекс РТС электроэнергетики,Индекс РТС электроэнергетики,128.46,125.08,128.46,125.08,701163.0,,,2,4934362202.4208,USD,999999.999999
RTSI,RTSfn,2009-05-22,Индекс РТС финансов,Индекс РТС финансов,209.89,208.81,212.79,208.81,10972791.0,,,2,1787618174.868,USD,999999.999999
RTSI,RTSI,2009-05-22,Индекс РТС,Индекс РТС,1013.37,1001.36,1021.63,1001.36,13283465.0,,,2,83755547331.1876,USD,999999.999999
RTSI,RTSin,2009-05-22,Машиностроение в $,Индекс машиностроения Московской Биржи в долларах,78.15,70.31,78.15,70.31,5857.0,,,2,530032917.031,USD,999999.999999
RTSI,RTSmm,2009-05-22,Индекс РТС металлов и добычи,Индекс РТС металлов и добычи,152.11,149.26,152.36,149.26,373800.0,,,2,6759896777.6482,USD,999999.999999
RTSI,RTSog,2009-05-22,Индекс РТС нефти и газа,Индекс РТС нефти и газа,150.75,149.36,152.12,149.36,949505.0,,,2,49743070622.2893,USD,999999.999999
RTSI,RTSSIB,2009-05-22,Индекс ММВБ Сибирь,Индекс ММВБ Сибирь,462.96,462.96,462.96,462.96,27200558.9473,,,2,58385414650.8312,RUB,
