BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT,TRADINGSESSION
TQOD,2021-03-16,UBANK11/22,AMUNIBB2AER2,1.0,1030.7,103.07,103.07,103.07,103.07,,103.07,,103.07,10.0,,103.0427,103.07,0.0,1047618.88,0.0,2022-11-15,,,,,5.25,1.31,,2021-03-16,100.0,USD,,,,,USD,3
TQCB,2021-03-16,МГор48-об,RU000A0JNYN1,41.0,1998403.4,100.25,101.29,101.06,101.06,15.62,100.32,5.16,101.29,1992.0,100.32,100.32,101.06,1998403.4,1998403.4,1998403.4,2022-06-11,436.0,5.8,,,6.0,29.92,,2021-03-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-16,РЖД-19 обл,RU000A0JQ7Z2,9.0,143221.6,105.31,105.31,105.31,105.31,13.76,105.31,6.14,105.31,136.0,,105.28,105.31,0.0,500085.3,0.0,2024-07-08,1079.0,6.14,,,7.85,39.14,,2021-03-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-16,РЖД-23 обл,RU000A0JQRD9,45.0,113678.4,105.03,105.31,105.31,105.27,11.61,105.26,6.37,105.3,108.0,,105.25,105.27,0.0,504166.7,0.0,2025-01-16,1229.0,6.38,,,7.85,39.14,,2021-03-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-16,ДОМ.РФ16об,RU000A0JQXG0,2.0,204.04,100.05,103.99,103.99,103.99,0.02,102.02,0.23,100.05,2.0,,,103.99,0.0,0.0,0.0,2021-09-15,181.0,4.19,,,8.25,2.08,,2021-03-16,100.0,SUR,,,,,RUB,3
TQCB,2021-03-16,ГлДорога 3,RU000A0JR4U9,1.0,950.0,95.0,95.0,95.0,95.0,13.92,95.0,12.43,95.0,1.0,,90.83,95.0,0.0,6473257.5,0.0,2028-10-30,237.0,12.43,,,4.0,39.89,2021-11-08,2021-03-16,1000.0,SUR,,,,,RUB,3
TQCB,2021-03-16,ДОМ.РФ18об,RU000A0JRDY3,1.0,735.0,105.0,105.0,105.0,105.0,5.47,105.0,-43.01,105.0,1.0,,,105.0,0.0,0.0,0.0,2023-07-15,30.0,-43.01,,,4.75,8.2,2021-04-15,2021-03-16,700.0,SUR,,-38.1406,,2021-04-19,RUB,3
TQCB,2021-03-16,ВЭБлизинг4,RU000A0JREX3,2.0,12017.8,100.1,100.39,100.39,100.15,32.86,100.15,-1.55,100.1,12.0,,100.2,100.15,0.0,1929927.0,0.0,2021-04-02,17.0,3.79,,,7.27,36.25,,2021-03-16,1000.0,SUR,,,-1.4701,,RUB,3
TQCB,2021-03-16,РУСАЛБАл08,RU000A0JRF11,2.0,8000.8,100.01,100.01,100.01,100.01,0.04,100.01,,100.01,8.0,,99.71,100.01,0.0,523457.2,0.0,2021-04-05,,,,,0.01,0.05,,2021-03-16,1000.0,SUR,,,-0.1642,,RUB,3
TQCB,2021-03-16,РусГидро01,RU000A0JRFN1,1.0,1003.0,100.3,100.3,100.3,100.3,40.34,100.3,5.19,100.3,1.0,,102.23,100.3,0.0,505000.3,0.0,2021-04-12,27.0,5.19,,,9.5,47.37,,2021-03-16,1000.0,SUR,,,4.8836,,RUB,3
TQCB,2021-03-16,Акрон 04,RU000A0JRHF3,2.0,5033.9,100.19,100.8,100.19,100.19,21.19,100.68,5.37,100.8,5.0,,100.83,100.19,0.0,513223.3,0.0,2021-05-18,63.0,2.45,,,6.5,32.41,,2021-03-16,1000.0,SUR,,,5.175,,RUB,3
TQCB,2021-03-16,Мечел 17об,RU000A0JRJS2,114.0,136016.27,100.02,100.67,100.31,100.35,2.41,100.31,,100.02,2712.0,,100.31,100.35,0.0,773527.22,0.0,2021-05-27,,,,,8.75,3.27,,2021-03-16,50.0,SUR,,,,,RUB,3
TQCB,2021-03-16,ННК 04,RU000A0JRJV6,20.0,247088.17,97.99,98.88,98.8,98.8,17.12,98.32,14.89,98.05,359.0,,98.62,98.8,0.0,501179.84,0.0,2021-06-01,77.0,17.54,,,8.5,29.67,,2021-03-16,700.0,SUR,,,13.9022,,RUB,3
TQCB,2021-03-16,Мечел 19об,RU000A0JRJY0,5.0,8559.69,100.02,100.49,100.1,100.1,2.35,100.11,,100.02,171.0,,100.17,100.1,0.0,508086.44,0.0,2021-06-01,,,,,8.75,3.27,,2021-03-16,50.0,SUR,,,7.7783,,RUB,3
TQCB,2021-03-16,ННК 06,RU000A0JRK22,61.0,328230.56,98.25,99.0,98.7,98.7,16.63,98.72,15.18,98.25,475.0,,98.53,98.7,0.0,1059434.32,0.0,2021-06-04,80.0,15.07,,,8.5,29.67,,2021-03-16,700.0,SUR,,,14.1706,,RUB,3
TQCB,2021-03-16,СПбТел 01,RU000A0JRKC4,2.0,25180.0,100.72,100.72,100.72,100.72,22.12,100.72,5.39,100.72,25.0,,101.0,100.72,0.0,35228667.8,0.0,2021-06-11,87.0,5.39,,,8.5,42.38,,2021-03-16,1000.0,SUR,,,5.2241,,RUB,3
TQCB,2021-03-16,СПбТел 02,RU000A0JRKD2,1.0,18003.6,100.02,100.02,100.02,100.02,14.32,100.02,5.44,100.02,18.0,,100.0,100.02,0.0,834032.3,0.0,2021-06-11,87.0,5.44,,,5.5,27.42,,2021-03-16,1000.0,SUR,,,5.2718,,RUB,3
TQCB,2021-03-16,СЗКК 03,RU000A0JRU20,1.0,868.34,96.59,96.59,96.59,96.59,25.61,96.59,82.01,96.59,1.0,,,96.59,0.0,0.0,0.0,2031-09-26,24.0,82.01,,,6.58,29.5,2021-04-09,2021-03-16,899.0,SUR,,,,,RUB,3
