BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-03-16,АбрауДюрсо,ABRD,9199.0,192549230.0,207.0,205.0,236.0,229.0,222.0,229.0,866540.0,222.0,222.0,229.0,192549230.0,192549230.0,192549230.0,0.0,3
TQBR,2021-03-16,АСКО ао,ACKO,347.0,3471870.0,6.06,5.86,6.16,6.06,6.04,6.06,576200.0,6.02,6.02,6.06,3471870.0,3471870.0,3471870.0,0.0,3
SMAL,2021-03-16,Система ао,AFKS,8.0,4610.42,35.743,33.891,35.743,,35.54,33.891,132.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-16,Система ао,AFKS,11586.0,706509224.9,35.83,35.248,35.84,35.65,35.54,35.609,19879500.0,35.523,35.523,35.65,631695855.8,631695855.8,631695855.8,0.0,3
SMAL,2021-03-16,Аэрофлот,AFLT,5.0,844.4,71.0,70.02,71.76,,70.58,71.76,12.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-03-16,Аэрофлот,AFLT,33946.0,1379477553.6,70.96,70.02,71.54,70.5,70.58,70.5,19543350.0,70.58,70.58,70.5,1305708781.6,1305708781.6,1305708781.6,0.0,3
TQBR,2021-03-16,AGRO-гдр,AGRO,24032.0,681017538.4,902.4,880.4,910.0,884.6,889.8,884.6,765435.0,889.8,889.8,884.6,681017538.4,681017538.4,681017538.4,0.0,3
TQTF,2021-03-16,ETF AKCH,AKCH,1476.0,24914411.47,103.05,102.41,104.61,104.21,103.51,104.0,240160.0,103.74,103.74,104.21,24914411.47,24914411.47,24914411.47,22104858.02,3
TQTE,2021-03-16,AKEU ETF,AKEU,442.0,195482.56,11.5,11.41,11.58,11.58,11.56,11.58,16909.0,1009.85,1009.85,11.58,17075557.89,17075557.89,17075557.89,188579.14,3
TQTF,2021-03-16,ETF AKMB,AKMB,1897.0,951092.61,1.07,1.0652,1.07,1.0679,1.0676,1.0671,890663.0,1.0681,1.0681,1.0679,753191.51,753191.51,753191.51,4387843.06,3
