BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,LOW,HIGH,CLOSE,LEGALCLOSEPRICE,ACCINT,WAPRICE,YIELDCLOSE,OPEN,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,MATDATE,DURATION,YIELDATWAP,IRICPICLOSE,BEICLOSE,COUPONPERCENT,COUPONVALUE,BUYBACKDATE,LASTTRADEDATE,FACEVALUE,CURRENCYID,CBRCLOSE,YIELDTOOFFER,YIELDLASTCOUPON,OFFERDATE,FACEUNIT
EQOB,2012-10-24,МГор44-об,RU000A0E6TK0,7.0,49426000.0,98.51,99.01,99.01,99.01,23.4,98.85,7.55,98.89,50000.0,98.84,98.8,98.84,85995100.0,69158000.0,85995100.0,2015-06-24,884.0,7.62,,,,,,,1000.0,SUR,,,,,
EQNB,2012-10-24,РЖД-07обл,RU000A0GJNG2,3.0,1127497.0,100.03,100.05,100.05,100.04,34.75,100.04,6.22,100.04,1127.0,100.06,100.05,100.06,3008684.0,1423674.7,3008684.0,2012-11-07,14.0,6.49,,,,,,,1000.0,SUR,,,,,
EQOB,2012-10-24,Мечел  2об,RU000A0GUBF6,1.0,86760000.0,96.4,96.4,96.4,96.4,26.96,96.4,13.94,96.4,90000.0,96.41,96.41,96.41,91046251.1,90077248.5,91046251.1,2013-06-12,224.0,13.94,,,,,,,1000.0,SUR,,,,,
EQNB,2012-10-24,ВТБ - 6 об,RU000A0JNGU3,7.0,4006456.5,100.55,100.65,100.55,100.55,3.28,100.56,7.97,100.6,3984.0,100.6,100.6,100.6,6543160.5,6543160.5,6543160.5,2016-07-06,253.0,7.96,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-10-24,МГор48-об,RU000A0JNYN1,11.0,103822.6,90.7,91.1,90.7,90.7,25.89,91.07,8.13,90.7,114.0,,91.5,,0.0,45981502.6,0.0,2022-06-11,2511.0,8.07,,,,,,,1000.0,SUR,,,,,RUB
EQOB,2012-10-24,МГор49-об,RU000A0JNYP6,2.0,4882162.0,97.39,97.4,97.39,97.39,25.32,97.39,7.82,97.4,5013.0,97.39,97.39,97.39,4896746.4,4889943.2,4896746.4,2017-06-14,1435.0,7.82,,,,,,,1000.0,SUR,,,,,RUR
EQOB,2012-10-24,Лукойл4обл,RU000A0JNYY8,1.0,10015000.0,100.15,100.15,100.15,100.15,28.18,100.15,7.38,100.15,10000.0,100.15,100.15,100.15,24045902.4,23916821.5,24045902.4,2013-12-05,388.0,7.38,,,,,,,1000.0,SUR,,,,,
EQOB,2012-10-24,Мос.обл.7в,RU000A0JP6R2,5.0,6076765.0,99.5,99.75,99.75,99.75,1.53,99.5,8.35,99.6,6107.0,99.54,99.52,99.54,7367943.5,6869043.5,7367943.5,2014-04-16,518.0,8.54,,,,,,,1000.0,SUR,,,,,
EQNO,2012-10-24,ИКС5Фин 01,RU000A0JPBN4,1.0,986.0,98.6,98.6,98.6,98.6,24.61,98.6,9.05,98.6,1.0,,99.35,,0.0,42230389.7,0.0,2014-07-01,574.0,9.05,,,,,,,1000.0,SUR,,,,,
EQOB,2012-10-24,СОЛЛЕРС2,RU000A0JPCB7,3.0,8831.7,97.58,102.53,102.53,102.53,33.56,98.13,8.99,97.58,9.0,102.41,102.46,102.41,1135744.5,1072761.7,1135744.5,2013-07-17,255.0,15.8,,,,,,,1000.0,SUR,,,,,
EQOB,2012-10-24,НижгорОбл4,RU000A0JPHC4,1.0,47376.3,99.95,99.95,99.95,99.95,10.0,99.95,8.57,99.95,158.0,,100.04,,0.0,15764173.92,0.0,2012-11-17,24.0,8.57,,,,,,,300.0,SUR,,,,,
