BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-07-30,АбрауДюрсо,ABRD,54.0,159865.0,129.5,129.5,130.5,130.0,130.0,130.0,1230.0,,130.0,130.0,0.0,502075.0,0.0,0.0,3
TQPI,2020-07-30,АСКО ао,ACKO,142.0,498414.0,5.0,4.98,5.1,5.02,5.06,5.0,98700.0,,5.04,5.02,0.0,503414.0,0.0,0.0,3
TQBR,2020-07-30,Система ао,AFKS,7544.0,351065207.0,19.28,19.045,19.399,19.19,19.232,19.19,18254200.0,19.232,19.232,19.19,351065207.0,351065207.0,351065207.0,0.0,3
SMAL,2020-07-30,Аэрофлот,AFLT,67.0,5680.32,82.92,81.68,82.92,,82.56,81.68,69.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-30,Аэрофлот,AFLT,30622.0,1404410193.0,83.68,81.7,83.8,82.24,82.56,82.54,17010730.0,82.56,82.56,82.24,1332410130.2,1332410130.2,1332410130.2,0.0,3
TQBR,2020-07-30,AGRO-гдр,AGRO,4823.0,109293796.0,742.0,706.2,750.0,723.6,726.0,723.6,150571.0,725.8,725.8,723.6,109293796.0,109293796.0,109293796.0,0.0,3
TQTE,2020-07-30,AKEU ETF,AKEU,288.0,166545.23,10.0,9.7,10.02,9.77,9.8,9.8,16999.0,831.91,831.91,9.77,14141688.59,14141688.59,14141688.59,57880.93,3
TQTF,2020-07-30,ETF AKMB,AKMB,331.0,49826.07,1.0186,1.016,1.0226,1.0197,1.0206,1.02,48834.0,,1.0187,1.0197,0.0,730882.37,0.0,3282608.46,3
TQTD,2020-07-30,AKNX ETF,AKNX,603.0,162332.59,15.4,15.32,15.52,15.44,15.42,15.5,10530.0,1113.59,1113.59,15.44,11726062.14,11726062.14,11726062.14,283550.53,3
TQBR,2020-07-30,Акрон,AKRN,783.0,29118166.0,5740.0,5710.0,5800.0,5800.0,5774.0,5800.0,5044.0,5772.0,5772.0,5800.0,29118166.0,29118166.0,29118166.0,0.0,3
TQTD,2020-07-30,AKSP ETF,AKSP,236.0,276528.21,11.11,11.05,11.2,11.15,11.13,11.17,24856.0,803.63,803.63,11.15,19974960.03,19974960.03,19974960.03,237232.64,3
TQBR,2020-07-30,БестЭфБ ао,ALBK,19.0,31255.0,52.5,51.5,52.5,52.0,52.0,52.0,600.0,,52.0,52.0,0.0,510525.0,0.0,0.0,3
TQBR,2020-07-30,АЛРОСА-Нюр,ALNU,10.0,815200.0,54200.0,54200.0,54400.0,54400.0,54400.0,54400.0,15.0,54400.0,54400.0,54400.0,815200.0,815200.0,815200.0,0.0,3
SMAL,2020-07-30,АЛРОСА ао,ALRS,44.0,4471.69,65.96,65.95,68.22,,66.71,68.22,67.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-30,АЛРОСА ао,ALRS,23006.0,1505273587.4,66.4,65.83,67.56,66.11,66.71,66.5,22563420.0,66.73,66.73,66.11,1444639044.0,1444639044.0,1444639044.0,0.0,3
SMAL,2020-07-30,АшинскийМЗ,AMEZ,39.0,2213.9,4.215,4.215,4.385,,4.35,4.385,515.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-30,АшинскийМЗ,AMEZ,2062.0,7620455.5,4.295,4.18,4.465,4.305,4.35,4.305,1750900.0,4.35,4.35,4.305,7620455.5,7620455.5,7620455.5,0.0,3
SMAL,2020-07-30,Аптеки36и6,APTK,1.0,12.73,12.73,12.73,12.73,,13.546,12.73,1.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-30,Аптеки36и6,APTK,1299.0,2080857.12,13.52,13.52,13.606,13.554,13.546,13.554,153610.0,13.546,13.546,13.554,2080857.12,2080857.12,2080857.12,0.0,3
TQBR,2020-07-30,РусАква ао,AQUA,3898.0,91991770.0,216.0,198.5,220.0,200.5,205.0,200.5,449010.0,205.0,205.0,200.5,91991770.0,91991770.0,91991770.0,0.0,3
SMAL,2020-07-30,Арсагера,ARSA,1.0,306.22,5.02,5.02,5.02,,3.48,5.02,61.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-30,Арсагера,ARSA,6.0,31220.0,3.53,3.43,3.53,3.44,3.48,3.43,9000.0,,3.48,3.44,0.0,532620.0,0.0,0.0,3
TQBR,2020-07-30,АстрЭнСб,ASSB,67.0,153720.0,0.74,0.74,0.755,0.746,0.75,0.746,205000.0,,0.741,0.746,0.0,500249.0,0.0,0.0,3
TQBR,2020-07-30,Авангрд-ао,AVAN,8.0,21900.0,710.0,700.0,710.0,710.0,705.0,710.0,31.0,,695.0,710.0,0.0,500150.0,0.0,0.0,3
TQBR,2020-07-30,Башнефт ао,BANE,640.0,7595191.0,1734.5,1732.0,1747.5,1736.5,1737.0,1736.5,4373.0,1737.0,1737.0,1736.5,7595191.0,7595191.0,7595191.0,0.0,3
TQBR,2020-07-30,Башнефт ап,BANEP,2219.0,43650919.5,1355.0,1341.0,1355.0,1346.5,1347.0,1346.5,32406.0,1347.0,1347.0,1346.5,43650919.5,43650919.5,43650919.5,0.0,3
TQBR,2020-07-30,Белуга ао,BELU,261.0,1990723.0,1335.0,1325.0,1345.0,1337.0,1334.0,1337.0,1492.0,1334.0,1334.0,1337.0,1990723.0,1990723.0,1990723.0,0.0,3
TQBR,2020-07-30,БашИнСв ап,BISVP,43.0,338175.0,8.38,8.22,8.39,8.32,8.27,8.32,40900.0,,8.27,8.32,0.0,502554.0,0.0,0.0,3
TQBR,2020-07-30,Белон ао,BLNG,380.0,1030943.8,4.67,4.5,4.79,4.7,4.644,4.7,222000.0,4.644,4.644,4.7,1030943.8,1030943.8,1030943.8,0.0,3
TQBR,2020-07-30,БурЗолото,BRZL,1408.0,11094583.0,1185.0,1127.0,1220.0,1128.0,1175.0,1128.0,9441.0,1175.0,1175.0,1128.0,11094583.0,11094583.0,11094583.0,0.0,3
TQBR,2020-07-30,БСП ао,BSPB,1996.0,20135756.7,43.03,42.26,43.18,42.5,42.72,42.5,471310.0,42.72,42.72,42.5,20135756.7,20135756.7,20135756.7,0.0,3
TQBR,2020-07-30,МКБ ао,CBOM,7887.0,326429409.1,5.918,5.822,5.925,5.876,5.886,5.876,55457800.0,5.886,5.886,5.876,326429409.1,326429409.1,326429409.1,0.0,3
TQBR,2020-07-30,ЧТПЗ ао,CHEP,99.0,620895.0,209.5,207.0,210.0,209.5,209.0,209.5,2970.0,209.0,209.0,209.5,620895.0,620895.0,620895.0,0.0,3
TQBR,2020-07-30,РН-ЗапСиб,CHGZ,1.0,3540.0,35.4,35.4,35.4,35.4,35.4,35.4,100.0,,34.6,35.4,0.0,503780.0,0.0,0.0,3
TQBR,2020-07-30,ЧКПЗ ао,CHKZ,37.0,352640.0,5420.0,5100.0,5500.0,5400.0,5260.0,5380.0,67.0,,5320.0,5400.0,0.0,504520.0,0.0,0.0,3
TQBR,2020-07-30,СевСт-ао,CHMF,26499.0,1164190404.8,925.4,896.0,925.6,905.6,909.0,908.4,1280744.0,909.0,909.0,905.6,1104482138.2,1104482138.2,1104482138.2,0.0,3
TQBR,2020-07-30,ЧМК ао,CHMK,240.0,2786210.0,2675.0,2575.0,2680.0,2610.0,2620.0,2610.0,1063.0,2620.0,2620.0,2610.0,2786210.0,2786210.0,2786210.0,0.0,3
SMAL,2020-07-30,Телеграф,CNTL,2.0,124.5,31.15,31.1,31.15,,28.3,31.1,4.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-30,Телеграф,CNTL,2177.0,64404495.0,28.85,28.0,28.9,28.45,28.3,28.45,2275600.0,28.3,28.3,28.45,64404495.0,64404495.0,64404495.0,0.0,3
SMAL,2020-07-30,Телеграф-п,CNTLP,10.0,8484.0,28.3,28.24,28.3,,28.38,28.3,300.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-30,Телеграф-п,CNTLP,2211.0,46383648.0,28.88,28.0,28.9,28.4,28.38,28.4,1634800.0,28.38,28.38,28.4,46383648.0,46383648.0,46383648.0,0.0,3
TQBR,2020-07-30,ДагСб ао,DASB,240.0,1159867.0,0.093,0.0915,0.094,0.0917,0.0923,0.0917,12560000.0,0.0923,0.0923,0.0917,1159867.0,1159867.0,1159867.0,0.0,3
SMAL,2020-07-30,ЗаводДИОД,DIOD,1.0,93.6,7.2,7.2,7.2,,6.56,7.2,13.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-30,ЗаводДИОД,DIOD,313.0,1622293.0,6.48,6.47,6.7,6.57,6.56,6.57,247400.0,6.56,6.56,6.57,1622293.0,1622293.0,1622293.0,0.0,3
SMAL,2020-07-30,ДетскийМир,DSKY,7.0,1516.44,114.88,114.88,119.98,,115.28,115.08,13.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-30,ДетскийМир,DSKY,7140.0,235791911.8,116.0,114.28,116.3,115.62,115.28,115.62,2045340.0,115.28,115.28,115.62,235791911.8,235791911.8,235791911.8,0.0,3
SMAL,2020-07-30,ДЭК ао,DVEC,3.0,187.65,1.0,1.0,1.03,,1.039,1.03,186.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-30,ДЭК ао,DVEC,138.0,1051129.0,1.038,1.032,1.064,1.039,1.039,1.039,1011000.0,1.04,1.04,1.039,1051129.0,1051129.0,1051129.0,0.0,3
TQBR,2020-07-30,iДонскЗР,DZRD,2608.0,20606975.0,1995.0,1995.0,2805.0,2800.0,2580.0,2805.0,7988.0,2580.0,2580.0,2800.0,20606975.0,20606975.0,20606975.0,0.0,3
TQBR,2020-07-30,iДонскЗР п,DZRDP,3021.0,24665330.0,1590.0,1590.0,2130.0,2020.0,1850.0,2020.0,13335.0,1850.0,1850.0,2020.0,24665330.0,24665330.0,24665330.0,0.0,3
