BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-06-30,АбрауДюрсо,ABRD,79.0,275730.0,131.0,129.5,131.0,130.5,130.0,130.5,2120.0,,130.0,130.5,0.0,524545.0,0.0,0.0,3
TQPI,2020-06-30,АСКО ао,ACKO,77.0,277606.0,4.94,4.7,5.06,5.02,4.98,4.94,55700.0,,4.98,5.02,0.0,507976.0,0.0,0.0,3
SMAL,2020-06-30,Система ао,AFKS,6.0,1387.19,16.801,16.801,17.424,,17.309,17.063,81.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-06-30,Система ао,AFKS,12457.0,599471520.5,17.45,17.072,17.63,17.1,17.309,17.1,34633700.0,17.309,17.309,17.1,599471520.5,599471520.5,599471520.5,0.0,3
SMAL,2020-06-30,Аэрофлот,AFLT,9.0,1971.18,82.0,81.52,82.64,,82.1,82.5,24.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-06-30,Аэрофлот,AFLT,35508.0,1941561531.4,82.82,80.98,83.62,81.82,82.1,82.34,23644570.0,82.12,82.12,81.82,1861869957.0,1861869957.0,1861869957.0,0.0,3
TQBR,2020-06-30,AGRO-гдр,AGRO,1555.0,18285998.8,648.2,641.8,650.6,644.2,645.8,644.2,28320.0,645.6,645.6,644.2,18285998.8,18285998.8,18285998.8,0.0,3
TQTE,2020-06-30,AKEU ETF,AKEU,46.0,80115.08,9.73,9.73,9.81,9.75,9.76,9.75,8210.0,767.79,767.79,9.75,6303550.64,6303550.64,6303550.64,55336.77,3
TQTF,2020-06-30,ETF AKMB,AKMB,44.0,58991.0,1.0116,1.0046,1.0121,1.0121,1.0068,1.0121,58594.0,,1.0059,1.0121,0.0,509955.04,0.0,0.0,3
TQTD,2020-06-30,AKNX ETF,AKNX,414.0,106828.94,14.54,14.47,14.7,14.63,14.57,14.62,7333.0,1019.07,1019.07,14.63,7472823.15,7472823.15,7472823.15,267426.51,3
