BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2013-02-20,CNYRUB_TOD,CNY000000TOD,48.14,48.14,48.2296,48.19,14.0,31659756.2,48.1957
CETS,2013-02-20,EUR_TODTOM,EUR000TODTOM,0.0068,0.0065,0.0069,0.0068,389.0,60826311120.0,0.0067
CNGD,2013-02-20,EUR_TODTOM,EUR000TODTOM,0.0066,-0.0154,0.0176,0.0176,10.0,510601184.43,
CETS,2013-02-20,EURUSD_TOD,EURUSD000TOD,1.3413,1.3393,1.3427,1.3401,25.0,624760124.42,1.341
CETS,2013-02-20,EURUSD_TOM,EURUSD000TOM,1.3414,1.33,1.343,1.33,81.0,2679060985.88,1.3402
CETS,2013-02-20,EURUSDTDTM,EURUSDTODTOM,2e-06,0.0,1.1e-05,1e-05,33.0,1358844832.67,4e-06
CETS,2013-02-20,EURRUB_TOD,EUR_RUB__TOD,40.3255,40.26,40.36,40.28,1233.0,9151230194.5,40.315
CNGD,2013-02-20,EURRUB_TOD,EUR_RUB__TOD,40.2725,40.2725,40.36,40.315,7.0,91716535.0,
CETS,2013-02-20,EURRUB_TOM,EUR_RUB__TOM,40.33,40.04,40.365,40.1275,1387.0,12922455793.5,40.2815
CNGD,2013-02-20,EURRUB_TOM,EUR_RUB__TOM,40.2725,40.2725,40.365,40.32,8.0,493093700.0,
CETS,2013-02-20,USDRUB_TOD,USD000000TOD,30.0335,30.0265,30.072,30.066,4217.0,41533230052.5,30.0444
CNGD,2013-02-20,USDRUB_TOD,USD000000TOD,30.086,30.0335,30.4,30.4,24.0,1630837798.1,
CETS,2013-02-20,USD_TODTOM,USD000TODTOM,0.005,0.0047,0.0051,0.005,666.0,162249915580.0,0.0049
CNGD,2013-02-20,USD_TODTOM,USD000TODTOM,0.0049,-0.0116,0.0132,0.0053,75.0,4862814592.05,
CETS,2013-02-20,USDRUB_TOM,USD000UTSTOM,30.036,30.028,30.22,30.1935,9492.0,97152321449.0,30.0638
CNGD,2013-02-20,USDRUB_TOM,USD000UTSTOM,30.076,30.03,30.0945,30.067,10.0,2511949686.0,
CETS,2013-02-20,USD_TOMSPT,USDRUB_TOM1D,0.0048,0.0048,0.0048,0.0048,1.0,12047480.0,0.0048
CETS,2013-02-20,USD_TOM1W,USDRUB_TOM1W,0.0335,0.0335,0.034,0.034,3.0,663252800.0,0.034
