BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQDE,2018-05-21,АСКО ао,ACKO,7.0,69850.0,8.88,8.52,8.96,8.62,8.73,8.62,8000.0,,8.6,8.62,0.0,516110.0,0.0,
SMAL,2018-05-21,Система ао,AFKS,4.0,941.38,10.45,10.45,10.52,,10.51,10.52,90.0,,,,0.0,0.0,0.0,
TQBR,2018-05-21,Система ао,AFKS,5813.0,213941870.0,10.71,10.43,10.715,10.505,10.51,10.505,20355400.0,10.51,10.51,10.505,213941870.0,213941870.0,213941870.0,
SMAL,2018-05-21,Аэрофлот,AFLT,7.0,16758.4,139.3,135.9,139.3,,136.75,136.3,123.0,,,,0.0,0.0,0.0,
TQBR,2018-05-21,Аэрофлот,AFLT,3394.0,331837220.0,136.1,136.05,137.75,136.2,136.75,136.2,2426500.0,136.75,136.75,136.2,331837220.0,331837220.0,331837220.0,
TQBR,2018-05-21,AGRO-гдр,AGRO,431.0,12086245.5,694.0,689.0,708.0,700.0,696.5,700.0,17357.0,696.5,696.5,700.0,12086245.5,12086245.5,12086245.5,
TQBR,2018-05-21,Акрон,AKRN,450.0,8947799.0,4309.0,4282.0,4325.0,4300.0,4302.0,4300.0,2080.0,4302.0,4302.0,4300.0,8947799.0,8947799.0,8947799.0,
TQBR,2018-05-21,БестЭфБ ао,ALBK,10.0,83750.0,74.5,74.5,89.0,87.0,84.0,87.0,1000.0,,91.0,87.0,0.0,501600.0,0.0,
TQBR,2018-05-21,АЛРОСА-Нюр,ALNU,4.0,680500.0,140000.0,133000.0,140000.0,133000.0,136000.0,133000.0,5.0,141500.0,141000.0,133000.0,10341500.0,5079000.0,10341500.0,
SMAL,2018-05-21,АЛРОСА ао,ALRS,11.0,11099.12,92.79,86.03,92.79,,92.34,91.61,121.0,,,,0.0,0.0,0.0,
TQBR,2018-05-21,АЛРОСА ао,ALRS,4828.0,457411894.0,93.0,91.5,93.6,91.51,92.34,91.51,4953600.0,92.34,92.34,91.51,457411894.0,457411894.0,457411894.0,
TQBR,2018-05-21,АшинскийМЗ,AMEZ,57.0,160491.0,3.84,3.78,3.87,3.8,3.82,3.8,42000.0,,3.8,3.8,0.0,3632285.0,0.0,
SMAL,2018-05-21,Аптеки36и6,APTK,1.0,6.77,6.77,6.77,6.77,,6.92,6.77,1.0,,,,0.0,0.0,0.0,
TQBR,2018-05-21,Аптеки36и6,APTK,164.0,364093.3,6.92,6.84,6.98,6.95,6.92,6.95,52640.0,,6.9,6.95,0.0,506460.9,0.0,
TQBR,2018-05-21,РусАква ао,AQUA,4.0,560000.0,200.0,200.0,200.0,200.0,200.0,200.0,2800.0,201.0,200.0,200.0,823200.0,739550.0,823200.0,
TQDE,2018-05-21,Армада,ARMD,84.0,119534.0,11.7,11.1,11.9,11.2,11.4,11.2,10510.0,,11.9,11.2,0.0,539593.0,0.0,
TQBR,2018-05-21,АВТОВАЗ ао,AVAZ,99.0,803630.0,12.8,12.55,12.9,12.75,12.7,12.75,63200.0,12.7,12.7,12.75,803630.0,803630.0,803630.0,
TQBR,2018-05-21,АВТОВАЗ ап,AVAZP,202.0,2393365.0,12.05,11.2,12.05,11.6,11.6,11.6,206400.0,11.6,11.6,11.6,2393365.0,2393365.0,2393365.0,
TQBR,2018-05-21,Башнефт ао,BANE,462.0,8735617.0,2384.0,2344.0,2384.0,2365.0,2364.0,2365.0,3696.0,2364.0,2364.0,2365.0,8735617.0,8735617.0,8735617.0,
TQBR,2018-05-21,Башнефт ап,BANEP,2427.0,90400232.5,1886.0,1800.5,1886.0,1861.0,1864.0,1861.0,48504.0,1864.0,1864.0,1861.0,90400232.5,90400232.5,90400232.5,
TQBR,2018-05-21,Белуга ао,BELU,7.0,142001.0,711.0,710.0,711.0,710.0,710.0,710.0,200.0,,708.0,710.0,0.0,501118.0,0.0,
TQBR,2018-05-21,БашИнСв ап,BISVP,3.0,23350.0,3.9,3.85,3.9,3.85,3.89,3.85,6000.0,3.67,3.66,3.85,4181900.0,3809240.0,4181900.0,
TQBR,2018-05-21,Белон ао,BLNG,31.0,197770.0,2.72,2.7,2.79,2.72,2.73,2.72,72500.0,,2.72,2.72,0.0,500186.0,0.0,
TQBR,2018-05-21,БурЗолото,BRZL,41.0,338065.0,845.0,845.0,895.0,860.0,885.0,850.0,382.0,,865.0,860.0,0.0,500550.0,0.0,
TQBR,2018-05-21,БСП ао,BSPB,216.0,5433254.5,53.7,53.7,54.7,54.0,54.3,54.0,100090.0,54.3,54.3,54.0,5433254.5,5433254.5,5433254.5,
TQBR,2018-05-21,МКБ ао,CBOM,538.0,23664848.2,4.87,4.827,4.925,4.868,4.853,4.868,4876800.0,4.853,4.853,4.868,23664848.2,23664848.2,23664848.2,
