BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2014-10-14,BYRRUB_TOD,BYRRUB_TOD,37.8,37.8,38.08,38.08,2.0,158816.0,37.8133
CETS,2014-10-14,CNYRUB_TOD,CNY000000TOD,6.606,6.6,6.6155,6.614,29.0,159158341.0,6.6129
CETS,2014-10-14,CNY_TODTOM,CNYRUBTODTOM,0.000855,0.000852,0.000855,0.000852,2.0,9231815.8,0.000854
CNGD,2014-10-14,CNY_TODTOM,CNYRUBTODTOM,-0.000903,-0.000903,-0.000903,-0.000903,1.0,6592.4,
CETS,2014-10-14,CNYRUB_TOM,CNYRUB_TOM,6.607,6.6,6.7015,6.645,1121.0,5309996388.3,6.6174
CETS,2014-10-14,CNY_TOMSPT,CNYRUB_TOM1D,0.00095,0.0008,0.00095,0.0008,2.0,500493075.0,0.000812
CETS,2014-10-14,EUR_TODTOM,EUR000TODTOM,0.01,0.01,0.0125,0.0124,518.0,78270820600.0,0.0112
CNGD,2014-10-14,EUR_TODTOM,EUR000TODTOM,0.0,-0.0197,0.0225,0.0155,76.0,8335076070.86,
CETS,2014-10-14,EURRUB_SPT,EURRUB_SPT,51.5525,51.5525,51.5525,51.5525,1.0,5155250.0,51.5525
CETS,2014-10-14,EUR_TOM1W,EURRUB_TOM1W,0.0815,0.0815,0.0816,0.0816,2.0,154378700.0,0.0816
CETS,2014-10-14,EURUSD_TOD,EURUSD000TOD,1.2714,1.2642,1.27225,1.26515,84.0,2108576759.84,1.26485
CETS,2014-10-14,EURUSD_TOM,EURUSD000TOM,1.2713,1.2641,1.27225,1.2647,229.0,4263054726.12,1.26755
CETS,2014-10-14,EURUSDTDTM,EURUSDTODTOM,1.2e-05,0.0,2.5e-05,0.0,64.0,27511976534.45,1e-05
CNGD,2014-10-14,EURUSDTDTM,EURUSDTODTOM,6e-06,6e-06,6e-06,6e-06,1.0,2559244569.03,
CETS,2014-10-14,EURRUB_TOD,EUR_RUB__TOD,51.5,51.4225,51.639,51.5535,2243.0,14556537729.0,51.5504
CNGD,2014-10-14,EURRUB_TOD,EUR_RUB__TOD,51.598,51.49,51.598,51.49,5.0,824140250.0,
CETS,2014-10-14,EURRUB_TOM,EUR_RUB__TOM,51.4455,51.43,51.835,51.835,2785.0,26310483958.0,51.5852
CNGD,2014-10-14,EURRUB_TOM,EUR_RUB__TOM,51.51,51.51,51.51,51.51,1.0,25755000.0,
CETS,2014-10-14,GLD_TODTOM,GLDRUBTODTOM,0.285,0.285,0.285,0.285,2.0,62184915.0,0.285
CETS,2014-10-14,GLDRUB_TOM,GLDRUB_TOM,1605.76,1605.76,1617.5,1617.5,9.0,58422603.0,1606.78
CETS,2014-10-14,KZTRUB_TOD,KZT000000TOM,22.3,22.3,22.305,22.305,2.0,180645.5,22.3019
CETS,2014-10-14,SLV_TODTOM,SLVRUBTODTOM,0.0041,0.0041,0.0041,0.0041,1.0,3411615.0,0.0041
CETS,2014-10-14,SLVRUB_TOM,SLVRUB_TOM,22.9,22.9,22.9,22.9,1.0,229000.0,22.9
CETS,2014-10-14,UAHRUB_TOD,UAH000000TOM,31.2603,30.2603,31.2603,30.2603,3.0,24405637.0,30.8932
CETS,2014-10-14,USDRUB_TOD,USD000000TOD,40.5,40.4385,40.8245,40.79,7238.0,61401339141.0,40.642
CNGD,2014-10-14,USDRUB_TOD,USD000000TOD,40.5375,40.385,40.79,40.63,15.0,6504524786.74,
CETS,2014-10-14,USD_TODTOM,USD000TODTOM,0.0076,0.0076,0.0098,0.0098,1230.0,439063003340.0,0.0086
CNGD,2014-10-14,USD_TODTOM,USD000TODTOM,0.0,-0.0177,0.0177,0.0092,262.0,20267933745.93,
CETS,2014-10-14,USDRUB_TOM,USD000UTSTOM,40.491,40.43,40.956,40.92,18039.0,252992720819.5,40.6751
CNGD,2014-10-14,USDRUB_TOM,USD000UTSTOM,40.43,40.43,40.82,40.56,37.0,19113781387.5,
CETS,2014-10-14,USDRUB_SPT,USDRUB_SPT,40.5025,40.475,40.8395,40.7715,64.0,662171460.0,40.6116
CETS,2014-10-14,USD_TOM1M,USDRUB_TOM1M,0.2834,0.2834,0.29,0.29,4.0,1223242000.0,0.2872
CNGD,2014-10-14,USD_TOM1M,USDRUB_TOM1M,0.285,0.285,0.285,0.285,1.0,2045000000.0,
CETS,2014-10-14,USD_TOM1W,USDRUB_TOM1W,0.0588,0.0588,0.062,0.0605,12.0,2745122010.0,0.0608
CNGD,2014-10-14,USD_TOM1W,USDRUB_TOM1W,0.0598,0.0598,0.0598,0.0598,3.0,25098778.7,
CETS,2014-10-14,USD_TOM2M,USDRUB_TOM2M,0.52,0.52,0.5491,0.5491,4.0,1435593000.0,0.5294
CETS,2014-10-14,USD_TOM2W,USDRUB_TOM2W,0.1172,0.1172,0.1223,0.1223,4.0,1222310970.0,0.1208
CETS,2014-10-14,USD_TOM3M,USDRUB_TOM3M,0.7925,0.788,0.8225,0.8225,5.0,1263372600.0,0.7992
CNGD,2014-10-14,USD_TOM3M,USDRUB_TOM3M,0.81,0.81,0.81,0.81,1.0,622050000.0,
CETS,2014-10-14,USD_TOM6M,USDRUB_TOM6M,1.602,1.58,1.602,1.58,2.0,294582500.0,1.5957
