BOARDID,SECID,TRADEDATE,SHORTNAME,NAME,CLOSE,OPEN,HIGH,LOW,VALUE,DURATION,YIELD,DECIMALS,CAPITALIZATION,CURRENCYID,DIVISOR
RTSI,BPSI,2008-08-20,Субиндекс облигаций,Индексы активов пенсионных накоплений - Субиндекс облигаций,1032.0606,1032.0606,1032.0606,1032.0606,0.0,,,2,375626794071.78,RUB,0.001
RTSI,EPSI,2008-08-20,Субиндекс акций,Индексы активов пенсионных накоплений - Субиндекс акций,689.5054,689.5054,689.5054,689.5054,0.0,,,2,138634590066.74,RUB,999999.999999
SNDX,IMOEX,2008-08-20,Индекс МосБиржи,Индекс МосБиржи,1386.59,1361.54,1393.65,1361.51,41599015754.13,,,2,,RUB,
RTSI,MCFTR,2008-08-20,MOEX Russia Total Return,Индекс МосБиржи полной доходности «брутто»,1447.18,1447.18,1447.18,1447.18,0.0,,,2,0.0,,
RTSI,MCFTRN,2008-08-20,MOEX Russia Net-TR-NR,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам иностранных организаций),1437.94,1437.94,1437.94,1437.94,0.0,,,2,0.0,,
RTSI,MCFTRR,2008-08-20,MOEX Russia Net-TR-Res,Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций),1441.63,1441.63,1441.63,1441.63,0.0,,,2,0.0,,
SNDX,MICEX10INDEX,2008-08-20,Индекс МосБиржи 10,Индекс МосБиржи 10,2414.12,2378.47,2428.86,2370.31,38401853399.72,,,2,,RUB,
SNDX,MICEXBORR1W,2008-08-20,MCX BO 1W,ММВБ РЕПО обл 7 дней,6.67,,,,7674985581.65,,,2,,RUB,
SNDX,MICEXBORR2W,2008-08-20,MCX BO 2W,ММВБ РЕПО обл 14 дней,7.32,,,,4014731806.03,,,2,,RUB,
SNDX,MICEXBORRON,2008-08-20,MCX BO ON,ММВБ РЕПО обл 1 день,6.51,,,,44868446600.18,,,2,,RUB,
SNDX,MICEXCBICP,2008-08-20,Индекс Мосбиржи корп обл CBICP,Индекс Мосбиржи корпоративных облигаций ценовой,97.21,97.28,97.3,97.21,826677121.4,1033,9.67,2,,RUB,
