BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2020-07-02,АбрауДюрсо,ABRD,92.0,599250.0,129.5,129.5,131.0,130.5,130.5,130.0,4600.0,130.5,130.5,130.5,599250.0,599250.0,599250.0,0.0,3
TQPI,2020-07-02,АСКО ао,ACKO,72.0,114050.0,5.02,4.9,5.02,5.0,4.96,5.0,23000.0,,4.96,5.0,0.0,526318.0,0.0,0.0,3
SMAL,2020-07-02,Система ао,AFKS,2.0,605.54,16.801,16.801,17.499,,17.233,17.499,36.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-02,Система ао,AFKS,8538.0,566425591.1,17.231,16.924,17.434,17.172,17.233,17.172,32864600.0,17.235,17.235,17.172,566425591.1,566425591.1,566425591.1,0.0,3
SMAL,2020-07-02,Аэрофлот,AFLT,22.0,5276.98,81.08,81.08,83.54,,82.62,82.5,64.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-02,Аэрофлот,AFLT,31559.0,1560482184.0,82.36,81.4,84.22,82.1,82.62,81.62,18886540.0,82.7,82.7,82.1,1442644363.2,1442644363.2,1442644363.2,0.0,3
TQBR,2020-07-02,AGRO-гдр,AGRO,2123.0,30428622.0,648.4,640.8,651.2,648.4,647.6,648.4,46986.0,647.6,647.6,648.4,30428622.0,30428622.0,30428622.0,0.0,3
TQTE,2020-07-02,AKEU ETF,AKEU,51.0,14184.12,10.27,9.85,10.27,9.96,9.96,9.96,1424.0,786.83,786.83,9.96,1120444.83,1120444.83,1120444.83,57880.93,3
TQTF,2020-07-02,ETF AKMB,AKMB,86.0,1267243.89,1.0138,1.0082,1.0189,1.0135,1.0156,1.0135,1247753.0,1.0156,1.0156,1.0135,1267243.89,1267243.89,1267243.89,3282608.46,3
TQTD,2020-07-02,AKNX ETF,AKNX,725.0,566517.2,14.84,14.84,15.25,15.13,15.15,15.13,37390.0,1067.3,1067.3,15.13,39906208.21,39906208.21,39906208.21,283550.53,3
TQBR,2020-07-02,Акрон,AKRN,985.0,45173128.0,5578.0,5516.0,5584.0,5570.0,5548.0,5570.0,8142.0,5548.0,5548.0,5570.0,45173128.0,45173128.0,45173128.0,0.0,3
TQTD,2020-07-02,AKSP ETF,AKSP,76.0,154315.66,10.76,10.76,11.1,10.81,10.84,10.81,14230.0,763.89,763.89,10.81,10870195.74,10870195.74,10870195.74,237232.64,3
TQBR,2020-07-02,БестЭфБ ао,ALBK,24.0,80265.0,52.0,51.5,53.0,52.5,52.0,52.5,1540.0,,53.0,52.5,0.0,522555.0,0.0,0.0,3
TQBR,2020-07-02,АЛРОСА-Нюр,ALNU,35.0,2978000.0,53800.0,53400.0,54600.0,54000.0,54200.0,54000.0,55.0,54200.0,54200.0,54000.0,2978000.0,2978000.0,2978000.0,0.0,3
SMAL,2020-07-02,АЛРОСА ао,ALRS,21.0,4293.32,64.46,64.46,68.97,,65.19,65.44,66.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-02,АЛРОСА ао,ALRS,16684.0,916261112.1,64.76,64.59,65.59,65.35,65.19,65.32,14054560.0,65.19,65.19,65.35,901269031.0,901269031.0,901269031.0,0.0,3
TQBR,2020-07-02,АшинскийМЗ,AMEZ,172.0,965103.5,4.035,4.035,4.12,4.11,4.1,4.11,235300.0,4.1,4.1,4.11,965103.5,965103.5,965103.5,0.0,3
SMAL,2020-07-02,Аптеки36и6,APTK,2.0,106.47,13.3,13.3,13.336,,14.346,13.336,8.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-02,Аптеки36и6,APTK,8557.0,46931433.68,14.42,13.904,14.972,14.012,14.346,14.012,3271720.0,14.344,14.344,14.012,46931433.68,46931433.68,46931433.68,0.0,3
TQBR,2020-07-02,РусАква ао,AQUA,352.0,8672570.0,204.0,202.0,216.0,208.0,207.5,208.0,41830.0,207.5,207.5,208.0,8672570.0,8672570.0,8672570.0,0.0,3
TQBR,2020-07-02,Арсагера,ARSA,8.0,35880.0,3.24,3.23,3.3,3.28,3.26,3.28,11000.0,,3.25,3.28,0.0,501200.0,0.0,0.0,3
TQBR,2020-07-02,АстрЭнСб,ASSB,241.0,1023705.5,0.849,0.83,0.89,0.833,0.837,0.833,1223000.0,0.837,0.837,0.833,1023705.5,1023705.5,1023705.5,0.0,3
TQBR,2020-07-02,Авангрд-ао,AVAN,24.0,54295.0,700.0,695.0,705.0,695.0,695.0,695.0,78.0,,700.0,695.0,0.0,500325.0,0.0,0.0,3
TQBR,2020-07-02,Башнефт ао,BANE,2937.0,63793602.5,1838.5,1838.0,1888.5,1873.0,1870.0,1873.0,34117.0,1870.0,1870.0,1873.0,63793602.5,63793602.5,63793602.5,0.0,3
TQBR,2020-07-02,Башнефт ап,BANEP,10977.0,495129092.5,1450.0,1444.0,1460.5,1460.5,1454.0,1460.5,340549.0,1454.0,1454.0,1460.5,495129092.5,495129092.5,495129092.5,0.0,3
TQBR,2020-07-02,Белуга ао,BELU,99.0,599885.0,1340.0,1313.0,1369.0,1362.0,1348.0,1362.0,445.0,1348.0,1348.0,1362.0,599885.0,599885.0,599885.0,0.0,3
SMAL,2020-07-02,БашИнСв ап,BISVP,11.0,90.06,8.17,8.17,8.36,,8.28,8.36,11.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2020-07-02,БашИнСв ап,BISVP,56.0,239317.0,8.25,8.14,8.43,8.23,8.28,8.24,28900.0,,8.24,8.23,0.0,504320.0,0.0,0.0,3
TQBR,2020-07-02,Белон ао,BLNG,47.0,171270.2,4.008,3.998,4.018,4.018,4.002,4.016,42800.0,,4.012,4.018,0.0,505929.6,0.0,0.0,3
