BOARDID,TRADEDATE,SHORTNAME,SECID,OPEN,LOW,HIGH,CLOSE,NUMTRADES,VOLRUR,WAPRICE
CETS,2014-11-20,BYRRUB_TOD,BYRRUB_TOD,43.18,43.18,43.18,43.18,1.0,21590.0,43.18
CETS,2014-11-20,CNYRUB_TOD,CNY000000TOD,7.629,7.629,7.6465,7.6295,20.0,65873400.0,7.6366
CETS,2014-11-20,CNY_TODTOM,CNYRUBTODTOM,0.0017,0.001455,0.001748,0.001455,3.0,16846312.6,0.001715
CNGD,2014-11-20,CNY_TODTOM,CNYRUBTODTOM,0.002936,-0.001049,0.002936,0.002517,3.0,115480.24,
CETS,2014-11-20,CNYRUB_TOM,CNYRUB_TOM,7.6283,7.57,7.7912,7.639,111.0,143316561.0,7.624
CETS,2014-11-20,CNY_TOMSPT,CNYRUB_TOM1D,0.0046,0.0046,0.0046,0.0046,1.0,45195770.0,0.0046
CETS,2014-11-20,EUR_TODTOM,EUR000TODTOM,0.0159,0.0157,0.0167,0.0167,360.0,80962550880.0,0.0161
CNGD,2014-11-20,EUR_TODTOM,EUR000TODTOM,0.0158,-0.0225,0.0257,0.0166,81.0,14150749898.42,
CETS,2014-11-20,EURUSD_TOD,EURUSD000TOD,1.25425,1.25095,1.25745,1.25395,84.0,1499806706.22,1.2531
CETS,2014-11-20,EURUSD_TOM,EURUSD000TOM,1.2542,1.25065,1.25745,1.2548,312.0,6543371176.35,1.25385
CETS,2014-11-20,EURUSDTDTM,EURUSDTODTOM,1.2e-05,1e-05,2.4e-05,1.2e-05,72.0,23329731916.59,1.3e-05
CETS,2014-11-20,EURRUB_TOD,EUR_RUB__TOD,58.7685,58.32,58.7685,58.4,2086.0,14365543553.5,58.525
CNGD,2014-11-20,EURRUB_TOD,EUR_RUB__TOD,58.6,58.515,58.6,58.515,2.0,328109000.0,
CETS,2014-11-20,EURRUB_TOM,EUR_RUB__TOM,58.739,57.89,58.739,57.89,1942.0,14548588200.5,58.3929
CNGD,2014-11-20,EURRUB_TOM,EUR_RUB__TOM,58.4225,58.1,58.51,58.1,3.0,2708996000.0,
CETS,2014-11-20,GLD_TODTOM,GLDRUBTODTOM,0.445,0.445,0.445,0.445,3.0,104707545.0,0.445
CETS,2014-11-20,GLDRUB_TOM,GLDRUB_TOM,1778.2,1766.2,1792.6,1766.2,5.0,1314062.0,1775.76
CETS,2014-11-20,KZTRUB_TOD,KZT000000TOM,25.85,25.85,25.85,25.85,1.0,98230.0,25.85
CETS,2014-11-20,SLV_TODTOM,SLVRUBTODTOM,0.0061,0.0061,0.0061,0.0061,1.0,1230305.0,0.0061
CETS,2014-11-20,UAHRUB_TOD,UAH000000TOM,30.2854,30.2854,30.2854,30.2854,1.0,3028540.0,30.2854
CETS,2014-11-20,USDRUB_TOD,USD000000TOD,46.77,46.3325,46.85,46.39,10003.0,61412994168.5,46.6533
CNGD,2014-11-20,USDRUB_TOD,USD000000TOD,46.75,46.55,46.88,46.55,9.0,1925829044.0,
CETS,2014-11-20,USD_TODTOM,USD000TODTOM,0.0123,0.0123,0.0135,0.0135,1046.0,552128402870.0,0.0128
CNGD,2014-11-20,USD_TODTOM,USD000TODTOM,0.0125,-0.018,0.0205,0.0047,329.0,31166306292.46,
CETS,2014-11-20,USDRUB_TOM,USD000UTSTOM,46.7745,46.125,46.8545,46.152,17454.0,180586018981.0,46.5763
CNGD,2014-11-20,USDRUB_TOM,USD000UTSTOM,46.861,46.3,46.861,46.3,24.0,5630391210.0,
CETS,2014-11-20,USDRUB_SPT,USDRUB_SPT,46.8525,46.432,46.887,46.432,7.0,140341500.0,46.7805
CNGD,2014-11-20,USDRUB_SPT,USDRUB_SPT,46.7175,46.7175,46.7175,46.7175,1.0,474182625.0,
CETS,2014-11-20,USD_TOMSPT,USDRUB_TOM1D,0.039,0.039,0.039,0.039,1.0,468624000.0,0.039
CETS,2014-11-20,USD_TOM1M,USDRUB_TOM1M,0.392,0.392,0.3925,0.3925,2.0,472156500.0,0.3923
CNGD,2014-11-20,USD_TOM1M,USDRUB_TOM1M,0.3895,0.3895,0.3895,0.3895,1.0,1416387000.0,
CETS,2014-11-20,USD_TOM1W,USDRUB_TOM1W,0.087,0.087,0.09,0.088,8.0,4550389700.0,0.0878
CNGD,2014-11-20,USD_TOM1W,USDRUB_TOM1W,0.088,0.088,0.088,0.088,2.0,2342860000.0,
CETS,2014-11-20,USD_TOM1Y,USDRUB_TOM1Y,4.35,4.29,4.35,4.29,3.0,1840392400.0,4.2986
CETS,2014-11-20,USD_TOM2M,USDRUB_TOM2M,0.765,0.765,0.765,0.765,1.0,237942000.0,0.765
CETS,2014-11-20,USD_TOM2W,USDRUB_TOM2W,0.175,0.175,0.175,0.175,1.0,234992000.0,0.175
CNGD,2014-11-20,USD_TOM2W,USDRUB_TOM2W,0.175,0.175,0.175,0.175,1.0,7032750000.0,
CETS,2014-11-20,USD_TOM3M,USDRUB_TOM3M,1.18,1.175,1.21,1.21,4.0,1200285000.0,1.188
CNGD,2014-11-20,USD_TOM6M,USDRUB_TOM6M,2.22,2.2,2.22,2.22,3.0,5868970000.0,
