BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQBR,2016-10-04,АбрауДюрсо,ABRD,4.0,35350.0,89.0,88.0,89.0,88.5,88.5,88.5,400.0,,90.0,88.5,0.0,504600.0,0.0,
TQBR,2016-10-04,Система ао,AFKS,2538.0,74679145.5,20.62,20.4,20.76,20.51,20.555,20.51,3633700.0,20.55,20.55,20.51,74679145.5,74679145.5,74679145.5,
SMAL,2016-10-04,Аэрофлот,AFLT,8.0,18893.01,119.31,119.31,121.26,,120.34,121.26,158.0,,,,0.0,0.0,0.0,
TQBR,2016-10-04,Аэрофлот,AFLT,7161.0,491775040.0,119.0,118.46,122.4,122.4,120.34,122.4,4086400.0,120.34,120.34,122.4,491775040.0,491775040.0,491775040.0,
TQBR,2016-10-04,AGRO-гдр,AGRO,1187.0,25051186.0,822.0,800.0,830.0,823.0,812.0,823.0,30829.0,813.0,813.0,823.0,25051186.0,25051186.0,25051186.0,
TQBR,2016-10-04,Акрон,AKRN,263.0,7423915.0,3375.0,3330.0,3395.0,3350.0,3360.0,3350.0,2211.0,3360.0,3360.0,3350.0,7423915.0,7423915.0,7423915.0,
TQBR,2016-10-04,АЛРОСА-Нюр,ALNU,4.0,644000.0,161000.0,161000.0,161000.0,161000.0,161000.0,161000.0,4.0,162000.0,160500.0,161000.0,3723000.0,1603500.0,3723000.0,
SMAL,2016-10-04,АЛРОСА ао,ALRS,3.0,1127.99,87.32,84.93,87.32,,87.39,84.93,13.0,,,,0.0,0.0,0.0,
TQBR,2016-10-04,АЛРОСА ао,ALRS,14284.0,779578925.0,86.7,86.26,88.97,88.6,87.39,88.6,8921300.0,87.38,87.38,88.6,779578925.0,779578925.0,779578925.0,
TQBR,2016-10-04,АшинскийМЗ,AMEZ,166.0,1129840.0,4.0,3.72,4.01,3.94,3.87,3.94,292000.0,3.87,3.87,3.94,1129840.0,1129840.0,1129840.0,
SMAL,2016-10-04,Аптеки36и6,APTK,2.0,71.47,10.21,10.21,10.21,,10.32,10.21,7.0,,,,0.0,0.0,0.0,
TQBR,2016-10-04,Аптеки36и6,APTK,636.0,4176447.6,10.4,10.25,10.4,10.28,10.32,10.28,404700.0,10.32,10.32,10.28,4176447.6,4176447.6,4176447.6,
TQBR,2016-10-04,РусАква ао,AQUA,7.0,28620.0,39.9,39.9,42.5,40.9,40.9,42.5,700.0,,39.9,40.9,0.0,550870.0,0.0,
TQDE,2016-10-04,Армада,ARMD,125.0,637204.0,17.9,17.8,19.4,18.8,18.3,19.0,34820.0,18.3,18.3,18.8,637204.0,637204.0,637204.0,
TQBR,2016-10-04,Арсагера,ARSA,30.0,110990.0,2.665,2.61,2.68,2.665,2.645,2.665,42000.0,,2.685,2.665,0.0,523555.0,0.0,
TQBR,2016-10-04,АстрЭнСб,ASSB,33.0,38095.0,0.393,0.393,0.449,0.402,0.41,0.401,93000.0,,0.39,0.402,0.0,500122.0,0.0,
TQBR,2016-10-04,Авангрд-ао,AVAN,6.0,21580.0,437.0,305.0,437.0,352.0,360.0,352.0,60.0,,,352.0,0.0,0.0,0.0,
SMAL,2016-10-04,АВТОВАЗ ао,AVAZ,3.0,1771.3,9.9,9.89,9.9,,9.95,9.89,179.0,,,,0.0,0.0,0.0,
TQBR,2016-10-04,АВТОВАЗ ао,AVAZ,661.0,6510390.0,10.26,9.59,10.6,9.79,9.95,9.79,654400.0,9.95,9.95,9.79,6510390.0,6510390.0,6510390.0,
TQBR,2016-10-04,АВТОВАЗ ап,AVAZP,883.0,7114524.5,4.27,4.04,4.335,4.055,4.17,4.055,1705500.0,4.17,4.17,4.055,7114524.5,7114524.5,7114524.5,
TQBR,2016-10-04,Башнефт ао,BANE,4779.0,174915307.0,3300.0,3217.0,3300.0,3218.0,3265.0,3218.0,53567.0,3265.5,3265.5,3218.0,174915307.0,174915307.0,174915307.0,
TQBR,2016-10-04,Башнефт ап,BANEP,920.0,23667752.5,1869.0,1809.5,1874.5,1821.0,1833.5,1821.0,12919.0,1832.0,1832.0,1821.0,23667752.5,23667752.5,23667752.5,
TQDE,2016-10-04,Деликатесы,BGDE,619.0,8730010.0,0.175,0.16,0.18,0.165,0.17,0.17,51862000.0,0.17,0.17,0.165,8730010.0,8730010.0,8730010.0,
TQBR,2016-10-04,Белон ао,BLNG,138.0,1212329.0,4.7,4.67,4.8,4.69,4.72,4.69,257000.0,4.72,4.72,4.69,1212329.0,1212329.0,1212329.0,
TQBR,2016-10-04,БурЗолото,BRZL,5.0,32260.0,1335.0,1335.0,1345.0,1345.0,1340.0,1345.0,24.0,,1315.0,1345.0,0.0,527100.0,0.0,
SMAL,2016-10-04,БСП ао,BSPB,2.0,629.1,57.2,57.15,57.2,,59.05,57.15,11.0,,,,0.0,0.0,0.0,
TQBR,2016-10-04,БСП ао,BSPB,106.0,1436168.0,59.25,58.65,59.75,58.8,59.05,58.65,24330.0,59.05,59.05,58.8,1436168.0,1436168.0,1436168.0,
TQBR,2016-10-04,МКБ ао,CBOM,128.0,4682407.0,4.315,4.25,4.315,4.295,4.27,4.295,1097200.0,4.27,4.27,4.295,4682407.0,4682407.0,4682407.0,
TQBR,2016-10-04,ЧТПЗ ао,CHEP,9.0,80770.0,73.5,73.0,73.7,73.0,73.4,73.0,1100.0,,71.1,73.0,0.0,881170.0,0.0,
SMAL,2016-10-04,СевСт-ао,CHMF,3.0,7110.9,788.5,788.5,790.3,,783.7,790.3,9.0,,,,0.0,0.0,0.0,
TQBR,2016-10-04,СевСт-ао,CHMF,7268.0,612211700.0,767.2,767.1,789.3,789.0,783.7,789.0,781080.0,783.8,783.8,789.0,612211700.0,612211700.0,612211700.0,
TQBR,2016-10-04,ЧМК ао,CHMK,96.0,816790.0,3340.0,3315.0,3520.0,3425.0,3405.0,3425.0,240.0,3405.0,3405.0,3425.0,816790.0,816790.0,816790.0,
SMAL,2016-10-04,ЧЦЗ ао,CHZN,2.0,4644.0,571.0,571.0,590.0,,574.0,590.0,8.0,,,,0.0,0.0,0.0,
TQBR,2016-10-04,ЧЦЗ ао,CHZN,39.0,2997400.0,575.0,567.0,600.0,583.0,574.0,583.0,5100.0,588.0,588.0,583.0,2997400.0,2997400.0,2997400.0,
TQBR,2016-10-04,ЧелябЭС ао,CLSB,5.0,53910.0,0.135,0.135,0.1395,0.139,0.138,0.139,390000.0,,0.137,0.139,0.0,517880.0,0.0,
TQBR,2016-10-04,ЧелябЭС ап,CLSBP,18.0,88145.0,0.1065,0.106,0.11,0.1075,0.1075,0.1075,820000.0,,0.1115,0.1075,0.0,506935.0,0.0,
TQBR,2016-10-04,Телеграф,CNTL,6.0,48065.0,20.0,20.0,20.4,20.0,20.05,20.0,2400.0,,20.25,20.0,0.0,504575.0,0.0,
TQBR,2016-10-04,Телеграф-п,CNTLP,3.0,1815.0,6.05,6.0,6.1,6.05,6.05,6.1,300.0,,6.2,6.05,0.0,502570.0,0.0,
TQBR,2016-10-04,ДагСб ао,DASB,10.0,184670.0,1.877,1.781,1.89,1.853,1.847,1.885,100000.0,,1.842,1.853,0.0,515660.0,0.0,
