BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-05-11,АбрауДюрсо,ABRD,490.0,2689490.0,201.5,199.5,201.5,200.0,200.5,200.0,13430.0,200.5,200.5,200.0,2689490.0,2689490.0,2689490.0,0.0,3
TQBR,2021-05-11,АСКО ао,ACKO,54.0,120758.0,6.02,6.0,6.08,6.04,6.04,6.04,20000.0,,6.06,6.04,0.0,515890.0,0.0,0.0,3
SMAL,2021-05-11,Система ао,AFKS,21.0,15653.15,33.56,32.604,34.179,,32.879,32.61,477.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-11,Система ао,AFKS,20494.0,1242357268.2,33.2,32.576,33.394,32.99,32.879,33.269,37785300.0,32.857,32.857,32.99,1149412260.5,1149412260.5,1149412260.5,0.0,3
SMAL,2021-05-11,Аэрофлот,AFLT,10.0,1801.36,66.76,65.48,71.62,,66.1,69.86,27.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-11,Аэрофлот,AFLT,21154.0,702353616.8,66.82,65.56,66.88,66.04,66.1,66.32,10626730.0,66.08,66.08,66.04,649374257.4,649374257.4,649374257.4,0.0,3
TQBR,2021-05-11,AGRO-гдр,AGRO,4121.0,105726974.6,912.8,912.8,920.0,918.4,917.0,918.4,115297.0,917.0,917.0,918.4,105726974.6,105726974.6,105726974.6,0.0,3
TQTF,2021-05-11,ETF AKCH,AKCH,1191.0,55785628.22,96.32,94.36,97.0,95.86,96.4,95.8,578877.0,96.36,96.36,95.86,55785628.22,55785628.22,55785628.22,35931278.04,3
TQTE,2021-05-11,AKEU ETF,AKEU,777.0,482621.63,12.17,11.83,12.17,11.94,11.88,11.95,40612.0,1063.66,1063.66,11.94,43197531.6,43197531.6,43197531.6,220960.4,3
TQTF,2021-05-11,ETF AKMB,AKMB,1126.0,973486.55,1.0792,1.0741,1.0832,1.0781,1.0774,1.0808,903790.0,1.0768,1.0768,1.0781,892576.37,892576.37,892576.37,2980099.66,3
TQTF,2021-05-11,ETF AKME,AKME,116.0,137998.45,118.65,117.45,119.6,119.55,118.6,119.55,1164.0,,119.5,119.55,0.0,636253.2,0.0,851021.02,3
TQTD,2021-05-11,AKNX ETF,AKNX,620.0,292072.6,19.86,19.19,19.86,19.53,19.33,19.45,15112.0,1433.2,1433.2,19.53,22964069.36,22964069.36,22964069.36,320867.38,3
TQTF,2021-05-11,AKNX ETF,AKNX,113.0,1310595.6,1499.6,1423.0,1499.6,1448.0,1433.2,1444.0,912.0,1433.2,1433.2,1448.0,22964069.36,22964069.36,22964069.36,24015350.9,3
TQBR,2021-05-11,Акрон,AKRN,681.0,12406948.0,5946.0,5880.0,5956.0,5950.0,5920.0,5950.0,2096.0,5920.0,5920.0,5950.0,12406948.0,12406948.0,12406948.0,0.0,3
TQTD,2021-05-11,AKSP ETF,AKSP,681.0,806674.93,14.76,14.1,14.8,14.28,14.27,14.26,56535.0,1057.83,1057.83,14.28,59804701.23,59804701.23,59804701.23,529371.13,3
TQBR,2021-05-11,БестЭфБ ао,ALBK,8.0,30450.0,59.5,59.5,60.0,59.5,59.5,59.5,510.0,,60.0,59.5,0.0,501565.0,0.0,0.0,3
TQBR,2021-05-11,АЛРОСА-Нюр,ALNU,42.0,8963200.0,65200.0,65000.0,65800.0,65400.0,65400.0,65400.0,137.0,65400.0,65400.0,65400.0,8963200.0,8963200.0,8963200.0,0.0,3
SMAL,2021-05-11,АЛРОСА ао,ALRS,17.0,6161.29,115.01,113.01,115.03,,115.49,113.01,54.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-11,АЛРОСА ао,ALRS,32470.0,2195563626.7,116.39,114.58,117.29,115.24,115.49,115.62,19011450.0,115.48,115.48,115.24,2095031026.1,2095031026.1,2095031026.1,0.0,3
TQTD,2021-05-11,AMCC ETF,AMCC,282.0,8184.05,1.228,1.19,1.232,1.231,1.217,1.229,6730.0,90.2,90.2,1.231,1474078.06,1474078.06,1474078.06,15542.61,3
TQTF,2021-05-11,AMCC ETF,AMCC,41.0,867334.4,90.7,89.5,90.7,91.3,90.2,90.3,9606.0,90.2,90.2,91.3,1474078.06,1474078.06,1474078.06,1163288.3,3
TQTD,2021-05-11,AMDG ETF,AMDG,106.0,2119.52,1.353,1.337,1.361,1.349,1.35,1.349,1570.0,,101.0,1.349,0.0,502422.85,0.0,7654.59,3
TQTF,2021-05-11,AMDG ETF,AMDG,19.0,43522.0,100.7,99.4,100.7,100.0,100.1,99.4,435.0,,101.0,100.0,0.0,502422.85,0.0,572908.62,3
TQTD,2021-05-11,AMEM ETF,AMEM,263.0,8266.57,1.304,1.29,1.31,1.307,1.302,1.306,6350.0,96.5,96.5,1.307,760673.66,760673.66,760673.66,19863.3,3
TQTF,2021-05-11,AMEM ETF,AMEM,48.0,147812.3,96.7,96.0,96.9,96.9,96.5,96.2,1532.0,96.5,96.5,96.9,760673.66,760673.66,760673.66,1486670.64,3
TQBR,2021-05-11,АшинскийМЗ,AMEZ,2209.0,25585957.0,11.5,10.73,11.8,11.385,11.305,11.45,2263200.0,11.305,11.305,11.385,25585957.0,25585957.0,25585957.0,0.0,3
TQTD,2021-05-11,AMGF ETF,AMGF,111.0,3604.03,1.265,1.25,1.27,1.271,1.257,1.27,2867.0,,95.0,1.271,0.0,5122310.19,0.0,6551.05,3
TQTF,2021-05-11,AMGF ETF,AMGF,31.0,90287.4,93.5,92.6,93.5,94.2,93.2,93.4,970.0,,95.0,94.2,0.0,5122310.19,0.0,490313.77,3
TQTD,2021-05-11,AMGM ETF,AMGM,280.0,15012.35,1.43,1.398,1.435,1.422,1.422,1.428,10557.0,105.4,105.4,1.422,1213386.33,1213386.33,1213386.33,19782.32,3
TQTF,2021-05-11,AMGM ETF,AMGM,63.0,100411.2,106.0,104.7,106.1,105.4,105.4,105.3,950.0,105.4,105.4,105.4,1213386.33,1213386.33,1213386.33,1480609.74,3
TQTD,2021-05-11,AMGR ETF,AMGR,276.0,6489.51,1.1,1.067,1.121,1.121,1.093,1.119,5922.0,81.0,81.0,1.121,913270.49,913270.49,913270.49,16449.68,3
TQTF,2021-05-11,AMGR ETF,AMGR,66.0,432155.7,81.9,79.2,82.1,83.1,81.0,80.9,5349.0,81.0,81.0,83.1,913270.49,913270.49,913270.49,1231177.92,3
TQTD,2021-05-11,AMHC ETF,AMHC,71.0,947.84,1.364,1.349,1.367,1.362,1.355,1.362,699.0,,101.2,1.362,0.0,530318.09,0.0,9841.67,3
