BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
EQNL,2012-02-28,Система ао,AFKS,649.0,76374720.0,28.359,27.53,28.644,27.609,28.281,27.551,2700600.0,28.281,28.281,28.281,76374720.0,76374720.0,76374720.0,
EQBR,2012-02-28,Аэрофлот,AFLT,1712.0,126981417.0,51.42,50.65,51.77,50.79,51.16,50.75,2482000.0,51.16,51.16,51.16,126996846.32,126996846.32,126996846.32,
SMAL,2012-02-28,Аэрофлот,AFLT,17.0,15429.32,51.0,50.52,54.99,50.52,50.92,50.52,303.0,,,,0.0,0.0,0.0,
EQNE,2012-02-28,ПАВА ао,AKHA,19.0,176155.0,9.8,9.518,9.8,9.65,9.732,9.65,18100.0,,9.593,,0.0,502270.27,0.0,
EQNL,2012-02-28,Акрон,AKRN,524.0,16445601.5,1389.2,1361.1,1392.3,1367.1,1372.8,1367.0,11980.0,1372.8,1372.8,1372.8,16445601.5,16445601.5,16445601.5,
EQNE,2012-02-28,АЛРОСА ао,ALRS,348.0,10529960.3,32.4,31.11,32.4,31.677,31.841,31.685,330700.0,31.841,31.841,31.841,10529960.3,10529960.3,10529960.3,
EQNE,2012-02-28,АшинскийМЗ,AMEZ,65.0,3184437.5,8.869,8.55,8.9,8.849,8.698,8.849,366100.0,8.698,8.698,8.698,3184445.85,3184445.85,3184445.85,
SMAL,2012-02-28,АшинскийМЗ,AMEZ,1.0,8.35,8.345,8.345,8.345,8.35,8.35,8.345,1.0,,,,0.0,0.0,0.0,
EQNL,2012-02-28,Аптеки36и6,APTK,626.0,9779587.9,45.49,44.7,45.8,44.77,45.19,44.86,216420.0,45.19,45.19,45.19,9780531.66,9780531.66,9780531.66,
SMAL,2012-02-28,Аптеки36и6,APTK,7.0,943.76,45.0,44.56,45.01,44.56,44.94,44.56,21.0,,,,0.0,0.0,0.0,
EQNL,2012-02-28,Армада,ARMD,25.0,1723541.4,286.13,283.16,290.58,287.5,286.78,287.5,6010.0,286.78,286.78,286.78,1723541.4,1723541.4,1723541.4,
