BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL
TQNE,2013-11-06,АбрауДюрсо,ABRD,97.0,1354902.0,92.8,91.5,92.8,91.96,92.17,91.92,14700.0,92.17,92.17,92.17,1354902.0,1354902.0,1354902.0,
TQNL,2013-11-06,Система ао,AFKS,3371.0,208475832.0,37.203,37.038,38.399,37.6,37.65,37.6,5537200.0,37.65,37.65,37.65,208475832.0,208475832.0,208475832.0,
SMAL,2013-11-06,Аэрофлот,AFLT,7.0,4675.36,55.37,55.36,57.77,,55.66,56.2,84.0,,,,0.0,0.0,0.0,
TQBR,2013-11-06,Аэрофлот,AFLT,1329.0,75264008.0,56.93,56.5,57.46,57.37,56.98,57.4,1320900.0,56.98,56.98,56.98,75246929.0,75246929.0,75246929.0,
TQNE,2013-11-06,ПАВА ао,AKHA,13.0,24431.1,3.702,3.501,3.749,3.729,3.702,3.749,6600.0,,3.765,,0.0,500707.8,0.0,
TQNL,2013-11-06,Акрон,AKRN,377.0,11640435.2,982.0,970.0,989.0,981.0,982.1,981.0,11853.0,982.1,982.1,982.1,11640435.2,11640435.2,11640435.2,
SMAL,2013-11-06,АЛРОСА ао,ALRS,2.0,438.35,32.507,32.507,35.658,,33.719,35.658,13.0,,,,0.0,0.0,0.0,
TQBR,2013-11-06,АЛРОСА ао,ALRS,1249.0,151738794.0,35.257,35.257,36.043,35.95,35.64,36.0,4257500.0,35.64,35.64,35.64,151738794.0,151738794.0,151738794.0,
TQNE,2013-11-06,АшинскийМЗ,AMEZ,33.0,280817.2,3.332,3.233,3.332,3.233,3.262,3.233,86100.0,,3.287,,0.0,507177.6,0.0,
SMAL,2013-11-06,Аптеки36и6,APTK,4.0,321.03,20.08,20.05,20.08,,20.06,20.06,16.0,,,,0.0,0.0,0.0,
TQNL,2013-11-06,Аптеки36и6,APTK,1756.0,20212858.6,19.23,19.21,20.4,20.2,19.88,20.19,1016700.0,19.88,19.88,19.88,20212858.6,20212858.6,20212858.6,
TQNL,2013-11-06,Армада,ARMD,8.0,42276.7,176.22,175.8,176.23,175.8,176.15,175.8,240.0,,175.11,,0.0,500818.7,0.0,
TQNE,2013-11-06,Арсагера,ARSA,2.0,1250.1,0.6251,0.625,0.6251,0.6251,0.6251,0.625,2000.0,,0.6067,,0.0,516264.7,0.0,
TQNL,2013-11-06,АВТОВАЗ ао,AVAZ,49.0,900888.5,10.451,10.431,10.47,10.45,10.451,10.45,86200.0,10.451,10.451,10.451,900888.5,900888.5,900888.5,
TQNL,2013-11-06,АВТОВАЗ ап,AVAZP,352.0,2358077.1,3.006,3.006,3.092,3.038,3.051,3.05,773000.0,3.057,3.057,3.057,2057477.1,2057477.1,2057477.1,
