BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION
TQBR,2021-05-12,АбрауДюрсо,ABRD,373.0,2805335.0,199.5,199.0,201.0,199.0,199.5,199.0,14050.0,199.5,199.5,199.0,2805335.0,2805335.0,2805335.0,0.0,3
TQBR,2021-05-12,АСКО ао,ACKO,111.0,553042.0,6.04,5.92,6.08,5.98,6.0,5.96,92300.0,6.0,6.0,5.98,553042.0,553042.0,553042.0,0.0,3
SMAL,2021-05-12,Система ао,AFKS,9.0,2264.19,33.381,32.8,33.98,,32.966,33.0,68.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-12,Система ао,AFKS,15645.0,769067163.7,33.269,32.57,33.328,32.89,32.966,32.6,23329400.0,33.004,33.004,32.89,662339672.4,662339672.4,662339672.4,0.0,3
SMAL,2021-05-12,Аэрофлот,AFLT,8.0,1401.64,66.06,66.06,66.92,,66.16,66.06,21.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-12,Аэрофлот,AFLT,20195.0,597617697.8,66.4,65.74,66.72,65.9,66.16,65.9,9033320.0,66.2,66.2,65.9,516002228.0,516002228.0,516002228.0,0.0,3
TQBR,2021-05-12,AGRO-гдр,AGRO,3419.0,66735635.6,919.8,915.0,924.4,919.4,920.6,919.4,72484.0,920.6,920.6,919.4,66735635.6,66735635.6,66735635.6,0.0,3
TQTF,2021-05-12,ETF AKCH,AKCH,1162.0,17428321.28,98.0,95.6,98.0,95.84,97.16,95.86,179434.0,97.12,97.12,95.84,17428321.28,17428321.28,17428321.28,35931278.04,3
TQTE,2021-05-12,AKEU ETF,AKEU,382.0,83496.84,12.0,11.87,12.3,11.99,12.0,12.0,6960.0,1079.75,1079.75,11.99,7515049.9,7515049.9,7515049.9,220960.4,3
TQTF,2021-05-12,ETF AKMB,AKMB,1424.0,548911.43,1.0808,1.0768,1.0833,1.0822,1.0769,1.0829,507653.0,,1.0788,1.0822,0.0,843789.03,0.0,2980099.66,3
TQTF,2021-05-12,ETF AKME,AKME,153.0,123477.75,119.6,119.6,121.0,120.25,120.35,120.0,1026.0,,119.65,120.25,0.0,759730.95,0.0,851021.02,3
TQTD,2021-05-12,AKNX ETF,AKNX,457.0,454525.12,20.08,19.12,20.4,19.19,19.37,19.13,23467.0,1436.2,1436.2,19.19,34606235.56,34606235.56,34606235.56,320867.38,3
TQTF,2021-05-12,AKNX ETF,AKNX,90.0,900152.6,1481.0,1423.2,1481.0,1423.2,1436.2,1426.8,628.0,1436.2,1436.2,1423.2,34606235.56,34606235.56,34606235.56,24015350.9,3
TQBR,2021-05-12,Акрон,AKRN,489.0,7306224.0,5950.0,5930.0,6000.0,5982.0,5978.0,5982.0,1222.0,5978.0,5978.0,5982.0,7306224.0,7306224.0,7306224.0,0.0,3
TQTD,2021-05-12,AKSP ETF,AKSP,576.0,1051086.98,14.45,14.02,14.8,14.02,14.13,14.09,74370.0,1048.07,1048.07,14.02,77945141.79,77945141.79,77945141.79,529371.13,3
TQBR,2021-05-12,БестЭфБ ао,ALBK,11.0,31775.0,60.0,59.5,60.0,59.5,60.0,59.5,530.0,,60.0,59.5,0.0,501880.0,0.0,0.0,3
SMAL,2021-05-12,АЛРОСА ао,ALRS,13.0,4993.86,116.39,113.48,118.41,,115.05,118.41,43.0,,,,0.0,0.0,0.0,0.0,3
TQBR,2021-05-12,АЛРОСА ао,ALRS,34836.0,2856645440.8,115.4,113.58,117.17,114.57,115.05,114.14,24834320.0,115.06,115.06,114.57,2737639378.4,2737639378.4,2737639378.4,0.0,3
TQTD,2021-05-12,AMCC ETF,AMCC,193.0,2579.41,1.23,1.201,1.233,1.206,1.216,1.206,2109.0,90.2,90.2,1.206,887621.99,887621.99,887621.99,15542.61,3
TQTF,2021-05-12,AMCC ETF,AMCC,55.0,696341.5,91.1,89.6,91.1,89.4,90.2,89.6,7733.0,90.2,90.2,89.4,887621.99,887621.99,887621.99,1163288.3,3
